hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
allein,11,1,1,8,0,1,0
politische,11,2,1,4,0,3,1
denken,11,1,1,3,2,2,2
demo,11,0,1,5,1,1,3
oder,11,1,1,6,0,0,3
hälfte,11,4,0,3,1,1,2
hören,11,1,1,9,0,0,0
artikel,11,0,3,8,0,0,0
ungerecht,11,3,0,8,0,0,0
förderung,11,0,0,4,1,0,6
angst,11,4,1,3,0,0,3
fürs,11,2,1,3,1,1,3
baden,11,0,0,5,0,2,4
verschärfen,11,2,1,2,0,1,5
versagen,11,0,2,7,1,0,1
vermögenssteuer,11,0,1,9,0,1,0
gerade,11,1,2,5,0,1,2
messer,11,0,0,0,4,0,7
gerechtigkeit,11,0,1,9,0,0,1
gleichzeitig,11,1,1,4,2,2,1
arbeit,11,0,1,7,0,2,1
haushalt,11,0,1,9,0,0,1
leerstehend,11,1,0,8,0,2,0
handeln,11,1,1,4,1,3,1
bedeuten,10,1,2,2,1,0,4
deutsche,10,4,2,2,0,0,2
durchsetzen,10,1,0,4,0,4,1
bekämpfen,10,0,2,6,0,0,2
bündnis,10,6,0,1,1,2,0
eher,10,0,0,6,0,0,4
diskussion,10,0,5,3,0,1,1
bundesweite,10,0,0,8,1,0,1
darum,10,0,2,3,1,3,1
beginnen,10,0,1,4,0,1,4
dabei,10,2,3,4,0,0,1
bewegung,10,0,1,5,0,1,3
lieb,10,0,2,3,0,3,2
einführen,10,1,1,4,1,2,1
unsozial,10,4,0,3,0,1,2
legen,10,1,2,4,0,1,2
via,10,0,0,4,1,1,4
löhne,10,0,1,8,0,1,0
mehrkosten,10,2,0,2,0,6,0
