hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
unteilbar,17,0,1,13,1,2,0
thoma,17,5,0,2,4,3,3
großartige,17,3,4,2,0,6,2
kritik,17,5,2,3,1,2,4
friede,17,1,4,10,0,2,0
unterwegs,17,4,8,1,0,4,0
russland,17,3,2,5,1,2,4
studie,17,1,1,2,1,7,5
wünsche,17,3,3,4,3,4,0
bekämpfen,17,1,4,9,0,2,1
schlecht,17,5,3,6,0,3,0
spannen,17,1,7,5,0,2,2
eltern,16,3,1,0,0,9,3
hetze,16,2,7,3,3,1,0
million,16,7,2,4,0,2,1
18,16,2,2,4,2,2,4
braun,16,0,0,14,2,0,0
schauen,16,2,2,6,1,4,1
peter,16,7,3,0,1,4,1
demokratisch,16,2,3,7,0,1,3
umwelt,16,1,11,2,0,2,0
loben,16,0,3,4,2,1,6
be,16,3,4,2,0,4,3
16,16,1,5,3,1,2,4
