hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#b117,6,1,1,2,0,2,0
#fink,6,5,0,0,0,1,0
#reichtumumverteilen,6,0,0,2,0,3,1
#diegruenen,6,1,0,0,1,0,4
#tui,6,0,2,3,0,1,0
#ramelow,6,1,0,1,3,0,1
#wettbewerbsfähigkeit,6,3,2,0,0,0,1
#eichelmann,6,5,1,0,0,0,0
#sauter,6,0,3,2,1,0,0
#mittagsmitmatthias,6,6,0,0,0,0,0
#startups,6,0,2,1,0,0,3
#garzweiler,6,0,6,0,0,0,0
#erdogan,6,0,2,3,0,1,0
#faz,6,0,0,2,0,2,2
#erneuerbareenergien,6,0,4,0,0,2,0
#nüsslein,6,1,2,1,0,1,1
#astrazeneca,6,1,1,0,0,2,2
#sozialstaat,6,1,0,0,1,4,0
#entlastung,6,2,0,0,0,1,3
#grundsicherung,6,0,1,3,0,1,1
#grunderwerbsteuer,6,2,2,0,0,0,2
#lobbyunion,6,0,0,6,0,0,0
#koalition,6,0,2,0,0,1,3
#brexit,6,1,0,1,0,1,3
#euro2020,6,2,1,0,1,2,0
#syrien,6,2,0,1,1,2,0
#lobby,6,0,2,1,1,2,0
#mindestlohnbetrug,6,0,0,6,0,0,0
#ichwaehlelinks,6,0,0,6,0,0,0
#wissler,6,0,0,6,0,0,0
#cduwahlprogramm,6,0,2,2,0,2,0
#ibiza,6,1,0,1,0,4,0
#altparteien,6,0,0,0,6,0,0
#nocovid,6,0,2,3,1,0,0
#bundestagswahl2021,6,0,1,1,2,2,0
#strukturwandel,6,0,2,3,0,0,1
#schmidbauer,6,1,1,1,0,3,0
#schule,6,0,1,3,0,0,2
#enteignung,6,2,1,1,1,0,1
#steuer,6,0,0,2,0,2,2
#hessen,6,1,1,2,0,0,2
#klimaschutzistjetzt,6,0,6,0,0,0,0
#energiegeld,6,0,6,0,0,0,0
#danke,6,5,0,0,0,1,0
#haushaltsausschuss,6,2,2,2,0,0,0
#potsdam,6,2,0,4,0,0,0
#bild,6,0,1,3,1,1,0
#gleichberechtigung,5,0,3,1,0,1,0
#krise,5,0,0,0,1,3,1
#kramer,5,5,0,0,0,0,0
#kommunen,5,0,3,0,0,1,1
#standwithisrael,5,4,0,0,1,0,0
#krankenhäuser,5,0,1,3,0,1,0
#auszubildende,5,2,3,0,0,0,0
#kubicki,5,0,0,1,1,1,2
#startup,5,2,0,0,0,0,3
#bremen,5,0,0,5,0,0,0
#steuererhöhungen,5,0,0,0,1,0,4
#lobbyrepublik,5,0,0,0,0,5,0
#btwahl2021,5,1,1,1,1,0,1
#vivantes,5,1,0,1,2,0,1
#linken,5,2,0,1,0,0,2
#bundespressekonferenz,5,1,0,3,0,0,1
#bundestagswahl21,5,1,0,1,0,3,0
#bundesverfassungsgericht,5,0,0,2,0,1,2
#verwaltung,5,1,1,0,0,0,3
#zukunftsinvestitionen,5,0,5,0,0,0,0
#vermieter,5,1,0,0,2,0,2
#parteispenden,5,0,0,4,0,1,0
#patente,5,0,0,4,0,0,1
#laschetmachet,5,5,0,0,0,0,0
#afrika,5,3,1,1,0,0,0
#stayonboard,5,5,0,0,0,0,0
#g7,5,0,1,2,0,2,0
#ki,5,2,3,0,0,0,0
#staatsversagen,5,0,0,0,0,1,4
#klimaziele,5,1,3,1,0,0,0
#innovationen,5,0,2,0,0,0,3
#ffp2maske,5,0,3,0,0,1,1
#indien,5,2,0,2,0,1,0
#röller,5,0,2,0,0,0,3
#ecuador,5,0,0,5,0,0,0
#ilmkreis,5,5,0,0,0,0,0
#igmetall,5,0,0,3,0,2,0
#spdbpt21,5,2,0,0,0,3,0
#hotel,5,5,0,0,0,0,0
