hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#wirmachenauf,4,0,1,3,0,0,0
#paris,3,0,1,0,1,0,1
#rol,3,0,3,0,0,0,0
#digitalkonzernsteuer,3,0,3,0,0,0,0
#grenzschließungen,3,0,0,0,0,1,2
#elhiblu3,3,0,0,3,0,0,0
#kosovo,3,1,0,0,0,2,0
#flüchtlingskonvention,3,0,2,0,0,1,0
#irini,3,0,0,3,0,0,0
#abschottung,3,0,0,3,0,0,0
#thewsdirekt,3,0,0,0,0,3,0
#g7,3,1,0,1,0,1,0
#deutschlandabernormal,3,0,0,0,3,0,0
#inflation,3,0,1,0,1,0,1
#freeprotasevich,3,3,0,0,0,0,0
#krieg,3,1,0,2,0,0,0
#kreml,3,0,1,0,0,0,2
#digitalausschuss,3,0,1,1,0,1,0
#freebelarus,3,0,1,0,0,0,2
#frauenrechte,3,0,1,1,0,1,0
#schiene,3,0,2,0,0,1,0
#taliban,3,0,0,2,0,0,1
#patentfreigabe,3,0,0,3,0,0,0
#scholzpacktdasan,3,0,0,0,0,3,0
#schuldenbremse,3,0,0,1,0,0,2
#grenzkontrollen,3,1,0,0,0,2,0
#südafrika,3,0,0,3,0,0,0
#digitalservicesact,3,0,1,1,0,0,1
#erinnerung,3,0,3,0,0,0,0
#erweiterung,3,1,2,0,0,0,0
#nrw,3,1,0,0,0,1,1
#klimaziele,3,0,0,1,0,1,1
#eigenmittel,3,0,0,0,3,0,0
#openarms,3,0,0,3,0,0,0
#spanien,3,0,0,3,0,0,0
#spdbpt21,3,0,0,0,0,3,0
#strajkkobiet,3,0,2,0,0,1,0
#nsverbrechen,3,0,3,0,0,0,0
#taiwan,3,0,0,0,0,0,3
#equalpayday,3,0,1,1,0,1,0
#steuergerechtigkeit,3,0,2,0,0,1,0
#equalpay,3,0,1,2,0,0,0
#staatsfunk,3,0,0,0,3,0,0
#startup,3,1,0,0,0,0,2
#regierungserklaerung,3,0,0,0,0,1,2
#nurnochafd,3,0,0,0,3,0,0
#ema,3,1,0,0,0,1,1
#studie,3,0,2,0,1,0,0
#greennewdeal,3,2,0,0,0,1,0
#egmr,3,0,0,2,0,0,1
#delta,3,0,2,0,0,0,1
#digitalsteuer,3,1,1,1,0,0,0
#seaeye4,3,0,0,3,0,0,0
#jansa,3,0,2,0,0,1,0
#migrationspolitik,3,0,1,1,0,1,0
#fightfortresseurope,3,0,0,3,0,0,0
#northernireland,3,1,0,0,0,1,1
#johnson,3,0,2,0,0,0,1
#sicherehäfen,3,0,0,1,0,2,0
#drogen,3,0,0,3,0,0,0
#grenzen,3,0,0,0,1,1,1
#renten,3,0,1,1,1,0,0
#eurovision,3,0,1,0,1,0,1
#europe,3,1,1,0,0,1,0
#kohleausstieg,3,0,3,0,0,0,0
#dänemark,3,0,0,1,0,1,1
#ect,3,0,2,0,0,1,0
#indien,3,2,0,1,0,0,0
#noect,3,0,1,1,0,1,0
#mexiko,3,0,0,2,0,0,1
#polizei,3,0,0,2,1,0,0
#weimarerdreieck,3,0,0,0,0,2,1
#cdupt21,3,3,0,0,0,0,0
#b117,3,0,1,1,0,1,0
#landwirtschaft,3,0,3,0,0,0,0
#umwelt,3,0,1,1,0,1,0
#lieferketten,3,1,0,0,1,1,0
#nationalismus,3,0,1,1,0,0,1
#clubhouse,3,0,2,0,0,1,0
#cducsu,3,1,1,1,0,0,0
#ltwbw21,3,0,2,0,1,0,0
#tunesien,3,0,2,1,0,0,0
#wto,3,0,1,2,0,0,0
#cop26,3,0,3,0,0,0,0
#militär,3,0,1,1,0,0,1
#litauen,3,1,0,0,0,0,2
#außenpolitik,3,1,1,0,0,0,1
#union,3,0,2,0,0,1,0
#tripolis,3,0,0,3,0,0,0
#lebensmittelindustrie,3,0,3,0,0,0,0
#rechtsstaat,3,0,1,0,0,1,1
#mpk,3,0,0,1,0,0,2
#aufnahmestattabschottung,3,0,0,3,0,0,0
#lgbtqi,3,0,1,0,0,0,2
#aufbauplan,3,0,2,0,0,1,0
#wiederaufbauprogramm,3,0,0,0,0,3,0
#netzdg,3,1,1,0,0,0,1
#brüssel,3,0,0,1,2,0,0
#atomausstieg,3,0,1,1,1,0,0
#unverhandelbar,3,0,0,3,0,0,0
#cai,3,0,2,0,0,0,1
#rechtsstaatsmechanismus,3,0,0,0,0,0,3
#uno,3,0,0,2,0,0,1
#capitolriots,3,2,0,0,0,0,1
#bka,3,0,0,1,2,0,0
#bundeskanzlerin,3,1,0,0,0,0,2
#transparenz,3,0,1,1,0,0,1
#hatespeech,3,0,1,0,0,1,1
#grundrechte,3,0,1,1,1,0,0
#covid,3,1,0,0,0,0,2
#kurz,3,2,0,0,0,1,0
#zukunftskonferenz,3,1,0,0,0,0,2
#menschenwürde,3,0,0,0,0,3,0
#agrarpolitik,3,0,3,0,0,0,0
#nachhaltigkeit,3,2,1,0,0,0,0
#lsbti,3,0,0,0,0,0,3
#vonovia,3,0,0,3,0,0,0
#albanien,3,1,1,0,0,1,0
#pride,3,0,0,0,0,3,0
#minsk,3,0,1,0,0,0,2
#eurodrohne,2,0,0,2,0,0,0
#queerrightsarehumanrights,2,0,2,0,0,0,0
#pratasevich,2,2,0,0,0,0,0
#euro2020,2,1,0,0,0,1,0
#ffp2,2,0,1,0,0,0,1
#magdeburg,2,2,0,0,0,0,0
#beihilferecht,2,2,0,0,0,0,0
#palaestina,2,0,2,0,0,0,0
#kanzler,2,2,0,0,0,0,0
#fakenews,2,0,1,0,0,0,1
#jetztvoran,2,2,0,0,0,0,0
#industriepolitik,2,0,2,0,0,0,0
#macron,2,0,0,0,1,0,1
#autoindustrie,2,0,1,0,1,0,0
#phoenix,2,1,0,0,0,0,1
#euro2021,2,0,1,1,0,0,0
#gfk,2,0,0,0,0,2,0
#kanzlerkandidatin,2,0,1,0,1,0,0
#maas,2,0,1,0,1,0,0
#exportverbot,2,0,1,0,0,0,1
#kanzlerin,2,1,0,0,1,0,0
#industriestrategie,2,1,0,0,0,0,1
#5g,2,0,1,0,0,1,0
#faz,2,0,0,0,0,0,2
#fcas,2,0,0,1,0,0,1
#gez,2,0,0,0,2,0,0
#servicetweet,2,0,0,0,0,2,0
#impf,2,0,0,0,0,0,2
