,author_id,count,sum,prop,Nachname,Vorname,Fraktion,Twitter-Name,region,"Name, Vorname",Vorname Nachname,handle,party,parltype,person__in_parlperiod,lcasehandle
170,2805274855,7283,3,0.00041191816559110257,Felgentreu,Fritz,,,Bund,"Felgentreu, Fritz",,fritzfelgentreu,spd,Bund,"[18, 19]",fritzfelgentreu
171,74837812,2436,1,0.00041050903119868636,Pellmann,Sören,,,Bund,"Pellmann, Sören",,LINKEPELLI,linke,Bund,[19],linkepelli
172,18103366,4963,2,0.00040298206729800525,Klein-Schmeink,Maria,,,Bund,"Klein-Schmeink, Maria",,MariaKlSchmeink,gruene,Bund,"[17, 18, 19]",mariaklschmeink
173,194535434,2495,1,0.0004008016032064128,Polat,Filiz,,,Bund,"Polat, Filiz",,filizgreen,gruene,Bund,[19],filizgreen
174,422569574,5289,2,0.0003781433163168841,Föst,Daniel,,,Bund,"Föst, Daniel",,DFoest,fdp,Bund,[19],dfoest
175,83342791,2798,1,0.00035739814152966406,Özoğuz,Aydan,,,Bund,"Özoğuz, Aydan",,oezoguz,spd,Bund,"[17, 18, 19]",oezoguz
176,858362895075340288,5698,2,0.000351000351000351,Weeser,Sandra,,,Bund,"Weeser, Sandra",,sandra_weeser,fdp,Bund,[19],sandra_weeser
177,52024480,8783,3,0.0003415689399977229,Janecek,Dieter,,,Bund,"Janecek, Dieter",,DJanecek,gruene,Bund,"[18, 19]",djanecek
178,19108766,2967,1,0.0003370407819346141,Özdemir,Cem,,,Bund,"Özdemir, Cem",,cem_oezdemir,gruene,Bund,"[13, 14, 18, 19]",cem_oezdemir
179,485751594,3040,1,0.0003289473684210526,Trittin,Jürgen,,,Bund,"Trittin, Jürgen",,JTrittin,gruene,Bund,"[14, 15, 16, 17, 18, 19]",jtrittin
180,20877217,6185,2,0.00032336297493936947,Kelber,Ulrich,,,Bund,"Kelber, Ulrich",,UlrichKelber,spd,Bund,"[14, 15, 16, 17, 18, 19]",ulrichkelber
181,68920005,3823,1,0.0002615746795710175,Renner,Martina,,,Bund,"Renner, Martina",,MartinaRenner,linke,Bund,"[18, 19]",martinarenner
182,861992050358616064,4105,1,0.000243605359317905,Meyer,Christoph,,,Bund,"Meyer, Christoph",,Meyer_FDP,fdp,Bund,[19],meyer_fdp
183,382044198,4160,1,0.0002403846153846154,Nissen,Ulli,,,Bund,"Nissen, Ulli",,UlliNissen,spd,Bund,"[18, 19]",ullinissen
184,984735466783232000,4238,1,0.00023596035865974517,Rottmann,Manuela,,,Bund,"Rottmann, Manuela",,ManuelaRottman,gruene,Bund,[19],manuelarottman
185,16361044,5172,1,0.00019334880123743234,Wanderwitz,Marco,,,Bund,"Wanderwitz, Marco",,wanderwitz,cducsu,Bund,"[15, 16, 17, 18, 19]",wanderwitz
186,18044683,5717,1,0.00017491691446562882,Fricke,Otto,,,Bund,"Fricke, Otto",,Otto_Fricke,fdp,Bund,"[15, 16, 17, 19]",otto_fricke
187,106136813,14643,2,0.00013658403332650413,Buschmann,Marco,,,Bund,"Buschmann, Marco",,MarcoBuschmann,fdp,Bund,"[17, 19]",marcobuschmann
188,15630931,7956,1,0.00012569130216189038,Vogel,Johannes,,,Bund,"Vogel, Johannes",,johannesvogel,fdp,Bund,"[17, 19]",johannesvogel
189,708224250885349376,126,0,0.0,Friedrich,Hans-Peter,,,Bund,"Friedrich, Hans-Peter",,HPFriedrichCSU,cducsu,Bund,"[14, 15, 16, 17, 18, 19]",hpfriedrichcsu
190,28446356,1021,0,0.0,Ullrich,Volker,,,Bund,"Ullrich, Volker",,VolkerUllrich,cducsu,Bund,"[18, 19]",volkerullrich
191,740178046649565184,5338,0,0.0,Jung,Christian,,,Bund,"Jung, Christian",,c_jung77,fdp,Bund,[19],c_jung77
192,28087038,392,0,0.0,Sitta,Frank,,,Bund,"Sitta, Frank",,franksitta,fdp,Bund,[19],franksitta
193,28089973,21,0,0.0,Oster,Josef,,,Bund,"Oster, Josef",,josefoster,cducsu,Bund,[19],josefoster
194,35846585,754,0,0.0,Högl,Eva,,,Bund,"Högl, Eva",,EvaHoegl,spd,Bund,"[16, 17, 18, 19]",evahoegl
195,724565991104110592,10,0,0.0,Bahr,Ulrike,,,Bund,"Bahr, Ulrike",,MdB_Ulrike_Bahr,spd,Bund,"[18, 19]",mdb_ulrike_bahr
196,35687457,45359,0,0.0,Kahrs,Johannes,,,Bund,"Kahrs, Johannes",,kahrs,spd,Bund,"[14, 15, 16, 17, 18, 19]",kahrs
197,34214048,1067,0,0.0,Meister,Michael,,,Bund,"Meister, Michael",,meister_schafft,cducsu,Bund,"[13, 14, 15, 16, 17, 18, 19]",meister_schafft
198,4249342037,116,0,0.0,Kuffer,Michael,,,Bund,"Kuffer, Michael",,MichaelKuffer,cducsu,Bund,[19],michaelkuffer
199,33071479,2852,0,0.0,Rüddel,Erwin,,,Bund,"Rüddel, Erwin",,Erwin_Rueddel,cducsu,Bund,"[17, 18, 19]",erwin_rueddel
200,28784085,1465,0,0.0,Rosemann,Martin,,,Bund,"Rosemann, Martin",,MartinRosemann,spd,Bund,"[18, 19]",martinrosemann
201,29540300,1037,0,0.0,Strasser,Benjamin,,,Bund,"Strasser, Benjamin",,bstrasser,fdp,Bund,[19],bstrasser
202,4429947807,492,0,0.0,Elsner von Gronow,Berengar,,,Bund,"Elsner von Gronow, Berengar",,ElsnervonGronow,afd,Bund,[19],elsnervongronow
203,4503658823,534,0,0.0,Witt,Uwe,,,Bund,"Witt, Uwe",,Witt_Uwe,afd,Bund,[19],witt_uwe
204,998867063274921984,191,0,0.0,Dassler,Britta Katharina,,,Bund,"Dassler, Britta Katharina",,BrittaDassler,fdp,Bund,[19],brittadassler
205,4557858142,563,0,0.0,Zdebel,Hubertus,,,Bund,"Zdebel, Hubertus",,ZdebelHubertus,linke,Bund,"[18, 19]",zdebelhubertus
206,997138767763750912,602,0,0.0,Herbrand,Markus,,,Bund,"Herbrand, Markus",,HerbrandMarkus,fdp,Bund,[19],herbrandmarkus
207,4577700622,47,0,0.0,Frieser,Michael,,,Bund,"Frieser, Michael",,MichaelFrieser,cducsu,Bund,"[17, 18, 19]",michaelfrieser
208,4818645382,9,0,0.0,Tiemann,Dietlind,,,Bund,"Tiemann, Dietlind",,dr_tiemann,cducsu,Bund,[19],dr_tiemann
209,33043294,8,0,0.0,Klein,Volkmar,,,Bund,"Klein, Volkmar",,VolkmarKlein,cducsu,Bund,"[17, 18, 19]",volkmarklein
210,4866955749,210,0,0.0,Stefinger,Wolfgang,,,Bund,"Stefinger, Wolfgang",,StefingerMdB,cducsu,Bund,"[18, 19]",stefingermdb
211,4724923756,113,0,0.0,Hajduk,Anja,,,Bund,"Hajduk, Anja",,HajdukBundestag,gruene,Bund,"[15, 16, 18, 19]",hajdukbundestag
212,988765113606918144,796,0,0.0,Lechte,Ulrich,,,Bund,"Lechte, Ulrich",,ulrichlechte,fdp,Bund,[19],ulrichlechte
213,36329898,162,0,0.0,Burkert,Martin,,,Bund,"Burkert, Martin",,BurkertMartin,spd,Bund,"[16, 17, 18, 19]",burkertmartin
214,3337459024,1154,0,0.0,Stadler,Svenja,,,Bund,"Stadler, Svenja",,stadler_svenja,spd,Bund,"[18, 19]",stadler_svenja
215,2837971145,969,0,0.0,Jelpke,Ulla,,,Bund,"Jelpke, Ulla",,UllaJelpke,linke,Bund,"[12, 13, 14, 16, 17, 18, 19]",ullajelpke
216,2842430247,354,0,0.0,De Ridder,Daniela,,,Bund,"De Ridder, Daniela",,DeRidder_MdB,spd,Bund,"[18, 19]",deridder_mdb
217,2860802891,4,0,0.0,Held,Marcus,,,Bund,"Held, Marcus",,MarcusHeld_SPD,spd,Bund,"[18, 19]",marcusheld_spd
218,2885729417,1013,0,0.0,Stein,Peter,,,Bund,"Stein, Peter",,Peter_Stein_CDU,cducsu,Bund,"[18, 19]",peter_stein_cdu
219,3017602065,263,0,0.0,Katzmarek,Gabriele,,,Bund,"Katzmarek, Gabriele",,GabyKatzmarek,spd,Bund,"[18, 19]",gabykatzmarek
220,3034092143,239,0,0.0,Link,Michael Georg,,,Bund,"Link, Michael Georg",,michael_g_link,fdp,Bund,"[16, 17, 19]",michael_g_link
221,3043727333,94,0,0.0,Baumann,Bernd,,,Bund,"Baumann, Bernd",,BerndBaumannAfD,afd,Bund,[19],berndbaumannafd
222,3047392319,5575,0,0.0,Strack-Zimmermann,Marie-Agnes,,,Bund,"Strack-Zimmermann, Marie-Agnes",,MAStrackZi,fdp,Bund,[19],mastrackzi
223,43537931,406,0,0.0,Sensburg,Patrick,,,Bund,"Sensburg, Patrick",,PatrickSensburg,cducsu,Bund,"[17, 18, 19]",patricksensburg
224,3188225915,142,0,0.0,Kartes,Torbjörn,,,Bund,"Kartes, Torbjörn",,KartesMdB,cducsu,Bund,[19],kartesmdb
225,41840905,399,0,0.0,Schön,Nadine,,,Bund,"Schön, Nadine",,NadineSchoen,cducsu,Bund,"[17, 18, 19]",nadineschoen
226,39709752,2246,0,0.0,Griese,Kerstin,,,Bund,"Griese, Kerstin",,KerstinGriese,spd,Bund,"[14, 15, 16, 17, 18, 19]",kerstingriese
227,3292982985,7394,0,0.0,Lauterbach,Karl,,,Bund,"Lauterbach, Karl",,Karl_Lauterbach,spd,Bund,"[16, 17, 18, 19]",karl_lauterbach
228,3350681139,1820,0,0.0,Perli,Victor,,,Bund,"Perli, Victor",,victorperli,linke,Bund,[19],victorperli
229,36665085,1445,0,0.0,Lischka,Burkhard,,,Bund,"Lischka, Burkhard",,LischkaB,spd,Bund,"[17, 18, 19]",lischkab
230,3376953843,319,0,0.0,Bartke,Matthias,,,Bund,"Bartke, Matthias",,matthiasbartke,spd,Bund,"[18, 19]",matthiasbartke
231,38645930,205,0,0.0,Rossmann,Ernst Dieter,,,Bund,"Rossmann, Ernst Dieter",,edrossmann,spd,Bund,"[14, 15, 16, 17, 18, 19]",edrossmann
232,3384795790,2,0,0.0,Oehme,Ulrich,,,Bund,"Oehme, Ulrich",,Ulrich_Oehme,afd,Bund,[19],ulrich_oehme
233,3384824825,7,0,0.0,Herdt,Waldemar,,,Bund,"Herdt, Waldemar",,WaldemarHerdt,afd,Bund,[19],waldemarherdt
234,38467606,836,0,0.0,Hardt,Jürgen,,,Bund,"Hardt, Jürgen",,juergenhardt,cducsu,Bund,"[17, 18, 19]",juergenhardt
235,3522875063,638,0,0.0,Töns,Markus,,,Bund,"Töns, Markus",,Toens_NRW04,spd,Bund,[19],toens_nrw04
236,3577737256,265,0,0.0,Träger,Carsten,,,Bund,"Träger, Carsten",,CarstenTraeger,spd,Bund,"[18, 19]",carstentraeger
237,38001527,373,0,0.0,Brinkhaus,Ralph,,,Bund,"Brinkhaus, Ralph",,rbrinkhaus,cducsu,Bund,"[17, 18, 19]",rbrinkhaus
238,3667108397,82,0,0.0,Lutze,Thomas,,,Bund,"Lutze, Thomas",,thlutze,linke,Bund,"[17, 18, 19]",thlutze
239,3823042877,95,0,0.0,Schiefner,Udo,,,Bund,"Schiefner, Udo",,UdoSchiefner,spd,Bund,"[18, 19]",udoschiefner
240,3852561082,28,0,0.0,Magwas,Yvonne,,,Bund,"Magwas, Yvonne",,YvonneMagwas,cducsu,Bund,"[18, 19]",yvonnemagwas
241,26869088,140,0,0.0,Steffel,Frank,,,Bund,"Steffel, Frank",,franksteffel,cducsu,Bund,"[17, 18, 19]",franksteffel
242,4017796049,89,0,0.0,Stamm-Fibich,Martina,,,Bund,"Stamm-Fibich, Martina",,stamm_fibich,spd,Bund,"[18, 19]",stamm_fibich
243,37105136,2096,0,0.0,Jarzombek,Thomas,,,Bund,"Jarzombek, Thomas",,tj_tweets,cducsu,Bund,"[17, 18, 19]",tj_tweets
244,25816024,217,0,0.0,Hiller-Ohm,Gabriele,,,Bund,"Hiller-Ohm, Gabriele",,GabiHillerOhm,spd,Bund,"[15, 16, 17, 18, 19]",gabihillerohm
245,779601750789656576,24,0,0.0,Güntzler,Fritz,,,Bund,"Güntzler, Fritz",,FGuentzler,cducsu,Bund,"[18, 19]",fguentzler
246,17469649,1457,0,0.0,Castellucci,Lars,,,Bund,"Castellucci, Lars",,larscastellucci,spd,Bund,"[18, 19]",larscastellucci
247,904304932257492992,61,0,0.0,Brehm,Sebastian,,,Bund,"Brehm, Sebastian",,Brehm_inNBGNord,cducsu,Bund,[19],brehm_innbgnord
248,18189342,2487,0,0.0,Schäffler,Frank,,,Bund,"Schäffler, Frank",,f_schaeffler,fdp,Bund,"[16, 17, 19]",f_schaeffler
249,18160122,758,0,0.0,Rohde,Dennis,,,Bund,"Rohde, Dennis",,DennisRohde,spd,Bund,"[18, 19]",dennisrohde
250,995228494023086080,723,0,0.0,Klein,Karsten,,,Bund,"Klein, Karsten",,MdBKlein,fdp,Bund,[19],mdbklein
251,916950563815870464,512,0,0.0,Ebbing,Hartmut,,,Bund,"Ebbing, Hartmut",,HartmutEbbing,fdp,Bund,[19],hartmutebbing
252,18000943,624,0,0.0,Schulz,Jimmy,,,Bund,"Schulz, Jimmy",,jimmyschulz,fdp,Bund,"[17, 19]",jimmyschulz
253,920193967937019904,370,0,0.0,Wirth,Christian,,,Bund,"Wirth, Christian",,ChrWirthMdB,afd,Bund,[19],chrwirthmdb
254,17922403,992,0,0.0,Sarrazin,Manuel,,,Bund,"Sarrazin, Manuel",,ManuelSarrazin,gruene,Bund,"[16, 17, 18, 19]",manuelsarrazin
255,928974816220254208,62,0,0.0,Knoerig,Axel,,,Bund,"Knoerig, Axel",,axel_knoerig,cducsu,Bund,"[17, 18, 19]",axel_knoerig
256,17675072,305,0,0.0,Schulz,Martin,,,Bund,"Schulz, Martin",,MartinSchulz,spd,Bund,[19],martinschulz
257,17483463,518,0,0.0,Höferlin,Manuel,,,Bund,"Höferlin, Manuel",,ManuelHoeferlin,fdp,Bund,"[17, 19]",manuelhoeferlin
258,934029228886065152,639,0,0.0,Mohamed Ali,Amira,,,Bund,"Mohamed Ali, Amira",,Amira_M_Ali,linke,Bund,[19],amira_m_ali
259,935815000006053888,590,0,0.0,Biadacz,Marc,,,Bund,"Biadacz, Marc",,MBiadaczMdB,cducsu,Bund,[19],mbiadaczmdb
260,25980076,516,0,0.0,Aschenberg-Dugnus,Christine,,,Bund,"Aschenberg-Dugnus, Christine",,cad59,fdp,Bund,"[17, 19]",cad59
261,17229513,1162,0,0.0,Lemke,Steffi,,,Bund,"Lemke, Steffi",,SteffiLemke,gruene,Bund,"[13, 14, 18, 19]",steffilemke
262,16696924,434,0,0.0,Pflüger,Tobias,,,Bund,"Pflüger, Tobias",,tpflueger,linke,Bund,[19],tpflueger
263,16325209,219,0,0.0,Solms,Hermann Otto,,,Bund,"Solms, Hermann Otto",,solms,fdp,Bund,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 19]",solms
264,948958759560376320,550,0,0.0,Skudelny,Judith,,,Bund,"Skudelny, Judith",,JudithSkudelny,fdp,Bund,"[17, 19]",judithskudelny
265,951489275312443392,383,0,0.0,Silberhorn,Thomas,,,Bund,"Silberhorn, Thomas",,SilberhornMdB,cducsu,Bund,"[15, 16, 17, 18, 19]",silberhornmdb
266,954049866283483136,91,0,0.0,Mansmann,Till,,,Bund,"Mansmann, Till",,TillMansmann,fdp,Bund,[19],tillmansmann
267,959059951523106816,1915,0,0.0,Straetmanns,Friedrich,,,Bund,"Straetmanns, Friedrich",,FrStraetmanns,linke,Bund,[19],frstraetmanns
268,960463104537657344,841,0,0.0,Djir-Sarai,Bijan,,,Bund,"Djir-Sarai, Bijan",,DjirSarai,fdp,Bund,"[17, 19]",djirsarai
269,16255941,2693,0,0.0,Klingbeil,Lars,,,Bund,"Klingbeil, Lars",,larsklingbeil,spd,Bund,"[15, 17, 18, 19]",larsklingbeil
270,974589289689427968,2847,0,0.0,Neumann,Martin,,,Bund,"Neumann, Martin",,_MartinNeumann,fdp,Bund,"[17, 19]",_martinneumann
271,15943222,1045,0,0.0,Heil,Hubertus,,,Bund,"Heil, Hubertus",,hubertus_heil,spd,Bund,"[14, 15, 16, 17, 18, 19]",hubertus_heil
272,984048002967982080,832,0,0.0,Müller-Rosentritt,Frank,,,Bund,"Müller-Rosentritt, Frank",,theliberalfrank,fdp,Bund,[19],theliberalfrank
273,19108071,462,0,0.0,Braun,Helge,,,Bund,"Braun, Helge",,HBraun,cducsu,Bund,"[15, 17, 18, 19]",hbraun
274,874917828436078592,622,0,0.0,Wagner,Daniela,,,Bund,"Wagner, Daniela",,DanyWagner_DA,gruene,Bund,"[17, 19]",danywagner_da
275,872663038805016576,1258,0,0.0,Hess,Martin,,,Bund,"Hess, Martin",,Martin_Hess_AfD,afd,Bund,[19],martin_hess_afd
276,19257571,398,0,0.0,Pronold,Florian,,,Bund,"Pronold, Florian",,FlorianPronold,spd,Bund,"[15, 16, 17, 18, 19]",florianpronold
277,784760007275515904,3013,0,0.0,Müller,Detlef,,,Bund,"Müller, Detlef",,MuellerChemnitz,spd,Bund,"[16, 18, 19]",muellerchemnitz
278,786498202832822272,321,0,0.0,Hellmich,Wolfgang,,,Bund,"Hellmich, Wolfgang",,HellmichMdB,spd,Bund,"[17, 18, 19]",hellmichmdb
279,794628172570619904,53,0,0.0,Keuter,Stefan,,,Bund,"Keuter, Stefan",,StefanKeuterAfD,afd,Bund,[19],stefankeuterafd
280,796691290016583680,91,0,0.0,Grübel,Markus,,,Bund,"Grübel, Markus",,GruebelMdb,cducsu,Bund,"[15, 16, 17, 18, 19]",gruebelmdb
281,24178198,1133,0,0.0,Lötzsch,Gesine,,,Bund,"Lötzsch, Gesine",,LoetzschMdB,linke,Bund,"[15, 16, 17, 18, 19]",loetzschmdb
282,2831760211,3,0,0.0,Radwan,Alexander,,,Bund,"Radwan, Alexander",,AlexanderRadwan,cducsu,Bund,"[18, 19]",alexanderradwan
283,802968497831739392,1467,0,0.0,Brandenburg,Mario,,,Bund,"Brandenburg, Mario",,BraFDP,fdp,Bund,[19],brafdp
284,23447001,4,0,0.0,Mattfeldt,Andreas,,,Bund,"Mattfeldt, Andreas",,AMattfeldt,cducsu,Bund,"[17, 18, 19]",amattfeldt
285,23296367,34,0,0.0,Jung,Ingmar,,,Bund,"Jung, Ingmar",,Ingmar_Jung,cducsu,Bund,[19],ingmar_jung
286,22755312,1688,0,0.0,Kemmerich,Thomas L.,,,Bund,"Kemmerich, Thomas L.",,KemmerichThL,fdp,Bund,[19],kemmerichthl
287,22364234,1437,0,0.0,Faber,Marcus,,,Bund,"Faber, Marcus",,MarcusFaber,fdp,Bund,[19],marcusfaber
288,21791639,173,0,0.0,Schulz,Swen,,,Bund,"Schulz, Swen",,swenschulz,spd,Bund,"[15, 16, 17, 18, 19]",swenschulz
289,819914159915667456,92,0,0.0,Pilsinger,Stephan,,,Bund,"Pilsinger, Stephan",,StephPilsinger,cducsu,Bund,[19],stephpilsinger
290,824210890354520064,173,0,0.0,Maier,Lothar,,,Bund,"Maier, Lothar",,ProfMaier,afd,Bund,[19],profmaier
291,825019912083038208,236,0,0.0,Staffler,Katrin,,,Bund,"Staffler, Katrin",,katrin_staffler,cducsu,Bund,[19],katrin_staffler
292,827090742162100224,1402,0,0.0,Schüle,Manja,,,Bund,"Schüle, Manja",,ManjaSchuele,spd,Bund,[19],manjaschuele
293,21267421,969,0,0.0,Helling-Plahr,Katrin,,,Bund,"Helling-Plahr, Katrin",,KatrinHelling,fdp,Bund,[19],katrinhelling
294,20986770,663,0,0.0,Dehm,Diether,,,Bund,"Dehm, Diether",,Diether_Dehm,linke,Bund,"[12, 16, 17, 18, 19]",diether_dehm
295,20916357,276,0,0.0,Kruse,Rüdiger,,,Bund,"Kruse, Rüdiger",,RuedigerKruse,cducsu,Bund,"[17, 18, 19]",ruedigerkruse
296,845213960060243968,142,0,0.0,Scheer,Nina,,,Bund,"Scheer, Nina",,NinaScheer_SPD,spd,Bund,"[18, 19]",ninascheer_spd
297,845282647261761536,1043,0,0.0,Mindrup,Klaus,,,Bund,"Mindrup, Klaus",,KlausMindrup,spd,Bund,"[18, 19]",klausmindrup
298,20534846,251,0,0.0,Storjohann,Gero,,,Bund,"Storjohann, Gero",,gero_storjohann,cducsu,Bund,"[15, 16, 17, 18, 19]",gero_storjohann
299,849567328899616768,2401,0,0.0,Kessler,Achim,,,Bund,"Kessler, Achim",,AchimKesslerMdB,linke,Bund,[19],achimkesslermdb
300,19909974,237,0,0.0,Kober,Pascal,,,Bund,"Kober, Pascal",,PascalKober,fdp,Bund,"[17, 19]",pascalkober
301,19286748,303,0,0.0,Matschie,Christoph,,,Bund,"Matschie, Christoph",,matschie,spd,Bund,"[12, 13, 14, 15, 19]",matschie
302,24158261,2392,0,0.0,Maas,Heiko,,,Bund,"Maas, Heiko",,HeikoMaas,spd,Bund,[19],heikomaas
303,44359035,879,0,0.0,Nestle,Ingrid,,,Bund,"Nestle, Ingrid",,Ingrid_Nestle,gruene,Bund,"[17, 19]",ingrid_nestle
304,2814949590,159,0,0.0,Groß,Michael,,,Bund,"Groß, Michael",,michaelgrossmdb,spd,Bund,"[17, 18, 19]",michaelgrossmdb
305,474013625,619,0,0.0,Kotting-Uhl,Sylvia,,,Bund,"Kotting-Uhl, Sylvia",,KottingUhl,gruene,Bund,"[16, 17, 18, 19]",kottinguhl
306,480623844,526,0,0.0,Bause,Margarete,,,Bund,"Bause, Margarete",,MargareteBause,gruene,Bund,[19],margaretebause
307,481393623,69,0,0.0,Franke,Edgar,,,Bund,"Franke, Edgar",,FrankeEdgar,spd,Bund,"[17, 18, 19]",frankeedgar
308,140821364,3887,0,0.0,Bär,Dorothee,,,Bund,"Bär, Dorothee",,DoroBaer,cducsu,Bund,"[15, 16, 17, 18, 19]",dorobaer
309,516783036,2111,0,0.0,Kolbe,Daniela,,,Bund,"Kolbe, Daniela",,danielakolbe,spd,Bund,"[17, 18, 19]",danielakolbe
310,560467206,2183,0,0.0,Pau,Petra,,,Bund,"Pau, Petra",,PetraPauMaHe,linke,Bund,"[14, 15, 16, 17, 18, 19]",petrapaumahe
311,563706584,313,0,0.0,Todtenhausen,Manfred,,,Bund,"Todtenhausen, Manfred",,MTodtenhausen,fdp,Bund,"[17, 19]",mtodtenhausen
312,107806591,413,0,0.0,Hessel,Katja,,,Bund,"Hessel, Katja",,fdp_hessel,fdp,Bund,[19],fdp_hessel
313,106684561,324,0,0.0,Vogt,Ute,,,Bund,"Vogt, Ute",,UteVogt,spd,Bund,"[13, 14, 15, 17, 18, 19]",utevogt
314,600984834,397,0,0.0,Krellmann,Jutta,,,Bund,"Krellmann, Jutta",,JuttaKrellmann,linke,Bund,"[17, 18, 19]",juttakrellmann
315,609972369,1913,0,0.0,Ullmann,Andrew,,,Bund,"Ullmann, Andrew",,UllmannMdB,fdp,Bund,[19],ullmannmdb
316,104100946,1779,0,0.0,Kühn,Stephan,,,Bund,"Kühn, Stephan",,stephankuehn,gruene,Bund,"[17, 18, 19]",stephankuehn
317,702653022,216,0,0.0,Steffen,Sonja Amalie,,,Bund,"Steffen, Sonja Amalie",,SteffenSonja,spd,Bund,"[17, 18, 19]",steffensonja
318,727782559,1733,0,0.0,Gastel,Matthias,,,Bund,"Gastel, Matthias",,MatthiasGastel,gruene,Bund,"[18, 19]",matthiasgastel
319,99268600,354,0,0.0,Boehringer,Peter,,,Bund,"Boehringer, Peter",,PeterBoehringer,afd,Bund,[19],peterboehringer
320,96783215,1136,0,0.0,Schneider,Carsten,,,Bund,"Schneider, Carsten",,schneidercar,spd,Bund,"[14, 15, 16, 17, 18, 19]",schneidercar
321,748851762,300,0,0.0,Birkwald,Matthias W.,,,Bund,"Birkwald, Matthias W.",,MWBirkwald,linke,Bund,"[17, 18, 19]",mwbirkwald
322,94363834,900,0,0.0,Gröhe,Hermann,,,Bund,"Gröhe, Hermann",,groehe,cducsu,Bund,"[13, 14, 15, 16, 17, 18, 19]",groehe
323,93845554,252,0,0.0,Simon,Björn,,,Bund,"Simon, Björn",,BjoernSimon,cducsu,Bund,[19],bjoernsimon
324,93612750,122,0,0.0,Leutert,Michael,,,Bund,"Leutert, Michael",,MichaelLeutert,linke,Bund,"[16, 17, 18, 19]",michaelleutert
325,850993608,538,0,0.0,Gabelmann,Sylvia,,,Bund,"Gabelmann, Sylvia",,SylviaGabelmann,linke,Bund,[19],sylviagabelmann
326,862714045,172,0,0.0,Ostendorff,Friedrich,,,Bund,"Ostendorff, Friedrich",,FOstendorff,gruene,Bund,"[15, 17, 18, 19]",fostendorff
327,89209507,678,0,0.0,Hacker,Thomas,,,Bund,"Hacker, Thomas",,hacker_fdp,fdp,Bund,[19],hacker_fdp
328,88630242,1402,0,0.0,Krischer,Oliver,,,Bund,"Krischer, Oliver",,Oliver_Krischer,gruene,Bund,"[17, 18, 19]",oliver_krischer
329,884382990,590,0,0.0,Weinberg,Marcus,,,Bund,"Weinberg, Marcus",,MarcusWeinberg,cducsu,Bund,"[16, 17, 18, 19]",marcusweinberg
330,888289790,437,0,0.0,Gysi,Gregor,,,Bund,"Gysi, Gregor",,GregorGysi,linke,Bund,"[11, 12, 13, 14, 16, 17, 18, 19]",gregorgysi
331,906847944,167,0,0.0,Oellers,Wilfried,,,Bund,"Oellers, Wilfried",,WilfriedOellers,cducsu,Bund,"[18, 19]",wilfriedoellers
332,87281380,3229,0,0.0,Hunko,Andrej,,,Bund,"Hunko, Andrej",,AndrejHunko,linke,Bund,"[17, 18, 19]",andrejhunko
333,143000381,1084,0,0.0,Mihalic,Irene,,,Bund,"Mihalic, Irene",,IreneMihalic,gruene,Bund,"[18, 19]",irenemihalic
334,143351769,518,0,0.0,Löbel,Nikolas,,,Bund,"Löbel, Nikolas",,NikolasLoebel,cducsu,Bund,[19],nikolasloebel
335,974367631,193,0,0.0,Heil,Mechthild,,,Bund,"Heil, Mechthild",,MechthildHeil,cducsu,Bund,"[17, 18, 19]",mechthildheil
336,150188536,302,0,0.0,Kurth,Markus,,,Bund,"Kurth, Markus",,markuskurthmdb,gruene,Bund,"[15, 16, 17, 18, 19]",markuskurthmdb
337,257461232,1316,0,0.0,Leidig,Sabine,,,Bund,"Leidig, Sabine",,SabineLeidig,linke,Bund,"[17, 18, 19]",sabineleidig
338,179216369,138,0,0.0,Beeck,Jens,,,Bund,"Beeck, Jens",,jensbeeck,fdp,Bund,[19],jensbeeck
339,170964436,582,0,0.0,Teuteberg,Linda,,,Bund,"Teuteberg, Linda",,LindaTeuteberg,fdp,Bund,[19],lindateuteberg
340,282687385,460,0,0.0,Hartwig,Roland,,,Bund,"Hartwig, Roland",,R_Hartwig_AfD,afd,Bund,[19],r_hartwig_afd
341,288696645,2145,0,0.0,Ziemiak,Paul,,,Bund,"Ziemiak, Paul",,PaulZiemiak,cducsu,Bund,[19],paulziemiak
342,292151515,3057,0,0.0,Hitschler,Thomas,,,Bund,"Hitschler, Thomas",,ThomasHitschler,spd,Bund,"[18, 19]",thomashitschler
343,293066780,441,0,0.0,Oppermann,Thomas,,,Bund,"Oppermann, Thomas",,ThomasOppermann,spd,Bund,"[16, 17, 18, 19]",thomasoppermann
344,293522998,1475,0,0.0,Sitte,Petra,,,Bund,"Sitte, Petra",,Petra_Sitte_MdB,linke,Bund,"[16, 17, 18, 19]",petra_sitte_mdb
345,296121556,65,0,0.0,Heinrich,Gabriela,,,Bund,"Heinrich, Gabriela",,GaHeinrich,spd,Bund,"[18, 19]",gaheinrich
346,299650387,1321,0,0.0,Spahn,Jens,,,Bund,"Spahn, Jens",,jensspahn,cducsu,Bund,"[15, 16, 17, 18, 19]",jensspahn
347,314534724,728,0,0.0,Meiser,Pascal,,,Bund,"Meiser, Pascal",,pascalmeiser,linke,Bund,[19],pascalmeiser
348,316355056,623,0,0.0,Diaby,Karamba,,,Bund,"Diaby, Karamba",,KarambaDiaby,spd,Bund,"[18, 19]",karambadiaby
