,author_id,count,sum,prop,Nachname,Vorname,Fraktion,Twitter-Name,region,"Name, Vorname",Vorname Nachname,handle,party,parltype,person__in_parlperiod,lcasehandle
354,96783215,228,0,0.0,Schneider,Carsten,,,Bund,"Schneider, Carsten",,schneidercar,spd,Bund,"[14, 15, 16, 17, 18, 19]",schneidercar
355,94363834,261,0,0.0,Gröhe,Hermann,,,Bund,"Gröhe, Hermann",,groehe,cducsu,Bund,"[13, 14, 15, 16, 17, 18, 19]",groehe
356,93845554,194,0,0.0,Simon,Björn,,,Bund,"Simon, Björn",,BjoernSimon,cducsu,Bund,[19],bjoernsimon
357,89209507,287,0,0.0,Hacker,Thomas,,,Bund,"Hacker, Thomas",,hacker_fdp,fdp,Bund,[19],hacker_fdp
358,88630242,357,0,0.0,Krischer,Oliver,,,Bund,"Krischer, Oliver",,Oliver_Krischer,gruene,Bund,"[17, 18, 19]",oliver_krischer
359,87281380,245,0,0.0,Hunko,Andrej,,,Bund,"Hunko, Andrej",,AndrejHunko,linke,Bund,"[17, 18, 19]",andrejhunko
360,83795057,283,0,0.0,Schmid,Nils,,,Bund,"Schmid, Nils",,NilsSchmid,spd,Bund,[19],nilsschmid
361,83342791,568,0,0.0,Özoğuz,Aydan,,,Bund,"Özoğuz, Aydan",,oezoguz,spd,Bund,"[17, 18, 19]",oezoguz
362,104100946,227,0,0.0,Kühn,Stephan,,,Bund,"Kühn, Stephan",,stephankuehn,gruene,Bund,"[17, 18, 19]",stephankuehn
363,81394072,212,0,0.0,Bull-Bischoff,Birke,,,Bund,"Bull-Bischoff, Birke",,Birke_Bull,linke,Bund,[19],birke_bull
364,79228932,37,0,0.0,Mohrs,Falko,,,Bund,"Mohrs, Falko",,FalkoMohrs,spd,Bund,[19],falkomohrs
365,77928749,13,0,0.0,Junge,Frank,,,Bund,"Junge, Frank",,jungeinberlin,spd,Bund,"[18, 19]",jungeinberlin
366,75005687,303,0,0.0,Thomae,Stephan,,,Bund,"Thomae, Stephan",,StephanThomae,fdp,Bund,"[17, 19]",stephanthomae
367,74837812,484,0,0.0,Pellmann,Sören,,,Bund,"Pellmann, Sören",,LINKEPELLI,linke,Bund,[19],linkepelli
368,68920005,729,0,0.0,Renner,Martina,,,Bund,"Renner, Martina",,MartinaRenner,linke,Bund,"[18, 19]",martinarenner
369,64994645,95,0,0.0,Ernst,Klaus,,,Bund,"Ernst, Klaus",,ernst_klaus,linke,Bund,"[16, 17, 18, 19]",ernst_klaus
370,99268600,64,0,0.0,Boehringer,Peter,,,Bund,"Boehringer, Peter",,PeterBoehringer,afd,Bund,[19],peterboehringer
371,106136813,3855,0,0.0,Buschmann,Marco,,,Bund,"Buschmann, Marco",,MarcoBuschmann,fdp,Bund,"[17, 19]",marcobuschmann
372,257461232,181,0,0.0,Leidig,Sabine,,,Bund,"Leidig, Sabine",,SabineLeidig,linke,Bund,"[17, 18, 19]",sabineleidig
373,159217491,47,0,0.0,Saathoff,Johann,,,Bund,"Saathoff, Johann",,Johann_Saathoff,spd,Bund,"[18, 19]",johann_saathoff
374,231440493,54,0,0.0,Kaczmarek,Oliver,,,Bund,"Kaczmarek, Oliver",,KaczmarekOliver,spd,Bund,"[17, 18, 19]",kaczmarekoliver
375,224630872,124,0,0.0,Werner,Katrin,,,Bund,"Werner, Katrin",,Katrin_Werner,linke,Bund,"[17, 18, 19]",katrin_werner
376,194535434,354,0,0.0,Polat,Filiz,,,Bund,"Polat, Filiz",,filizgreen,gruene,Bund,[19],filizgreen
377,179216369,19,0,0.0,Beeck,Jens,,,Bund,"Beeck, Jens",,jensbeeck,fdp,Bund,[19],jensbeeck
378,170964436,150,0,0.0,Teuteberg,Linda,,,Bund,"Teuteberg, Linda",,LindaTeuteberg,fdp,Bund,[19],lindateuteberg
379,162398888,64,0,0.0,Schreiner,Felix,,,Bund,"Schreiner, Felix",,felixschreiner,cducsu,Bund,[19],felixschreiner
380,160906608,3,0,0.0,Fischer,Axel E.,,,Bund,"Fischer, Axel E.",,Axel_Fischer,cducsu,Bund,"[14, 15, 16, 17, 18, 19]",axel_fischer
381,150372237,36,0,0.0,Brehmer,Heike,,,Bund,"Brehmer, Heike",,HeikeBrehmerMdB,cducsu,Bund,"[17, 18, 19]",heikebrehmermdb
382,106684561,34,0,0.0,Vogt,Ute,,,Bund,"Vogt, Ute",,UteVogt,spd,Bund,"[13, 14, 15, 17, 18, 19]",utevogt
383,150188536,56,0,0.0,Kurth,Markus,,,Bund,"Kurth, Markus",,markuskurthmdb,gruene,Bund,"[15, 16, 17, 18, 19]",markuskurthmdb
384,143351769,59,0,0.0,Löbel,Nikolas,,,Bund,"Löbel, Nikolas",,NikolasLoebel,cducsu,Bund,[19],nikolasloebel
385,143000381,202,0,0.0,Mihalic,Irene,,,Bund,"Mihalic, Irene",,IreneMihalic,gruene,Bund,"[18, 19]",irenemihalic
386,140821364,561,0,0.0,Bär,Dorothee,,,Bund,"Bär, Dorothee",,DoroBaer,cducsu,Bund,"[15, 16, 17, 18, 19]",dorobaer
387,133770069,27,0,0.0,Weisgerber,Anja,,,Bund,"Weisgerber, Anja",,anjaweisgerber,cducsu,Bund,"[18, 19]",anjaweisgerber
388,115614153,511,0,0.0,Mattheis,Hilde,,,Bund,"Mattheis, Hilde",,HildeMattheis,spd,Bund,"[15, 16, 17, 18, 19]",hildemattheis
389,107806591,82,0,0.0,Hessel,Katja,,,Bund,"Hessel, Katja",,fdp_hessel,fdp,Bund,[19],fdp_hessel
390,998867063274921984,34,0,0.0,Dassler,Britta Katharina,,,Bund,"Dassler, Britta Katharina",,BrittaDassler,fdp,Bund,[19],brittadassler
