,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-05-07,0.16666666666666666,0.1,0.06666666666666667,0.6333333333333333,1.5,0.03333333333333333,0.1,0.014619514472455646,0.011111111111111108,0.004250151791135397,0.010351374276332469,0.0237223017525976,0.03333333333333333,0.0050518770043388025
2021-05-08,0.13333333333333333,0.1,0.13333333333333333,0.6333333333333333,1.4666666666666666,,0.1,0.010452847805788978,0.011111111111111108,0.011657559198542803,0.010351374276332469,0.023137506430960176,,0.0050518770043388025
2021-05-09,0.13333333333333333,0.1,0.13333333333333333,0.6333333333333333,1.4333333333333333,,0.1,0.010452847805788978,0.011111111111111108,0.011657559198542803,0.010351374276332469,0.022026395319849065,,0.0050518770043388025
2021-05-10,0.13333333333333333,0.1,0.16666666666666666,0.6333333333333333,1.4333333333333333,,0.2,0.010452847805788978,0.011111111111111108,0.019990892531876137,0.010351374276332469,0.02264233734883457,,0.010051877004338801
2021-05-11,0.16666666666666666,0.1,0.16666666666666666,0.6666666666666666,1.4333333333333333,,0.2,0.011841736694677868,0.011111111111111108,0.019990892531876137,0.011228567258788609,0.02264233734883457,,0.010051877004338801
2021-05-12,0.16666666666666666,0.1,0.16666666666666666,0.6333333333333333,1.4,,0.2,0.011841736694677868,0.011111111111111108,0.019990892531876137,0.010395233925455275,0.021962065239991033,,0.010051877004338801
2021-05-13,0.16666666666666666,0.1,0.13333333333333333,0.6,1.4666666666666666,,0.2,0.011841736694677868,0.011111111111111108,0.016287188828172434,0.00989018342040477,0.024628731906657698,,0.010051877004338801
2021-05-14,0.16666666666666666,0.1,0.2,0.5666666666666667,1.4,,0.2,0.011841736694677868,0.011111111111111108,0.018437726462581034,0.009392670982593826,0.023662548331778468,,0.010051877004338801
2021-05-15,0.16666666666666666,0.1,0.2,0.3,1.2,0.03333333333333333,0.2,0.011841736694677868,0.011111111111111108,0.018437726462581034,0.005883899052769264,0.020436741880165567,0.03333333333333333,0.010051877004338801
2021-05-16,0.13333333333333333,0.1,0.23333333333333334,0.3,1.1,0.03333333333333333,0.2,0.009880952380952377,0.011111111111111108,0.020104393129247704,0.005883899052769264,0.021352492795916483,0.03333333333333333,0.010051877004338801
