hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#pflegestärken,2,0,2,0,0,0,0
#staat,2,0,0,0,0,0,2
#klartext,2,1,0,1,0,0,0
#qualitätsmedien,2,0,0,0,2,0,0
#pflegeheime,2,0,0,1,1,0,0
#klepsch,2,2,0,0,0,0,0
#festivals,2,0,0,2,0,0,0
#hitze,2,0,0,1,1,0,0
#queer,2,0,1,0,0,0,1
#starkregen,2,0,1,0,0,1,0
#regierungserklärung,2,0,0,2,0,0,0
#feuerwehrleute,2,0,0,1,0,1,0
#russiaprotests,2,1,1,0,0,0,0
#spahnruecktritt,2,0,0,2,0,0,0
#trier,2,0,0,2,0,0,0
#eisenmann,2,1,1,0,0,0,0
#bremerhaven,2,0,0,2,0,0,0
#lmvfrankfurt2021,2,0,2,0,0,0,0
#lmvhh,2,0,2,0,0,0,0
#brandenburg,2,0,1,0,0,1,0
#wandel,2,0,0,1,0,1,0
#lobbyregister,2,0,0,1,0,1,0
#washingtondc,2,0,1,1,0,0,0
#wasnun,2,0,2,0,0,0,0
#bmf,2,2,0,0,0,0,0
#lobbyunion,2,0,0,2,0,0,0
#lockdownverlaengerung,2,0,0,1,0,0,1
#bitcoin,2,0,0,2,0,0,0
#biosiegel,2,0,2,0,0,0,0
#loebel,2,0,0,0,0,0,2
#neinzuhassundhetze,2,1,1,0,0,0,0
#lsbtiq,2,0,2,0,0,0,0
#nazisraus,2,0,0,2,0,0,0
#ltwrp21,2,1,0,0,1,0,0
#lucaapp,2,0,0,1,0,1,0
#luftbrueckenachkabul,2,1,0,1,0,0,0
#lwv,2,0,0,0,0,0,2
#whistleblower,2,0,0,0,0,2,0
#bremen,2,0,0,2,0,0,0
#wahlrechtsreform,2,0,1,0,0,0,1
#löhne,2,0,0,1,0,1,0
#bruchsal,2,0,0,0,0,0,2
#niedersachsen,2,0,2,0,0,0,0
#vermögensabgabe,2,0,0,2,0,0,0
#cdukorruption,2,0,0,2,0,0,0
#lichtenberg,2,0,0,2,0,0,0
#veränderung,2,0,2,0,0,0,0
#capitol,2,0,1,0,0,1,0
#bürgerversicherung,2,0,2,0,0,0,0
#volksinitiative,2,0,0,2,0,0,0
#bürgerdialog,2,0,0,0,2,0,0
#linkelvv,2,0,0,2,0,0,0
#bverfg,2,0,1,0,1,0,0
#bureg,2,0,1,1,0,0,0
#linken,2,0,0,2,0,0,0
#bundesverfassungsgericht,2,0,0,2,0,0,0
#bundestagswahl2021,2,1,1,0,0,0,0
#wagenknecht,2,0,0,2,0,0,0
#wahlarena,2,0,1,0,0,1,0
#bundesliga,2,0,1,0,0,1,0
#wahlkreis,2,2,0,0,0,0,0
#brückendergemeinschaft,2,2,0,0,0,0,0
#wahlprogramm,2,0,1,1,0,0,0
#bdk21,2,0,2,0,0,0,0
#löw,2,1,1,0,0,0,0
#verdachtsfall,2,0,0,1,1,0,0
#altparteien,2,0,0,0,2,0,0
#altenburgerland,2,0,0,0,2,0,0
#altenburg,2,0,0,0,2,0,0
#mecfs,2,0,2,0,0,0,0
#mittelinks,2,0,0,2,0,0,0
#alarmstuferot,2,2,0,0,0,0,0
#akk,2,1,0,1,0,0,0
#ahrweiler,2,0,1,1,0,0,0
#ahrtal,2,0,1,0,1,0,0
#missionzuversicht,2,0,0,0,0,2,0
#afganisthan,2,0,1,1,0,0,0
#mindeststeuer,2,0,0,0,0,2,0
#meinungsfreiheit,2,1,0,0,0,0,1
#afdimbundestag,2,0,0,0,2,0,0
#mindestlohn,2,0,0,1,0,1,0
#actout,2,0,1,0,0,1,0
#mindestens600,2,0,1,1,0,0,0
#ökologisch,2,0,2,0,0,0,0
#aachen,2,0,2,0,0,0,0
#menschenwürde,2,0,0,1,0,1,0
#örr,2,1,0,0,0,0,1
#3k21,2,0,0,0,0,0,2
#altmaier,2,0,0,0,0,1,1
#xhain,2,0,2,0,0,0,0
#bawü,2,0,0,1,1,0,0
#maskenskandal,2,0,0,1,0,1,0
#mützenich,2,0,1,0,0,1,0
#bahn,2,0,2,0,0,0,0
#maas,2,0,2,0,0,0,0
#wirgegenextremismus,2,2,0,0,0,0,0
#wirmachenauf,2,0,1,1,0,0,0
#machtbueroszu,2,0,0,2,0,0,0
#ausrespekt,2,0,0,1,0,1,0
#ausgangssperren,2,0,0,0,1,1,0
#wissenschaft,2,0,2,0,0,0,0
#atomwaffenverbotsvertrag,2,0,0,1,0,1,0
#astrazeneka,2,0,2,0,0,0,0
#wisszeitvg,2,1,0,0,0,1,0
