,author_id,count,sum,prop,person__id,screen_name,party,person__surname,person__first_name,person__in_parlperiod,parltype,region,Name
412,1182878557,969,0,0.0,80542,AlexanderSNeu,linke,Neu,Alexander S.,"[18, 19]",Bund,North Rhine-Westphalia,Alexander S. Neu
413,1294532364,82,0,0.0,80547,Florian_Ossner,cducsu,Oßner,Florian,"[18, 19]",Bund,Bavaria,Florian Oßner
414,66750542,41,0,0.0,77461,fuchtel,cducsu,Fuchtel,Hans-Joachim,"[11, 12, 13, 14, 15, 16, 17, 18, 19]",Bund,Baden-Württemberg,Hans-Joachim Fuchtel
415,1334019378,5,0,0.0,80004,CvStetten,cducsu,Stetten,Christian,"[15, 16, 17, 18, 19]",Bund,Baden-Württemberg,Christian Stetten
416,1356753444,307,0,0.0,80873,jschraps,spd,Schraps,Johannes,[19],Bund,Lower Saxony,Johannes Schraps
417,1370491088,542,0,0.0,80475,MarkHauptmann,cducsu,Hauptmann,Mark,"[18, 19]",Bund,Thuringia,Mark Hauptmann
418,1391875208,4,0,0.0,80661,uhl_markus,cducsu,Uhl,Markus,"[18, 19]",Bund,Saarland,Markus Uhl
419,1399764944,208,0,0.0,80549,oezdemir_spd,spd,Özdemir,Mahmut,"[18, 19]",Bund,North Rhine-Westphalia,Mahmut Özdemir
420,1421571306,1617,0,0.0,80331,NordMdb,linke,Nord,Thomas,"[17, 18, 19]",Bund,Brandenburg,Thomas Nord
421,64994645,381,0,0.0,80074,ernst_klaus,linke,Ernst,Klaus,"[16, 17, 18, 19]",Bund,Bavaria,Klaus Ernst
422,1446031532,22,0,0.0,80523,AndreaLindholz,cducsu,Lindholz,Andrea,"[18, 19]",Bund,Bavaria,Andrea Lindholz
423,1461705757,4,0,0.0,79758,AnetteKramme,spd,Kramme,Anette,"[14, 15, 16, 17, 18, 19]",Bund,Bavaria,Anette Kramme
424,64220313,16,0,0.0,80634,zierke,spd,Zierke,Stefan,"[18, 19]",Bund,Brandenburg,Stefan Zierke
425,64159881,138,0,0.0,80639,CPetryMdB,spd,Petry,Christian,"[18, 19]",Bund,Saarland,Christian Petry
426,1009025255753601024,28,0,0.0,80867,DrRobbySchlund,afd,Schlund,Robby,[19],Bund,Thuringia,Robby Schlund
