hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
man,9,0,3,3,0,1,2
haben,9,1,2,1,2,1,2
völlig,9,2,1,2,0,0,4
daseinsvorsorge,9,0,6,0,0,3,0
beschäftigen,9,1,3,2,0,0,3
forschung,9,4,1,1,0,1,2
bitte,8,1,1,2,1,3,0
ökologisch,8,0,3,0,0,3,2
art,8,4,1,0,0,1,2
schwerpunkt,8,3,1,3,0,0,1
blockchain,8,2,0,2,0,0,4
to,8,1,4,1,0,0,2
behörde,8,0,1,2,0,0,5
offenbaren,8,1,3,3,0,0,1
bürokratie,8,1,0,0,0,0,7
100,8,1,2,3,1,1,0
homeoffice,8,1,5,0,0,1,1
plan,8,2,1,2,0,2,1
schuldenbremse,8,0,4,1,0,0,3
verhindern,8,0,3,2,0,1,2
rein,8,1,1,1,0,0,5
impfpass,8,3,0,0,0,1,4
artikel,8,1,1,4,0,2,0
mittelstand,8,2,1,0,0,2,3
baden,8,0,2,0,0,0,6
inhalt,8,1,0,3,0,1,3
christian,8,2,0,0,0,0,6
sachsen,8,0,0,3,2,1,2
nie,8,0,0,1,0,1,6
kennen,8,1,1,3,0,1,2
clustererkennung,8,0,2,0,0,6,0
engagement,8,3,2,0,0,0,3
2020,8,1,2,0,0,3,2
welch,8,1,3,0,1,1,2
aufgabe,8,0,0,0,0,2,6
code,8,0,1,4,0,2,1
aufbruch,8,0,8,0,0,0,0
seite,8,1,0,2,0,4,1
notwendig,8,2,4,0,0,0,2
grund,8,1,3,1,0,2,1
deutsch,8,0,3,2,1,1,1
bayer,8,0,1,3,1,0,3
scheitern,8,1,1,0,0,0,6
wissenschaft,8,1,4,0,0,1,2
müsste,8,1,2,0,1,2,2
ministerin,8,0,4,0,0,1,3
bpt21,8,0,0,0,0,0,8
ab,8,0,2,1,0,3,2
stadt,8,1,3,1,1,2,0
egal,8,1,2,2,0,2,1
allesistdrin,8,0,8,0,0,0,0
fällen,8,2,1,2,0,0,3
bürgern,8,0,0,0,0,2,6
spät,8,0,6,0,0,0,2
privat,8,1,0,0,1,3,3
wahlkreis,8,2,2,0,2,2,0
dingen,8,2,1,0,0,1,4
steuer,8,0,0,4,0,0,4
per,8,1,2,2,0,1,2
stimmen,8,1,2,1,0,0,4
lässt,8,1,1,1,0,0,5
komplett,8,3,1,1,0,1,2
ändern,8,0,3,0,0,1,4
eisenmann,8,0,5,0,0,0,3
fehlend,8,1,2,1,1,0,3
umfassend,7,0,2,2,1,0,2
zusätzlich,7,1,1,2,0,2,1
clubhouse,7,2,0,2,0,1,2
parteitag,7,2,2,0,0,1,2
starten,7,3,1,2,0,1,0
umsetzen,7,2,3,0,0,0,2
funktion,7,1,1,3,0,2,0
fördern,7,3,1,0,0,1,2
eltern,7,1,1,3,0,0,2
effektiv,7,1,2,0,0,0,4
handeln,7,2,3,0,0,0,2
transformation,7,2,5,0,0,0,0
shetransformsit,7,0,5,1,0,1,0
grüne,7,2,5,0,0,0,0
aufgrund,7,3,0,1,0,2,1
zugang,7,0,1,1,0,3,2
wo,7,3,2,1,0,1,0
verantwortung,7,0,4,1,0,0,2
bereitweilihresseid,7,0,7,0,0,0,0
deswegen,7,2,0,1,0,2,2
hand,7,1,3,1,0,2,0
minister,7,1,4,1,0,0,1
treffen,7,1,0,1,0,2,3
austausch,7,3,3,1,0,0,0
einsetzen,7,1,1,1,0,3,1
tkg,7,4,2,1,0,0,0
homeschooling,7,0,4,2,0,0,1
nein,7,1,1,0,1,2,2
planen,7,0,3,0,0,2,2
wirecard,7,3,0,1,0,0,3
thüringen,7,1,0,2,1,0,3
fokus,7,1,1,3,0,2,0
platzen,7,1,2,2,0,0,2
schließen,7,2,1,3,0,0,1
video,7,1,0,4,0,0,2
söder,7,0,5,0,0,0,2
btw2021,7,0,2,3,0,1,1
ozg,7,2,0,3,0,1,1
13,7,1,3,1,0,1,1
immerhin,7,0,2,1,0,1,3
steuerhinterziehung,7,0,1,0,0,0,6
14,7,1,1,1,0,0,4
hausen,7,0,5,0,0,1,1
lesen,7,2,2,1,0,1,1
marktwirtschaft,7,0,0,0,0,0,7
thread,7,1,1,4,0,0,1
kümmern,7,0,4,1,0,0,2
fraktion,7,0,2,1,1,2,1
paar,7,1,2,2,0,0,2
wohl,7,1,5,0,0,0,1
impuls,7,5,0,0,0,0,2
über,7,2,4,1,0,0,0
ltwbw21,7,0,6,0,0,0,1
legen,7,1,1,1,1,0,3
global,7,1,2,1,0,2,1
politisch,7,1,2,0,0,1,3
usa,7,3,1,1,0,0,2
bureg,7,0,0,4,0,0,3
gehören,7,1,1,3,1,0,1
wahlprogramm,7,0,3,2,0,1,1
opendata,7,0,5,0,0,2,0
wegenmorgen,7,5,0,1,0,0,1
arbeiten,7,1,0,0,1,4,1
unzureichend,7,0,3,0,0,1,3
mitteln,7,2,3,0,0,0,2
mangelnd,7,0,3,1,0,1,2
nötigen,7,1,4,0,1,0,1
beginnen,7,5,0,1,0,0,1
ressource,7,0,2,1,0,1,3
of,7,0,0,5,0,2,0
sozial,7,0,1,2,0,1,3
längst,7,0,2,3,0,1,1
württemberg,7,0,2,0,0,0,5
gerechtigkeit,7,0,2,2,0,2,1
klein,7,1,3,3,0,0,0
warnen,7,0,0,3,0,3,1
erinnern,7,1,1,0,0,3,2
tempo,7,1,2,0,0,1,3
deutsche,7,2,1,0,2,1,1
mindestens,7,0,4,2,1,0,0
zu,7,1,2,1,0,1,2
wahlkampf,7,1,3,0,0,2,1
sinnvoll,7,1,2,2,0,2,0
