hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#wagenknecht,3,0,0,2,0,0,1
#kommunen,3,0,3,0,0,0,0
#kommunalwahl,3,1,1,0,0,0,1
#ltwsa,3,0,0,2,1,0,0
#woraufesjetztankommt,3,3,0,0,0,0,0
#bremen,3,0,0,2,1,0,0
#plakate,3,0,0,1,0,0,2
#brinkhaus,3,0,0,1,1,1,0
#wahlspot,3,0,0,3,0,0,0
#antifaschismus,3,0,0,3,0,0,0
#antifa,3,0,0,1,2,0,0
#neueschulebrauchtdasland,3,0,0,3,0,0,0
#klimaziele,3,0,2,1,0,0,0
#klimapolitik,3,0,1,1,0,0,1
#klimaneutralität,3,0,2,1,0,0,0
#potsdam,3,1,0,2,0,0,0
#wirtschaft,3,1,2,0,0,0,0
#ampel,3,2,0,0,0,0,1
#wähler,3,1,1,0,0,0,1
#wahlen,3,0,0,0,0,3,0
#klassenkampf,3,1,0,2,0,0,0
#kinderrechte,3,0,1,1,0,1,0
#kreisoffenbach,3,3,0,0,0,0,0
#bielefeld,3,0,1,1,0,0,1
#augsburg,3,1,1,1,0,0,0
#außenpolitik,3,1,0,1,0,0,1
#wirmitihr,3,0,0,0,0,3,0
#liminski,3,1,0,0,0,1,1
#baerplag,3,0,1,1,0,0,1
#baerbockhabeck,3,0,3,0,0,0,0
#wissenschaft,3,0,2,1,0,0,0
#leipzigbleibtrot,3,0,0,3,0,0,0
#backnang,3,0,0,0,2,1,0
#ldksn,3,0,3,0,0,0,0
#beidestimmengrün,3,0,3,0,0,0,0
#laschetruecktritt,3,0,0,3,0,0,0
#landtag,3,0,0,2,1,0,0
#bereitfürmehr,3,3,0,0,0,0,0
#laschetlügt,3,0,2,1,0,0,0
#investitionen,3,0,0,1,0,0,2
#owl,3,0,0,2,1,0,0
#bernhard,3,0,0,0,3,0,0
#wk15,3,0,3,0,0,0,0
#lippe,3,0,0,0,3,0,0
#landtagbw,3,0,0,0,0,0,3
#ausbildung,3,0,0,3,0,0,0
#aktienrente,3,0,0,0,0,0,3
#bundesverfassungsgericht,3,0,0,1,2,0,0
#vertrauen,3,0,0,0,2,0,1
#cdugate,3,0,0,2,0,1,0
#cdulpt21,3,3,0,0,0,0,0
#afdwählen,3,0,0,0,3,0,0
#mussmanwissen,3,0,1,0,0,0,2
#afdbpt21,3,0,0,0,3,0,0
#ravensburg,3,0,3,0,0,0,0
#chemnitz,3,0,0,1,0,2,0
#china,3,0,0,1,0,0,2
#zukunftspakt,3,0,3,0,0,0,0
#zusammenhaltunderneuerung,3,3,0,0,0,0,0
#mietendemo,3,0,0,3,0,0,0
#mieter,3,0,2,1,0,0,0
#co2,3,0,1,0,2,0,0
#401ge,3,0,3,0,0,0,0
#3k21,3,0,0,0,0,0,3
#connewitz,3,0,1,2,0,0,0
#coronakrise,3,0,0,2,1,0,0
#ökozid,3,0,0,0,0,3,0
#öpnv,3,0,1,2,0,0,0
#ipcc,3,0,1,2,0,0,0
#karliczek,3,0,1,2,0,0,0
#bahn,3,0,2,0,0,0,1
#kassel,3,0,0,0,0,3,0
#kindergrundsicherung,3,0,3,0,0,0,0
#kinderarmut,3,0,1,2,0,0,0
#fragdiekandidierenden,2,0,0,0,0,2,0
#naumburg,2,0,0,2,0,0,0
#linkspartei,2,0,0,0,0,0,2
#nautilusflugschrift,2,0,0,1,0,1,0
#norwegen,2,0,0,2,0,0,0
#gebärdensprache,2,0,1,0,0,0,1
#normal,2,0,0,0,2,0,0
#nordwürttemberg,2,2,0,0,0,0,0
