,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-05-18,0.18333333333333332,0.0,0.06666666666666667,0.05,0.016666666666666666,,0.03333333333333333,0.012279415487619823,0.0,0.0038357843137254905,0.0014182424916573974,0.0006666666666666666,,0.002543859649122807
2021-05-19,0.2,0.0,0.06666666666666667,0.05,0.016666666666666666,,0.03333333333333333,0.013390526598730934,0.0,0.0038357843137254905,0.0014182424916573974,0.0006666666666666666,,0.002543859649122807
2021-05-20,0.2,0.0,0.08333333333333333,0.05,0.05,,0.05,0.012261494340666418,0.0,0.005687636165577342,0.0014182424916573974,0.0010588235294117648,,0.0043957115009746585
2021-05-21,0.2,0.0,0.08333333333333333,0.05,0.05,,0.05,0.012261494340666418,0.0,0.005687636165577342,0.0014182424916573974,0.0010588235294117648,,0.0043957115009746585
2021-05-22,0.2,0.0,0.08333333333333333,0.05,0.05,,0.06666666666666667,0.012261494340666418,0.0,0.005687636165577342,0.0014182424916573974,0.0010588235294117648,,0.005153287258550416
2021-05-23,0.2,0.0,0.08333333333333333,0.05,0.05,,0.06666666666666667,0.012261494340666418,0.0,0.005687636165577342,0.0014182424916573974,0.0010588235294117648,,0.005153287258550416
2021-05-24,0.21666666666666667,0.0,0.08333333333333333,0.05,0.05,,0.06666666666666667,0.013241886497529163,0.0,0.005687636165577342,0.0014182424916573974,0.0010588235294117648,,0.005153287258550416
2021-05-25,0.21666666666666667,0.0,0.08333333333333333,0.05,0.05,,0.06666666666666667,0.013241886497529163,0.0,0.005687636165577342,0.0014182424916573974,0.0010588235294117648,,0.005153287258550416
2021-05-26,0.2,0.0,0.08333333333333333,0.05,0.05,,0.06666666666666667,0.011852997608640274,0.0,0.005687636165577342,0.0014182424916573974,0.0010588235294117648,,0.005153287258550416
2021-05-27,0.2,0.0,0.08333333333333333,0.06666666666666667,0.05,,0.06666666666666667,0.011852997608640274,0.0,0.005687636165577342,0.0017654647138796195,0.0010588235294117648,,0.005153287258550416
2021-05-28,0.2,,0.08333333333333333,0.06666666666666667,0.05,,0.06666666666666667,0.011852997608640274,,0.005687636165577342,0.0017654647138796195,0.0010588235294117648,,0.005153287258550416
2021-05-29,0.2,0.0,0.08333333333333333,0.06666666666666667,0.05,,0.06666666666666667,0.011852997608640274,0.0,0.005687636165577342,0.0017654647138796195,0.0010588235294117648,,0.005153287258550416
2021-05-30,0.2,0.0,0.08333333333333333,0.06666666666666667,0.05,,0.06666666666666667,0.011852997608640274,0.0,0.005687636165577342,0.0017654647138796195,0.0010588235294117648,,0.005153287258550416
2021-05-31,0.2,0.0,0.08333333333333333,0.06666666666666667,0.05,,0.06666666666666667,0.011852997608640274,0.0,0.005687636165577342,0.0017654647138796195,0.0010588235294117648,,0.005153287258550416
2021-06-01,0.2,0.0,0.08333333333333333,0.06666666666666667,0.05,,0.06666666666666667,0.011852997608640274,0.0,0.005687636165577342,0.0017654647138796195,0.0010588235294117648,,0.005153287258550416
2021-06-02,0.18333333333333332,0.0,0.08333333333333333,0.06666666666666667,0.05,,0.06666666666666667,0.01115855316419583,0.0,0.005687636165577342,0.0017654647138796195,0.0010588235294117648,,0.005153287258550416
2021-06-03,0.2,0.0,0.08333333333333333,0.08333333333333333,0.05,,0.06666666666666667,0.01226966427530694,0.0,0.005687636165577342,0.00208597753439244,0.0010588235294117648,,0.005153287258550416
2021-06-04,0.18333333333333332,0.0,0.08333333333333333,0.1,0.05,,0.06666666666666667,0.011392471292850799,0.0,0.005687636165577342,0.0026812156296305355,0.0010588235294117648,,0.005153287258550416
2021-06-05,0.18333333333333332,0.0,0.08333333333333333,0.11666666666666667,0.05,,0.06666666666666667,0.011392471292850799,0.0,0.005687636165577342,0.0032764537248686303,0.0010588235294117648,,0.005153287258550416
2021-06-06,0.18333333333333332,0.0,0.08333333333333333,0.11666666666666667,0.05,,0.06666666666666667,0.011392471292850799,0.0,0.005687636165577342,0.0032764537248686303,0.0010588235294117648,,0.005153287258550416
