hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
letzt,66,13,15,15,5,10,8
hart,66,10,2,22,4,17,11
stellen,65,6,19,19,2,10,9
jetzt,65,6,10,20,4,15,10
gleich,64,5,9,34,0,15,1
tarifvertrag,64,1,7,26,0,30,0
afd,64,5,1,3,50,4,1
alt,64,4,8,25,3,15,9
verdienen,63,3,10,25,1,16,8
gesellschaft,63,4,13,26,1,11,8
eigentlich,63,2,12,23,6,13,7
stärken,62,11,14,11,0,16,10
im,62,11,10,20,4,10,7
helfen,61,7,9,17,1,10,17
union,61,14,6,22,0,14,5
jed,61,6,12,21,2,13,7
zahlen,60,3,8,27,3,8,11
bringen,60,6,13,12,4,15,10
partei,59,6,7,20,8,10,8
setzen,59,6,9,15,4,20,5
chance,58,7,20,4,1,12,14
gesetzliche,58,0,1,36,1,2,18
faire,58,5,22,13,1,15,2
starke,58,12,9,16,1,15,5
genau,58,6,9,15,1,15,12
10,57,7,9,16,2,17,6
erhöhen,57,4,5,20,1,17,10
enden,56,5,11,22,3,5,10
deutlich,55,6,14,18,3,11,3
gelten,55,6,3,19,2,17,8
einkommen,55,0,8,30,2,13,2
arbeitsschutz,55,11,7,21,1,13,2
vorschlag,55,7,13,11,3,5,16
beispiel,54,5,9,22,0,8,10
regierung,54,5,10,24,5,7,3
nicht,54,4,13,7,4,19,7
hier,54,12,6,16,7,9,4
zum,53,8,7,23,1,9,5
hören,53,4,12,22,1,8,6
bei,53,6,8,15,2,15,7
freuen,53,12,14,8,3,11,5
000,52,8,2,17,4,10,11
job,52,6,3,21,3,12,7
mann,51,4,9,16,7,11,4
woche,51,7,9,10,2,17,6
schützen,51,1,8,34,0,8,0
uhr,50,7,9,17,5,9,3
steigen,50,2,4,21,5,11,7
leute,50,2,3,22,7,12,4
unterstützung,49,5,13,12,0,12,7
reichen,49,3,7,25,3,6,5
denken,49,2,9,14,1,8,15
100,49,3,12,18,0,7,9
bezahlen,49,1,4,20,7,15,2
aktienrente,48,0,0,1,0,0,47
altersarmut,48,5,0,29,5,5,4
digital,48,15,8,4,0,14,7
nehmen,48,6,7,19,4,8,4
frauenquote,47,5,13,3,10,11,5
reden,47,9,13,18,0,5,2
sorgen,47,3,4,20,1,11,8
halten,47,3,8,13,0,14,9
groko,47,3,8,20,0,7,9
sagen,47,7,8,16,2,9,5
pflegekräfte,46,6,7,24,0,8,1
lang,46,2,7,19,1,13,4
nur,46,4,5,18,3,7,9
gesetz,46,8,8,10,0,18,2
forderung,46,3,7,20,4,9,3
aktuell,46,6,8,19,3,4,6
berlin,46,10,5,11,10,4,6
zielen,46,9,6,10,1,15,5
respekt,46,1,5,4,0,34,2
kindergrundsicherung,46,0,21,16,0,9,0
beschäftigt,45,0,7,28,1,9,0
idee,45,6,7,8,3,7,14
grundeinkommen,45,1,16,18,1,2,7
konzept,45,2,7,11,1,11,13
13,45,1,0,38,1,2,3
dafür,45,5,8,13,1,14,4
ander,45,6,4,10,3,11,11
damit,45,7,3,15,3,10,7
echt,44,1,13,16,4,4,6
dringen,44,1,17,12,1,6,7
deutsch,44,4,6,17,6,6,5
gerechtigkeit,44,2,9,25,0,8,0
kein,44,1,2,20,3,11,7
lohnen,44,2,8,24,0,8,2
eltern,44,1,5,11,1,15,11
neu,43,6,6,11,3,5,12
diese,43,5,6,15,3,9,5
gesetzlich,43,0,4,12,1,6,20
fast,43,2,7,20,4,8,2
lockdown,43,4,6,14,8,3,8
warum,43,4,8,20,0,3,8
gestern,43,7,8,13,1,8,6
gerne,42,4,8,7,5,9,9
öffentlich,42,2,9,20,3,4,4
erhalten,42,8,6,11,0,12,5
staat,42,6,1,21,3,2,9
gespräch,42,11,7,11,0,10,3
leisten,42,7,11,8,0,13,3
30,42,4,5,18,1,10,4
wählen,41,3,5,21,4,5,3
führen,41,5,3,15,3,6,9
groß,41,3,8,15,2,8,5
als,40,9,4,15,2,7,3
meine,40,4,5,18,1,8,4
durchsetzen,40,2,3,14,0,21,0
bereich,40,10,10,5,2,10,3
solidarität,40,1,4,16,1,17,1
gute,40,9,4,14,1,10,2
niedrig,40,2,5,21,3,6,3
falsch,40,10,6,10,0,9,5
am,40,9,4,14,3,7,3
denn,40,2,8,13,0,7,10
laufen,40,5,3,16,5,9,2
diskutieren,39,7,12,6,0,11,3
fall,39,3,6,16,0,7,7
zb,39,3,11,9,2,10,4
prozent,39,10,4,13,0,9,3
sicher,39,7,10,13,0,6,3
liegen,39,6,1,11,4,10,7
einzahlen,39,2,2,33,0,1,1
nächst,39,1,10,7,2,11,8
usa,39,5,6,15,1,9,3
sogar,39,5,4,9,1,9,11
dass,39,4,8,16,0,4,7
antrag,39,3,16,17,1,1,1
wissen,39,4,7,8,4,6,10
afghanistan,38,4,9,12,4,5,4
entscheiden,38,5,10,10,3,6,4
hilfe,38,8,11,2,1,6,10
haben,38,8,6,11,2,8,3
erreichen,38,5,5,11,0,15,2
reich,37,0,4,27,0,5,1
welt,37,7,7,9,2,6,6
seit,37,5,8,13,3,3,5
lösung,37,10,8,6,0,6,7
handeln,37,1,6,16,3,9,2
stimmen,37,4,4,15,1,6,7
ändern,37,1,14,9,1,6,6
auf,37,8,6,11,1,8,3
ausbildung,37,12,7,8,0,6,4
empfänger,36,1,2,11,0,10,12
arm,36,0,3,24,3,4,2
verhindern,36,5,5,9,2,8,7
dran,35,4,8,7,1,13,2
alle,35,5,5,12,1,9,3
tun,35,4,6,17,0,3,5
beitrag,35,6,6,7,1,10,5
fehlen,35,4,8,8,1,6,8
frei,35,2,10,9,5,5,4
schule,35,2,13,6,0,7,7
voll,35,3,7,12,1,9,3
herr,35,1,4,12,4,8,6
sicherheit,35,4,8,5,1,15,2
wirecard,34,7,3,21,0,1,2
nein,34,1,3,9,6,13,2
personal,34,4,5,13,0,12,0
monat,34,2,3,8,1,8,12
steuer,34,0,1,22,0,3,8
dann,33,3,4,10,2,8,6
arbeitgeber,33,1,1,18,0,10,3
arbeitnehmer,33,1,3,13,2,7,7
reform,33,1,10,5,2,8,7
nutzen,33,4,5,7,1,10,6
2020,33,4,6,10,2,4,7
20,33,3,5,13,4,4,4
link,33,1,1,23,4,3,1
entlasten,33,2,5,18,0,3,5
kampf,33,0,7,20,0,5,1
dazu,33,4,9,8,0,8,4
nachhaltig,32,4,11,2,1,6,8
wohnen,32,3,4,16,0,8,1
csu,32,2,15,5,0,10,0
lässt,32,3,8,9,3,5,4
teilen,32,6,3,12,0,5,6
verantwortung,32,6,6,7,2,4,7
seite,32,3,6,14,0,9,0
impfstoff,32,2,2,12,0,9,7
kosten,32,6,8,9,1,4,4
profitieren,32,1,5,7,2,10,7
kennen,32,4,2,11,4,7,4
schnellen,31,4,10,5,1,5,6
grundrente,31,0,0,0,0,29,2
schluss,31,2,2,21,1,4,1
verbessern,31,7,7,2,0,12,3
junge,31,6,9,6,0,6,4
beginnen,31,6,9,6,4,3,3
bund,31,6,3,6,1,12,3
richtig,31,2,6,9,2,8,4
stunde,31,3,1,13,1,10,3
erfolgen,31,7,4,12,0,6,2
impfen,31,6,3,4,2,11,5
kinderbonus,31,5,2,3,0,21,0
fahren,31,6,5,9,3,5,3
etc,31,4,10,3,2,7,5
antwort,31,2,9,13,0,5,2
abgeordnete,31,4,1,18,1,5,2
die,30,0,1,26,0,3,0
abschaffen,30,3,3,18,1,3,2
demokratie,30,1,2,16,3,6,2
dank,30,9,6,7,0,7,1
nach,30,8,5,10,1,3,3
digitalisierung,30,7,9,4,0,7,3
man,30,4,3,8,5,6,4
coronakrise,30,1,4,25,0,0,0
tarifbindung,30,3,7,6,0,14,0
wo,30,1,7,8,1,11,2
bekämpfen,30,2,4,18,1,4,1
können,30,5,1,9,3,5,7
meist,30,4,5,9,5,4,3
kita,30,2,7,12,0,7,2
stärkung,29,3,11,6,2,3,4
debatte,29,5,7,8,3,4,2
baerbock,29,3,8,6,8,2,2
150,29,0,3,9,0,17,0
mindestens,29,1,7,15,2,4,0
ungleichheit,29,1,6,16,0,6,0
kraft,29,5,6,5,3,7,3
erhöhung,29,0,7,11,0,10,1
system,29,0,6,7,0,7,9
weiter,29,2,6,10,1,4,6
doppelbesteuerung,29,5,0,4,6,1,13
ja,29,4,7,9,2,5,2
ermöglichen,29,3,8,3,1,9,5
schwer,28,3,2,9,1,6,7
eu,28,5,4,3,2,10,4
erfolgreich,28,7,2,7,1,7,4
schreiten,28,2,10,7,2,4,3
blicken,28,4,7,2,0,6,9
bitte,28,2,2,9,3,7,5
schutz,28,1,6,10,0,6,5
wahl,28,4,4,13,1,1,5
würde,28,2,5,7,0,11,3
politisch,28,4,8,3,5,5,3
programm,28,5,7,8,0,5,3
spahn,28,0,1,17,0,9,1
pro,28,1,6,7,0,9,5
grund,27,3,4,10,2,6,2
versorgung,27,8,13,1,0,4,1
mehrheit,27,1,4,14,1,5,2
miete,27,0,1,22,0,4,0
konsequent,27,0,7,18,1,0,1
toll,27,7,7,7,0,3,3
beschließen,27,8,10,3,1,3,2
lernen,27,4,3,8,0,7,5
zu,27,3,5,9,3,2,5
egal,27,1,3,9,3,8,3
treffen,27,0,4,11,0,7,5
2021,27,4,2,8,1,8,4
oder,26,2,1,12,0,8,3
test,26,1,9,5,0,9,2
maßnahme,26,4,5,1,1,10,5
betreffen,26,2,5,9,0,9,1
zugang,26,6,6,4,0,9,1
hand,26,6,2,10,2,6,0
mitglied,26,3,5,8,2,6,2
erklären,26,2,2,5,3,8,6
privat,26,2,6,9,1,8,0
fragen,26,3,6,9,2,4,2
kollege,26,7,2,5,2,7,3
erwarten,26,3,4,6,4,4,5
schön,26,1,6,8,0,9,2
stadt,26,4,7,8,1,5,1
diskussion,26,3,7,7,1,2,6
ergebnis,26,9,3,5,4,4,1
verlieren,26,3,5,5,3,5,5
deutsche,26,6,6,4,2,7,1
heilen,26,1,3,5,2,10,5
raus,26,1,8,10,0,4,3
tarifverträge,26,0,1,11,0,14,0
rentner,26,0,0,10,6,4,6
modern,25,5,6,1,2,2,9
scholzpacktdasan,25,0,0,0,0,25,0
klima,25,6,3,7,1,4,4
bürgern,25,2,2,6,7,4,4
schlecht,25,3,3,10,2,3,4
überfällig,25,0,8,9,0,3,5
vereinbarkeit,25,5,6,2,0,8,4
merkel,25,2,3,16,2,0,2
bedeuten,25,1,6,7,0,7,4
maske,25,1,5,14,0,4,1
trotzen,25,0,13,7,1,2,2
15,25,2,1,12,4,5,1
weil,25,1,9,8,0,4,3
gleichzeitig,25,2,2,10,0,7,4
europa,25,4,3,4,1,9,4
daran,24,8,3,1,0,10,2
solidarische,24,0,4,17,0,3,0
osten,24,1,0,18,0,5,0
entlastung,24,5,0,9,0,4,6
drucken,24,3,1,7,3,7,3
zahl,24,3,8,7,2,0,4
klar,24,2,2,3,1,12,4
betroffene,24,2,5,12,0,3,2
pflicht,24,1,2,11,1,8,1
angebot,24,2,8,4,0,7,3
sozialstaat,24,0,1,8,0,11,4
kritik,24,5,4,5,2,0,8
ohne,24,2,4,4,1,6,7
verbesserung,24,3,9,5,0,5,2
besuchen,24,9,5,3,1,6,0
über,24,1,6,11,0,4,2
olaf,23,3,3,5,0,8,4
pflegenotstand,23,0,3,17,0,3,0
pflegewoche,23,0,23,0,0,0,0
koalition,23,1,5,10,0,4,3
umsetzen,23,4,3,2,2,11,1
deswegen,23,3,4,8,1,3,4
aus,23,6,2,8,1,5,1
tragen,23,4,4,5,1,4,5
finanzierung,23,0,8,5,0,3,7
solidarisch,23,1,2,15,0,5,0
völlig,23,1,6,10,2,0,4
rentenniveau,23,0,4,11,1,5,2
haushalt,23,3,2,10,1,1,6
politiker,23,2,1,12,1,5,2
studie,23,1,2,8,2,5,5
anspruch,23,4,1,5,3,8,2
arbeitsplätze,23,1,0,10,2,7,3
nrw,23,5,4,3,1,6,4
echte,23,0,9,6,2,4,2
während,23,1,4,11,1,5,1
leistung,23,1,6,4,1,7,4
einig,23,2,3,12,0,2,4
weiterhin,23,5,5,5,1,5,2
wahlprogramm,23,1,7,7,0,3,5
ernst,22,4,5,8,0,5,0
wahlkreis,22,8,1,3,0,8,2
gehören,22,2,7,7,0,4,2
gesundheitswesen,22,4,5,8,0,4,1
1mai,22,1,3,10,0,7,1
stabil,22,0,5,6,0,6,5
scheitern,22,0,5,6,1,7,3
bundestagswahl,22,4,5,7,1,3,2
statt,22,2,3,11,0,1,5
riester,22,0,3,13,2,2,2
investition,22,0,1,18,0,1,2
betrieb,22,1,3,9,1,5,3
milliarde,22,1,2,11,1,1,6
notwendig,22,3,7,8,0,4,0
mai,22,2,2,8,0,5,5
überall,22,0,6,6,2,7,1
regeln,22,1,6,5,0,6,4
berufung,22,2,3,10,5,2,0
initiative,22,4,3,8,1,4,2
einsatz,22,7,5,3,0,5,2
altenpflege,22,2,6,3,0,11,0
mutter,22,4,4,9,1,1,3
tb,22,0,0,0,0,0,22
reichtum,22,0,5,17,0,0,0
garantiesicherung,22,0,18,2,0,0,2
hausen,22,1,6,7,1,5,2
19,21,2,4,10,0,3,2
sehr,21,1,8,6,1,3,2
vertrauen,21,5,4,1,1,5,5
glauben,21,3,3,8,3,3,1
wahlkampf,21,3,6,5,1,4,2
global,21,0,5,5,2,8,1
lieferkettengesetz,21,1,2,5,0,13,0
zusammenhalt,21,5,6,5,1,4,0
stabile,21,0,2,3,0,15,1
schüler,21,2,5,2,1,7,4
klimagerechtigkeit,21,0,1,19,0,1,0
aktie,21,1,0,8,0,0,12
noch,21,2,3,9,0,5,2
interview,21,0,5,3,0,9,4
sinken,21,3,1,9,1,6,1
also,21,5,1,9,1,2,3
gehen,21,5,5,3,1,3,4
fair,21,3,3,3,0,9,3
anerkennung,21,2,5,7,0,6,1
hab,21,7,3,10,0,1,0
70,21,3,3,9,2,4,0
leider,21,2,3,5,1,4,6
verschärfen,21,0,7,8,0,3,3
allesistdrin,21,0,21,0,0,0,0
rentemit68,20,2,0,10,1,3,4
lesen,20,1,5,10,0,2,2
schnell,20,4,9,1,0,4,2
lohn,20,1,2,11,0,4,2
kinderarmut,20,0,5,12,0,3,0
weiß,20,1,2,6,2,4,5
urteilen,20,5,2,7,1,1,4
bafög,20,0,15,3,0,2,0
spielen,20,1,1,10,1,5,2
200,20,3,3,10,0,2,2
