hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#noafd,5,0,1,1,0,1,2
#mittelinks,5,0,0,5,0,0,0
#gesundheitswesen,5,3,0,1,0,1,0
#hamm,5,0,0,0,0,5,0
#sachsenanhalt,5,2,0,2,1,0,0
#genderpaygap,5,1,2,2,0,0,0
#igmetall,5,0,0,3,0,2,0
#inflation,5,0,0,3,1,0,1
#sachsen,5,2,0,2,0,0,1
#zerocovid,5,0,0,4,1,0,0
#longcovid,4,0,0,2,0,2,0
#obdachlosigkeit,4,0,2,1,0,0,1
#hunger,4,0,1,1,0,2,0
#frauenkampftag,4,0,0,4,0,0,0
#kinderrechte,4,0,1,1,0,2,0
#solidaritätistzukunft,4,0,1,2,0,1,0
#bremen,4,0,0,4,0,0,0
#impfpflicht,4,0,0,1,2,1,0
#gewerkschaft,4,0,0,2,0,2,0
#reichtum,4,0,1,3,0,0,0
#kindertag,4,0,0,3,0,0,1
#btw,4,0,0,4,0,0,0
#landwirtschaft,4,1,2,1,0,0,0
#vereinbarkeit,4,0,1,0,0,3,0
#rtltriell,4,0,1,0,0,3,0
#grundrechte,4,0,1,1,1,0,1
#pressefreiheit,4,1,0,3,0,0,0
#sozialstaat,4,0,0,2,0,1,1
#impfdesaster,4,0,0,2,0,1,1
#ostdeutschland,4,0,0,4,0,0,0
#nichtselbstverständlich,4,0,0,0,0,4,0
#niedersachsen,4,0,2,2,0,0,0
#cduwahlprogramm,4,1,1,2,0,0,0
#familie,4,1,0,1,0,2,0
#scheuer,4,0,1,2,0,1,0
#niedriglohn,4,0,0,4,0,0,0
#gruenen,4,0,0,3,0,1,0
#chancengleichheit,4,2,0,0,0,2,0
#spdbpt21,4,0,0,0,0,4,0
#charité,4,1,0,3,0,0,0
#leiharbeit,4,0,2,2,0,0,0
#lobbyismus,4,0,0,3,0,1,0
#fahrdienst,4,0,0,4,0,0,0
#migration,4,0,0,0,1,2,1
#kurzarbeitergeld,4,0,1,2,0,1,0
#altmaier,4,0,1,2,0,0,1
#pflegekräfte,4,1,0,2,0,0,1
#pflegekammer,4,0,4,0,0,0,0
#rentner,4,0,0,2,1,0,1
#münchen,4,0,0,4,0,0,0
#equalpay,4,0,2,2,0,0,0
#pflegepolitik,4,0,4,0,0,0,0
#minijobs,4,0,2,2,0,0,0
#selbstständige,4,0,1,1,0,0,2
#krankenhäuser,4,0,0,2,0,2,0
#1mai2021,4,0,0,2,0,2,0
#musk,4,0,0,2,0,2,0
#sicherheit,4,0,2,1,0,1,0
#notbremse,4,0,1,1,1,0,1
#modernisierung,4,4,0,0,0,0,0
#qualifizierung,4,0,0,0,0,0,4
#wasserstoff,4,4,0,0,0,0,0
#dgb,4,0,0,3,0,1,0
#eigenanteile,4,0,2,1,0,1,0
#ausrespekt,4,0,0,0,0,4,0
#rassismus,4,0,3,1,0,0,0
#infrastruktur,4,0,1,3,0,0,0
#deutschlandabernormal,4,0,0,0,4,0,0
#wahlprogramm,4,0,1,1,0,2,0
#kultur,4,3,0,0,0,1,0
#wahlarena,4,0,3,1,0,0,0
#solidaritaetistzukunft,4,0,1,1,0,2,0
#korruption,4,0,0,3,0,1,0
#kita,4,0,0,4,0,0,0
#ganztag,4,0,0,0,0,4,0
#kassel,3,0,0,0,0,3,0
#energiewende,3,0,0,0,1,2,0
#mindestsicherung,3,0,0,3,0,0,0
#tarifeinheitsgesetz,3,0,3,0,0,0,0
#hebammentag,3,0,0,1,0,1,1
#wirhandeln,3,3,0,0,0,0,0
#kapitalismus,3,0,0,2,0,0,1
#dropthecharges,3,0,0,3,0,0,0
#pflegereform,3,0,0,2,0,1,0
#rentenreform,3,0,0,3,0,0,0
#coronagipfel,3,1,0,2,0,0,0
#meinungsfreiheit,3,0,0,1,2,0,0
#kanzlerkandidatur,3,0,0,2,0,0,1
#russland,3,1,0,0,1,0,1
#rentenbesteuerung,3,0,0,0,2,1,0
#fdpbw,3,0,0,0,0,0,3
#illner,3,0,0,0,0,0,3
#fachpflege,3,0,3,0,0,0,0
#handel,3,0,0,1,0,0,2
#existenzminimum,3,0,0,1,0,0,2
#umverteilung,3,0,0,2,1,0,0
#daseinsvorsorge,3,0,2,0,0,1,0
#mietenwahnsinn,3,0,1,2,0,0,0
#stayonboard,3,3,0,0,0,0,0
#rente68,3,0,0,3,0,0,0
#politik,3,1,0,0,0,2,0
#habeck,3,0,1,2,0,0,0
#erwerbstätigenversicherung,3,0,0,1,0,2,0
#afrika,3,1,0,0,1,0,1
#pflegegarantie,3,0,3,0,0,0,0
#pflegeberufe,3,1,2,0,0,0,0
#steuern,3,0,0,3,0,0,0
#nato,3,0,0,2,0,1,0
#kinderzuschlag,3,2,0,0,0,1,0
#steuerzahler,3,1,0,0,1,0,1
#thueringen,3,3,0,0,0,0,0
#teilhabe,3,0,0,2,0,1,0
#wohlstand,3,1,1,0,0,1,0
#langzeitarbeitslose,3,0,0,0,1,0,2
#krise,3,0,0,1,0,2,0
#cumex,3,1,0,1,0,1,0
#mietenstopp,3,0,0,2,0,1,0
#lanz,3,0,0,0,0,1,2
#homeschooling,3,0,0,2,0,1,0
#annalenabaerbock,3,1,2,0,0,0,0
#equalcareday,3,0,2,1,0,0,0
#covid,3,0,0,2,0,1,0
#wissler,3,0,0,3,0,0,0
#miete,3,0,0,3,0,0,0
#deutschebahn,3,0,2,1,0,0,0
#kiel,3,0,0,2,0,1,0
#wirtschaft,3,0,1,0,0,1,1
#wiegehtsdeutschland,3,0,2,1,0,0,0
#gendern,3,0,1,1,1,0,0
#tesla,3,0,1,0,0,2,0
#berufskrankheit,3,0,0,3,0,0,0
#lünen,3,0,0,0,0,3,0
#freeassange,3,0,1,2,0,0,0
#gesundheitsversorgung,3,1,1,0,0,1,0
#augsburg,3,1,1,1,0,0,0
#novemberhilfe,3,2,0,0,0,0,1
#brandner,3,0,0,0,3,0,0
#maaßen,3,1,1,1,0,0,0
#beruflichebildung,3,2,0,1,0,0,0
#warnstreik,3,0,0,3,0,0,0
#aufholpaket,3,0,0,0,0,2,1
#forschung,3,3,0,0,0,0,0
#geradejetzt,3,0,0,0,0,3,0
#sitzungswoche,3,1,0,1,0,1,0
#btwahl2021,3,0,0,3,0,0,0
#aufbruch,3,0,0,3,0,0,0
#bmbf,3,1,1,1,0,0,0
#rechtaufhomeoffice,3,0,0,3,0,0,0
#bereitweilihresseid,3,0,3,0,0,0,0
#gesundheitsschutz,3,0,0,3,0,0,0
#vermögensteuer,3,0,0,3,0,0,0
#marx203,3,0,0,3,0,0,0
#frstraetmanns,3,0,0,3,0,0,0
#ltwlsa,3,0,0,2,0,1,0
