hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#geimpfte,29,4,3,1,10,1,10
#schnee,29,8,5,5,4,4,3
#atomwaffenverbotsvertrag,29,1,6,19,0,3,0
#gerechtigkeit,29,1,11,12,0,4,1
#tagderbefreiung,29,2,7,15,0,4,1
#querdenker,28,3,5,4,7,5,4
#ramadan,28,5,8,2,1,10,2
#freenavalny,28,1,0,0,0,2,25
#prignitz,28,28,0,0,0,0,0
#klartext,28,8,6,1,6,7,0
#mauerbau,28,7,4,1,8,4,4
#auschwitz,28,1,2,20,0,1,4
#impfpass,28,11,1,2,6,2,6
#unteilbar,28,0,3,23,0,2,0
#schule,28,4,6,10,0,3,5
#wuerzburg,28,2,2,4,16,2,2
#maischberger,28,7,1,10,6,2,2
#strenz,28,0,5,3,1,19,0
#ungleichheit,27,0,6,6,0,14,1
#euro2020final,27,11,4,4,1,3,4
#göttingen,27,0,26,1,0,0,0
#drohnen,27,13,0,3,0,9,2
#aserbaidschanconnection,27,0,3,1,0,23,0
#fridaysforfuture,27,1,1,20,3,0,2
#bund,27,18,5,2,0,2,0
#ger,27,24,1,1,1,0,0
#covid_19,27,3,2,10,6,3,3
#nüßlein,27,1,2,7,7,6,4
#moria,27,0,7,15,2,3,0
#steinmeier,27,2,4,0,9,7,5
#fischer,27,0,4,2,1,19,1
#reichstag,26,0,2,0,13,11,0
#briefwahl,26,6,6,5,2,2,5
#mallorca,26,3,6,6,7,3,1
#lgbtiq,26,4,16,3,0,3,0
#ipcc,26,1,13,5,0,3,4
#mieter,26,3,4,7,1,7,4
#leerverkaufsverbot,26,18,4,0,0,2,2
#forschung,26,7,15,2,0,0,2
#effzeh,26,2,1,0,0,1,22
#regenbogenfarben,26,0,10,4,3,5,4
#öpnv,26,1,10,7,2,2,4
#sauter,26,0,15,6,3,2,0
#blockiert,26,26,0,0,0,0,0
#ltwlsa21,26,10,2,3,6,0,5
#thw,26,13,5,0,0,8,0
#ilmenau,25,24,0,0,1,0,0
#gotha,25,22,0,0,3,0,0
#bundesrat,25,2,1,2,7,3,10
#legalizeit,25,0,8,17,0,0,0
#pflegenotstand,25,0,3,18,0,4,0
#datenstrategie,25,5,10,5,0,3,2
#unwetter,25,3,10,3,4,1,4
#rostock,25,20,2,2,0,0,1
#lockdownverlaengerung,25,0,0,6,11,0,8
#cduwahlprogramm,25,2,6,13,0,1,3
#krampfgegenrechts,25,0,0,0,25,0,0
#wochenende,25,13,0,5,2,3,2
#hufeld,25,5,4,10,0,1,5
#hass,25,1,16,1,4,0,3
#pandemierat,25,0,16,9,0,0,0
#windenergie,25,1,22,0,0,1,1
#stiko,25,1,3,0,6,5,10
#klimaziele,25,4,9,6,1,0,5
#deutschebank,25,6,3,14,0,2,0
#bremen,25,0,1,21,0,3,0
#kanzlerkandidatin,24,2,12,2,6,0,2
#abschiebungen,24,1,9,12,2,0,0
#wahlarena,24,4,12,1,4,1,2
#indien,24,8,1,12,0,3,0
#linksextremismus,24,6,1,0,13,0,4
#infrastruktur,24,2,15,2,1,0,4
#ber,24,3,5,1,2,1,12
#kommunen,24,1,15,0,0,7,1
#impfkampagne,24,8,8,3,1,1,3
#gastronomie,24,14,2,0,0,5,3
#rheinlandpfalz,24,4,3,8,1,3,5
#wdr,24,3,3,4,12,0,2
#griechenland,24,1,11,9,1,2,0
#staatsversagen,24,0,0,3,8,0,13
#schweiz,24,10,0,1,7,3,3
