hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
wahlkampf,9,1,1,2,0,3,2
tausende,9,0,3,5,1,0,0
gleich,9,0,2,3,1,3,0
halt,9,0,0,2,7,0,0
moralisch,9,0,3,1,0,0,5
staatliche,9,0,1,3,0,5,0
schämen,9,1,1,3,0,3,1
stark,9,0,2,3,0,1,3
botschaft,9,0,1,4,1,2,1
lüge,9,0,0,7,1,0,1
triell,9,0,4,3,0,1,1
bedrohen,9,1,4,4,0,0,0
beschämend,9,1,5,1,0,1,1
bieten,9,0,4,4,1,0,0
platzen,9,0,0,6,1,2,0
einig,9,1,6,2,0,0,0
schwer,9,0,3,4,0,2,0
agentur,9,0,0,5,0,4,0
polizei,8,0,1,3,3,1,0
bei,8,2,1,3,0,0,2
seebrücke,8,0,2,6,0,0,0
flughafen,8,0,4,3,0,0,1
gut,8,0,3,1,1,3,0
verstehen,8,1,1,2,0,3,1
scholz,8,0,4,3,1,0,0
seenot,8,2,1,4,0,1,0
wo,8,0,1,4,0,1,2
freuen,8,0,0,6,0,2,0
schluss,8,0,1,4,2,1,0
sofortig,8,0,2,3,2,0,1
auswärtige,8,0,3,2,1,2,0
deutschen,8,3,1,1,1,1,1
500,8,1,2,3,2,0,0
csu,8,0,5,2,1,0,0
bedeuten,8,0,1,4,0,3,0
opfern,8,0,2,3,2,0,1
fdp,8,0,1,2,4,0,1
seite,8,1,3,2,1,1,0
absolut,8,0,3,4,0,0,1
grund,8,1,2,3,2,0,0
planen,8,0,1,5,0,1,1
usa,8,1,1,3,1,2,0
noafd,8,1,1,4,0,1,1
zuständig,8,0,2,2,1,2,1
zukunft,8,0,2,0,0,4,2
bericht,8,0,2,2,1,3,0
stopdeportation,8,0,0,8,0,0,0
abolishfrontex,8,0,0,8,0,0,0
ertrinken,8,0,1,7,0,0,0
uhr,8,1,0,4,0,3,0
verantwortungslos,8,1,2,4,0,0,1
schreiben,8,0,2,2,0,3,1
aussetzung,8,0,1,5,0,2,0
innenminister,8,0,1,5,0,2,0
griechisch,8,0,0,8,0,0,0
ignorieren,8,0,3,5,0,0,0
gg,8,0,0,5,2,1,0
scheinen,8,0,1,1,4,1,1
notwendig,8,0,3,5,0,0,0
tod,8,1,1,4,0,2,0
gerade,8,0,2,4,0,1,1
wüten,8,0,7,1,0,0,0
erfolgen,8,0,0,6,0,2,0
zwingen,8,0,1,5,0,0,2
dramatisch,8,0,6,1,0,0,1
sogar,7,1,2,1,2,1,0
deutschlandabernormal,7,0,0,0,7,0,0
massiv,7,1,1,5,0,0,0
innenministerium,7,0,1,3,3,0,0
aus,7,1,0,3,2,0,1
längst,7,0,3,1,1,0,2
egal,7,1,2,3,1,0,0
denn,7,0,1,3,0,3,0
deshalb,7,0,1,5,0,1,0
seit,7,0,4,1,1,0,1
westen,7,2,1,2,0,2,0
wiederholen,7,0,1,4,1,0,1
eigentlich,7,0,0,1,2,4,0
diskussion,7,0,2,2,1,2,0
liegen,7,0,1,1,2,3,0
ausfliegen,7,0,2,3,1,0,1
direkt,7,0,0,4,2,0,1
ehemalig,7,2,0,4,0,1,0
warnung,7,0,3,4,0,0,0
einwanderung,7,0,0,0,2,1,4
deutlich,7,2,0,2,0,3,0
dieser,7,0,1,3,2,1,0
erklären,7,0,1,4,1,1,0
passieren,7,1,0,1,1,3,1
giffey,7,0,2,1,0,2,2
führen,7,1,0,5,0,1,0
