hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
brandnerunterwegs,231,0,0,0,231,0,0
afghanistan,231,10,78,83,30,17,13
debatte,229,31,40,62,26,28,42
nach,228,37,45,40,44,30,32
vorschlag,228,25,44,60,12,27,60
antwort,227,15,42,45,81,24,20
meine,227,23,23,51,97,19,14
bekommen,226,22,30,73,29,36,36
gelten,225,34,30,44,29,53,35
hoch,225,28,23,59,31,44,40
kandidat,222,54,34,34,37,44,19
ja,222,20,19,59,37,53,34
dass,218,31,47,57,19,32,32
politiker,217,24,15,60,59,26,33
starke,216,46,16,100,16,21,17
gestern,216,30,25,46,61,30,24
am,215,34,35,50,49,23,24
falsch,215,30,28,63,26,22,46
arbeit,214,25,19,49,42,48,31
jung,214,18,4,12,18,13,149
pandemie,214,35,49,47,8,38,37
sachsen,212,28,24,23,60,43,34
altenburg,212,0,0,0,212,0,0
leute,211,24,30,60,54,28,15
groko,209,8,69,47,8,31,46
bayer,209,9,54,33,29,38,46
neu,209,32,36,57,21,27,36
ergebnis,208,44,30,34,31,30,39
kind,208,15,47,33,57,28,28
schaffen,208,27,34,42,39,34,32
diese,207,22,39,43,43,33,27
hier,206,25,42,34,52,34,19
triell,205,39,68,21,6,38,33
ablehnen,204,8,47,61,26,22,40
all,202,28,41,55,33,26,19
gesellschaft,202,22,27,80,27,26,20
16,200,16,98,31,28,10,17
verstehen,199,22,44,48,27,19,39
mitte,199,53,31,38,14,29,34
sichern,198,31,27,49,26,36,29
cdurausausderregierung,198,1,1,194,1,1,0
tun,197,26,42,49,27,26,27
denken,197,23,27,54,29,30,34
deutsch,196,15,15,36,89,18,23
auf,194,23,29,35,43,41,23
schön,192,29,26,34,33,42,28
maaßen,190,9,51,54,14,61,1
völlig,190,28,36,32,49,14,31
ganz,189,14,16,15,121,13,10
million,188,14,37,66,39,17,15
echt,188,17,33,66,18,29,25
links,188,21,3,98,31,8,27
spahn,187,16,26,78,35,16,16
olaf,186,62,35,22,6,49,12
merz,186,15,36,76,13,38,8
opposition,185,25,30,39,42,29,20
bund,184,27,42,24,28,34,29
wahlkreis,184,29,35,18,23,35,44
erklären,184,19,35,41,28,27,34
aktuell,182,17,23,54,38,15,35
deshalb,182,31,16,57,23,41,14
prozent,182,13,10,66,18,47,28
sogar,182,25,29,33,29,34,32
kritisieren,182,19,28,35,25,31,44
christian,180,7,6,7,3,8,149
eu,180,28,22,34,54,17,25
gesetz,180,22,42,36,18,38,24
wegenmorgen,180,125,10,19,4,18,4
unterstützen,179,22,23,57,28,24,25
entscheidung,179,32,36,32,19,33,27
weiß,179,17,20,39,39,35,29
glückwunsch,178,48,19,14,20,37,40
zielen,175,20,37,37,30,33,18
versuchen,174,22,40,27,24,38,23
dank,173,33,12,27,48,34,19
ander,173,26,23,32,26,30,36
jed,172,27,29,22,36,32,26
fahren,171,35,25,30,36,16,29
armin,171,34,48,15,8,50,16
afdimbundestag,171,0,0,0,171,0,0
schwarz,170,10,27,44,19,20,50
helfen,170,21,28,40,27,29,25
oder,169,14,30,39,30,33,23
scheuer,168,0,95,33,1,5,34
fragen,168,20,35,38,19,24,32
12,167,13,65,35,16,20,18
vertrauen,167,43,36,22,19,20,27
groß,167,18,29,27,40,37,16
sache,166,19,37,24,21,25,40
lockdown,166,5,8,12,92,12,37
parlament,165,16,28,39,26,16,40
co2,165,13,34,49,19,19,31
000,165,13,30,53,36,21,12
stimme,163,26,27,36,15,31,28
20,163,13,20,45,38,18,29
lässt,163,14,21,67,16,23,22
bitte,162,18,31,25,40,26,22
morgen,162,23,20,22,58,23,16
mietendeckel,162,17,5,101,6,16,17
kraft,161,31,22,28,36,20,24
verlieren,160,17,17,33,27,36,30
10,160,18,25,28,32,32,25
geld,159,11,32,52,18,31,15
gleich,159,13,20,28,49,32,17
führen,159,22,19,40,34,22,22
30,159,21,23,44,35,16,20
öffentlich,158,17,24,36,29,28,24
idee,156,26,30,18,13,30,39
baden,155,12,13,23,11,16,80
voll,155,24,19,30,35,30,17
blockieren,154,12,44,44,5,37,12
gewinnen,154,35,29,29,15,29,17
wirecard,152,51,9,56,12,19,5
mehr,152,15,33,29,26,28,21
kritik,151,21,25,24,16,23,42
also,151,19,22,36,19,28,27
kollege,151,32,18,10,41,22,28
kennen,151,25,19,26,31,31,19
offenbaren,151,14,33,35,26,26,17
eher,151,17,16,40,20,18,40
wirtschaft,150,14,28,27,28,24,29
ziehen,150,24,28,32,30,18,18
vielzutun,150,0,0,0,0,0,150
wort,150,26,27,31,20,26,20
demokratisch,150,24,37,29,21,18,21
rente,149,10,3,73,15,18,30
fall,149,11,35,32,27,25,19
politische,149,26,25,19,34,18,27
handeln,148,19,38,28,17,19,27
malen,146,17,24,33,22,31,19
glauben,146,8,32,42,19,16,29
dafür,145,26,27,30,18,33,11
gespräch,145,31,19,18,38,18,21
klima,145,20,45,26,19,22,13
tragen,145,21,33,40,16,19,16
position,144,15,24,51,13,18,23
verfassungsschutz,144,5,6,30,72,15,16
beispiel,144,18,21,27,20,29,29
platzen,144,21,27,17,34,22,23
erfolgen,143,31,11,21,40,23,17
dann,143,20,20,28,19,30,26
seite,142,18,11,54,15,31,13
spielen,142,29,20,33,21,20,19
zum,142,18,22,37,22,17,26
minister,142,12,35,22,23,20,30
beschließen,142,13,37,31,14,30,17
halt,141,18,19,49,17,23,15
unterstützung,141,34,20,17,19,35,16
diskutieren,141,27,28,34,11,23,18
mann,141,16,21,32,38,21,13
forderung,141,15,19,49,22,11,25
grund,141,16,24,33,25,17,26
sorgen,140,21,28,27,27,21,16
demokrat,140,21,9,2,7,11,90
egal,140,12,16,42,30,17,23
btw2021,140,12,12,42,47,13,14
anhalt,140,15,16,16,27,41,25
einig,138,19,13,34,31,28,13
schreiben,138,12,26,40,17,28,15
herzliche,137,41,6,13,20,22,35
wo,136,9,20,28,32,17,30
mdb,136,9,18,26,10,34,39
kanzler,136,28,15,29,9,37,18
toll,135,21,12,37,33,22,10
weder,135,21,28,30,24,12,20
fast,134,11,22,30,23,32,16
ändern,134,6,31,36,24,23,14
vorsitzende,133,48,16,19,11,26,13
vor,133,12,20,35,23,21,22
württemberg,132,12,14,22,11,15,58
damit,132,14,25,29,29,25,10
lindner,131,2,16,53,7,8,45
meinung,131,21,11,9,36,27,27
laufen,131,14,25,22,34,21,15
familie,130,16,28,18,29,18,21
gerecht,130,2,16,83,6,19,4
kanzlerkandidat,129,35,14,14,17,33,16
interview,129,6,20,40,31,11,21
gerechtigkeit,128,4,33,74,0,17,0
durchsetzen,128,11,15,31,14,42,15
kosten,128,8,26,33,25,17,19
schaden,128,30,15,18,24,29,12
cducsu,127,15,76,9,9,16,2
inhalt,127,13,16,15,1,41,41
19,127,11,34,29,29,8,16
monat,127,11,30,28,24,12,22
versagen,127,11,33,30,29,13,11
scheinen,125,16,22,27,23,14,23
chance,125,14,26,19,15,31,20
nochmal,125,15,15,51,14,15,15
schützen,125,17,23,31,32,11,11
abend,124,22,16,29,22,12,23
alt,124,14,14,28,27,25,16
nennen,124,17,15,31,27,20,14
maske,123,12,13,39,26,23,10
chef,123,13,11,33,26,5,35
massiv,123,12,29,24,27,20,11
15,122,6,21,17,39,15,24
meinen,122,15,23,28,11,22,23
steuer,122,20,7,42,16,9,28
welt,122,22,13,29,25,16,17
europa,122,35,21,17,12,23,14
konzept,121,7,26,27,4,21,36
entlasten,121,10,10,60,0,17,24
dringen,121,12,27,33,18,16,15
weil,120,12,20,38,18,20,12
folge,120,6,19,9,65,9,12
politikwechsel,119,0,1,109,6,3,0
stadt,119,23,27,22,16,14,17
lesen,119,13,16,31,14,18,27
von,119,18,32,14,20,18,17
mieter,118,6,14,66,3,24,5
ernst,118,11,40,20,6,22,19
transparenz,118,9,37,27,1,38,6
erst,118,14,16,18,25,27,18
staat,118,17,13,29,26,7,26
frei,117,7,15,8,32,11,44
lieb,117,10,17,26,21,20,23
denn,116,6,24,34,14,8,30
bild,116,12,13,21,34,23,13
treffen,116,16,17,19,27,17,20
planen,115,8,16,26,16,26,23
schnellen,115,11,20,19,17,29,19
umsetzen,115,9,24,26,16,25,15
deutsche,115,17,18,7,51,14,8
antifa,115,6,2,29,78,0,0
ob,114,11,26,21,26,15,15
weiter,114,8,27,31,25,12,11
karlsruhe,114,2,4,6,5,0,97
einkommen,114,1,17,58,4,19,15
26,114,23,22,21,21,21,6
fehlen,113,6,20,20,12,25,30
erfolgreich,113,27,13,12,29,16,16
parteitag,112,36,11,21,14,19,11
macht,112,9,25,26,22,17,13
milliarde,112,2,32,41,14,13,10
alle,112,10,19,29,23,17,14
leisten,111,18,21,28,9,22,13
konsequent,111,11,18,47,24,7,4
100,111,6,19,38,17,14,17
mandat,111,6,21,34,25,15,10
september,110,23,11,17,29,20,10
erinnern,110,15,19,30,14,20,12
nutzen,110,12,18,31,15,13,21
schuldenbremse,109,6,17,49,4,6,27
hart,109,11,16,17,18,24,23
konkret,109,8,35,27,6,15,18
angst,109,13,22,19,20,21,14
sitzen,109,14,9,38,21,18,9
sicherheit,109,26,17,18,17,12,19
interesse,109,16,20,31,14,16,12
infostand,109,7,2,9,81,2,8
amt,108,19,29,11,20,14,15
kampf,108,15,15,34,20,17,7
maßnahme,108,8,28,18,25,10,19
unternehmen,108,14,18,27,12,21,16
lang,108,10,17,18,25,26,12
rechts,107,21,12,31,17,21,5
schließen,107,13,12,25,17,10,30
skandal,107,15,20,38,17,10,7
co,107,3,15,44,27,12,6
kanzlerkandidaten,107,15,15,8,6,49,14
zahlen,106,6,6,43,18,13,20
arbeiten,106,21,11,18,18,19,19
kommen,106,10,13,21,33,18,11
verbieten,105,15,12,26,36,3,13
pm,105,0,0,1,103,0,1
schutz,105,9,26,19,15,19,17
welch,105,4,21,23,32,14,11
ort,105,11,16,26,19,12,21
seit,105,9,28,21,14,18,15
richtig,105,15,13,15,17,23,22
digital,105,38,21,2,2,17,25
schwer,104,15,15,21,17,15,21
konzern,104,0,2,93,0,8,1
2020,103,14,19,10,28,17,15
erreichen,103,16,20,16,14,24,13
direkt,103,17,13,18,31,17,7
liberal,102,9,6,4,24,7,52
berliner,102,16,7,22,19,23,15
behaupten,102,19,11,34,8,10,20
ltwbw21,102,3,19,14,29,14,23
drucken,102,5,11,53,16,7,10
schauen,101,10,11,29,19,18,14
klimagerechtigkeit,101,0,0,101,0,0,0
sachsenanhalt,101,27,4,12,39,3,16
rein,101,21,13,27,12,18,10
14,101,11,7,28,28,9,18
stärken,101,15,16,19,16,20,15
noch,100,15,19,20,18,15,13
laut,100,6,15,25,27,12,15
erhalten,100,10,12,26,25,10,17
unterschied,100,15,12,36,8,17,12
nun,100,12,5,39,21,8,15
münchen,99,1,40,21,5,15,17
längst,99,6,21,22,20,11,19
ausschließen,99,15,10,38,6,8,22
tweet,98,17,21,13,12,12,23
bildung,98,7,15,23,19,9,25
impfstoff,98,25,2,37,12,5,17
schwarzerfilz,98,0,87,4,0,7,0
altparteien,98,0,0,1,97,0,0
legen,97,13,20,19,10,17,18
regel,97,8,33,28,9,13,6
scheitern,97,7,28,24,12,15,11
amthor,97,0,26,36,10,23,2
reichen,97,9,14,29,10,21,14
sonntag,97,8,8,15,28,24,14
digitalisierung,97,10,34,7,3,7,36
verdienen,96,7,14,21,17,16,21
11,96,10,22,18,13,17,16
einsatz,96,16,10,27,16,8,19
nazi,96,8,9,49,9,18,3
vergessen,96,7,13,28,21,17,10
raus,96,10,15,36,11,14,10
übernehmen,96,14,18,19,17,16,12
tb,96,0,0,0,0,0,96
gute,96,17,11,18,14,15,21
bundeswehr,96,16,4,34,18,14,10
argument,95,9,21,21,12,7,25
erwarten,95,16,16,11,15,24,13
plakat,95,17,17,15,12,23,11
spannen,95,11,14,19,8,22,21
cdupt21,95,67,0,12,7,6,3
hand,95,12,11,28,23,13,8
maut,94,0,29,7,0,0,58
fehler,94,14,13,15,18,19,15
haltung,94,19,18,6,10,27,14
grundrechte,94,0,1,6,75,1,11
sollen,94,11,16,21,19,12,15
dabei,94,6,22,31,12,11,12
bawü,94,5,23,11,9,24,22
persönlich,94,15,15,16,14,22,12
lehnen,94,6,14,27,18,12,17
18,94,6,11,16,33,14,14
punkt,93,13,14,20,8,15,23
zustimmen,93,10,10,26,10,14,23
nix,93,14,26,21,6,14,12
landtag,93,2,9,17,20,14,31
grundgesetz,93,7,16,15,32,11,12
trotzen,93,8,30,23,21,5,6
lobbyregister,93,0,29,27,2,32,3
bitten,93,9,9,20,18,18,19
folgen,93,12,7,18,33,13,10
solidarität,92,17,11,36,6,21,1
