,AFD,CDUCSU,FDP,GRUENE,LINKE,SPD,var
2020-01-30,14.0,3.0,2.0,6.0,0.0,5.0,Gender
2020-01-31,14.0,3.0,2.0,6.0,0.0,5.0,Gender
2020-02-01,14.0,3.0,2.0,6.0,0.0,5.0,Gender
2020-02-02,14.0,3.0,2.0,6.0,0.0,5.0,Gender
2020-02-03,14.0,3.0,2.0,7.0,0.0,5.0,Gender
2020-02-04,15.0,3.0,2.0,7.0,0.0,6.0,Gender
2020-02-05,16.0,3.0,2.0,7.0,0.0,6.0,Gender
2020-02-06,16.0,3.0,2.0,7.0,0.0,6.0,Gender
2020-02-07,16.0,3.0,2.0,9.0,0.0,3.0,Gender
2020-02-08,15.0,3.0,2.0,9.0,0.0,3.0,Gender
2020-02-09,15.0,3.0,2.0,8.0,0.0,3.0,Gender
2020-02-10,15.0,3.0,2.0,8.0,0.0,3.0,Gender
2020-02-11,15.0,3.0,3.0,8.0,0.0,3.0,Gender
2020-02-12,15.0,3.0,3.0,9.0,0.0,3.0,Gender
2020-02-13,16.0,3.0,3.0,9.0,0.0,3.0,Gender
2020-02-14,17.0,3.0,3.0,9.0,0.0,3.0,Gender
2020-02-15,17.0,4.0,3.0,9.0,0.0,3.0,Gender
2020-02-16,18.0,4.0,3.0,8.0,0.0,2.0,Gender
2020-02-17,18.0,4.0,3.0,8.0,0.0,2.0,Gender
2020-02-18,19.0,4.0,3.0,8.0,0.0,2.0,Gender
2020-02-19,18.0,4.0,3.0,8.0,0.0,2.0,Gender
2020-02-20,18.0,4.0,2.0,8.0,0.0,2.0,Gender
2020-02-21,18.0,4.0,2.0,8.0,0.0,2.0,Gender
2020-02-22,18.0,4.0,2.0,8.0,0.0,2.0,Gender
2020-02-23,18.0,4.0,2.0,8.0,0.0,2.0,Gender
2020-02-24,18.0,4.0,2.0,8.0,0.0,2.0,Gender
2020-02-25,18.0,4.0,2.0,8.0,0.0,2.0,Gender
2020-02-26,18.0,4.0,2.0,8.0,0.0,2.0,Gender
2020-02-27,18.0,4.0,2.0,8.0,0.0,2.0,Gender
2020-02-28,18.0,4.0,2.0,8.0,0.0,2.0,Gender
2020-02-29,18.0,4.0,2.0,8.0,0.0,2.0,Gender
2020-03-01,15.0,4.0,2.0,8.0,0.0,2.0,Gender
2020-03-02,15.0,4.0,2.0,8.0,0.0,2.0,Gender
2020-03-03,14.0,2.0,2.0,8.0,0.0,2.0,Gender
2020-03-04,11.0,2.0,2.0,8.0,0.0,2.0,Gender
2020-03-05,11.0,2.0,2.0,6.0,0.0,3.0,Gender
2020-03-06,11.0,2.0,6.0,7.0,1.0,3.0,Gender
2020-03-07,12.0,2.0,6.0,7.0,2.0,2.0,Gender
2020-03-08,12.0,2.0,6.0,8.0,3.0,2.0,Gender
2020-03-09,12.0,2.0,6.0,9.0,3.0,2.0,Gender
2020-03-10,12.0,2.0,6.0,9.0,3.0,2.0,Gender
2020-03-11,12.0,2.0,6.0,9.0,3.0,2.0,Gender
2020-03-12,12.0,1.0,6.0,9.0,3.0,2.0,Gender
2020-03-13,12.0,1.0,6.0,9.0,3.0,2.0,Gender
2020-03-14,10.0,1.0,6.0,9.0,3.0,2.0,Gender
2020-03-15,10.0,1.0,6.0,8.0,3.0,2.0,Gender
2020-03-16,10.0,1.0,6.0,8.0,3.0,2.0,Gender
2020-03-17,10.0,1.0,5.0,8.0,7.0,2.0,Gender
2020-03-18,10.0,1.0,5.0,8.0,8.0,2.0,Gender
2020-03-19,10.0,1.0,5.0,8.0,8.0,2.0,Gender
2020-03-20,10.0,1.0,5.0,8.0,8.0,2.0,Gender
2020-03-21,10.0,1.0,5.0,8.0,8.0,2.0,Gender
2020-03-22,10.0,1.0,5.0,8.0,8.0,2.0,Gender
2020-03-23,12.0,1.0,5.0,8.0,8.0,2.0,Gender
2020-03-24,12.0,1.0,5.0,8.0,8.0,2.0,Gender
2020-03-25,12.0,1.0,5.0,8.0,8.0,2.0,Gender
2020-03-26,13.0,1.0,5.0,8.0,8.0,2.0,Gender
2020-03-27,12.0,1.0,5.0,8.0,8.0,3.0,Gender
2020-03-28,12.0,1.0,5.0,8.0,8.0,4.0,Gender
2020-03-29,13.0,1.0,5.0,8.0,8.0,4.0,Gender
2020-03-30,13.0,1.0,5.0,8.0,8.0,4.0,Gender
2020-03-31,13.0,1.0,5.0,8.0,8.0,4.0,Gender
2020-04-01,13.0,1.0,5.0,8.0,8.0,4.0,Gender
2020-04-02,13.0,1.0,5.0,8.0,8.0,4.0,Gender
2020-04-03,13.0,1.0,5.0,8.0,8.0,4.0,Gender
2020-04-04,11.0,1.0,5.0,8.0,8.0,4.0,Gender
2020-04-05,10.0,1.0,5.0,8.0,8.0,4.0,Gender
2020-04-06,10.0,1.0,5.0,8.0,8.0,4.0,Gender
2020-04-07,11.0,1.0,5.0,6.0,8.0,4.0,Gender
2020-04-08,11.0,1.0,5.0,6.0,8.0,4.0,Gender
2020-04-09,11.0,1.0,5.0,6.0,8.0,4.0,Gender
2020-04-10,12.0,1.0,5.0,6.0,8.0,4.0,Gender
2020-04-11,12.0,1.0,4.0,6.0,8.0,4.0,Gender
2020-04-12,12.0,1.0,4.0,5.0,8.0,4.0,Gender
2020-04-13,12.0,1.0,4.0,5.0,8.0,4.0,Gender
2020-04-14,11.0,1.0,4.0,5.0,8.0,4.0,Gender
2020-04-15,12.0,0.0,4.0,5.0,8.0,4.0,Gender
2020-04-16,11.0,0.0,4.0,6.0,8.0,4.0,Gender
2020-04-17,11.0,0.0,4.0,6.0,8.0,4.0,Gender
2020-04-18,10.0,0.0,4.0,5.0,8.0,4.0,Gender
2020-04-19,10.0,0.0,4.0,5.0,8.0,4.0,Gender
2020-04-20,10.0,0.0,4.0,5.0,8.0,4.0,Gender
2020-04-21,10.0,0.0,4.0,5.0,8.0,4.0,Gender
2020-04-22,10.0,0.0,4.0,5.0,8.0,4.0,Gender
2020-04-23,10.0,0.0,4.0,5.0,8.0,4.0,Gender
2020-04-24,10.0,0.0,4.0,5.0,8.0,4.0,Gender
2020-04-25,10.0,0.0,4.0,5.0,8.0,4.0,Gender
2020-04-26,10.0,0.0,4.0,5.0,8.0,4.0,Gender
2020-04-27,10.0,0.0,4.0,6.0,8.0,4.0,Gender
2020-04-28,10.0,0.0,4.0,6.0,8.0,5.0,Gender
2020-04-29,10.0,0.0,4.0,6.0,8.0,5.0,Gender
2020-04-30,10.0,0.0,4.0,6.0,8.0,5.0,Gender
2020-05-01,10.0,0.0,4.0,6.0,8.0,5.0,Gender
2020-05-02,11.0,0.0,4.0,6.0,8.0,5.0,Gender
2020-05-03,11.0,0.0,4.0,6.0,8.0,5.0,Gender
2020-05-04,11.0,0.0,4.0,7.0,8.0,4.0,Gender
2020-05-05,11.0,0.0,0.0,6.0,7.0,4.0,Gender
2020-05-06,11.0,0.0,1.0,6.0,6.0,4.0,Gender
2020-05-07,11.0,0.0,1.0,5.0,5.0,4.0,Gender
2020-05-08,11.0,0.0,1.0,4.0,5.0,4.0,Gender
2020-05-09,11.0,0.0,1.0,4.0,5.0,4.0,Gender
2020-05-10,11.0,0.0,1.0,4.0,5.0,4.0,Gender
2020-05-11,11.0,0.0,1.0,4.0,5.0,4.0,Gender
2020-05-12,11.0,0.0,1.0,5.0,5.0,4.0,Gender
2020-05-13,12.0,0.0,1.0,5.0,5.0,4.0,Gender
2020-05-14,12.0,0.0,1.0,5.0,5.0,4.0,Gender
2020-05-15,12.0,0.0,1.0,5.0,5.0,4.0,Gender
2020-05-16,12.0,0.0,1.0,6.0,1.0,4.0,Gender
2020-05-17,12.0,0.0,1.0,6.0,0.0,4.0,Gender
2020-05-18,13.0,0.0,1.0,6.0,0.0,4.0,Gender
2020-05-19,13.0,0.0,1.0,6.0,0.0,6.0,Gender
2020-05-20,13.0,0.0,1.0,6.0,0.0,6.0,Gender
2020-05-21,13.0,0.0,1.0,6.0,0.0,6.0,Gender
2020-05-22,11.0,0.0,1.0,6.0,0.0,6.0,Gender
2020-05-23,11.0,0.0,1.0,6.0,0.0,6.0,Gender
2020-05-24,13.0,0.0,1.0,6.0,0.0,6.0,Gender
2020-05-25,12.0,0.0,1.0,6.0,0.0,6.0,Gender
2020-05-26,12.0,0.0,1.0,7.0,0.0,6.0,Gender
2020-05-27,12.0,0.0,1.0,7.0,0.0,6.0,Gender
2020-05-28,11.0,0.0,1.0,7.0,0.0,6.0,Gender
2020-05-29,11.0,0.0,1.0,7.0,0.0,6.0,Gender
2020-05-30,11.0,0.0,1.0,7.0,0.0,6.0,Gender
2020-05-31,12.0,1.0,1.0,7.0,0.0,6.0,Gender
2020-06-01,12.0,2.0,2.0,8.0,0.0,6.0,Gender
2020-06-02,12.0,2.0,2.0,7.0,0.0,6.0,Gender
2020-06-03,12.0,2.0,2.0,7.0,0.0,5.0,Gender
2020-06-04,13.0,2.0,2.0,7.0,0.0,5.0,Gender
2020-06-05,13.0,3.0,2.0,10.0,1.0,5.0,Gender
2020-06-06,12.0,3.0,2.0,10.0,1.0,5.0,Gender
2020-06-07,12.0,3.0,2.0,10.0,1.0,5.0,Gender
2020-06-08,12.0,3.0,3.0,10.0,1.0,5.0,Gender
2020-06-09,11.0,3.0,3.0,10.0,1.0,5.0,Gender
2020-06-10,11.0,3.0,3.0,10.0,1.0,5.0,Gender
2020-06-11,12.0,3.0,3.0,10.0,1.0,5.0,Gender
2020-06-12,12.0,3.0,3.0,10.0,1.0,5.0,Gender
2020-06-13,13.0,3.0,3.0,10.0,1.0,5.0,Gender
2020-06-14,12.0,5.0,3.0,10.0,1.0,5.0,Gender
2020-06-15,11.0,5.0,3.0,9.0,1.0,5.0,Gender
2020-06-16,12.0,5.0,3.0,9.0,1.0,5.0,Gender
2020-06-17,12.0,5.0,3.0,9.0,1.0,5.0,Gender
2020-06-18,12.0,5.0,3.0,10.0,1.0,5.0,Gender
2020-06-19,12.0,5.0,3.0,10.0,2.0,5.0,Gender
2020-06-20,12.0,5.0,3.0,10.0,2.0,5.0,Gender
2020-06-21,13.0,5.0,3.0,10.0,2.0,5.0,Gender
2020-06-22,13.0,5.0,3.0,10.0,2.0,5.0,Gender
2020-06-23,13.0,5.0,3.0,10.0,2.0,5.0,Gender
2020-06-24,14.0,5.0,3.0,10.0,2.0,5.0,Gender
2020-06-25,14.0,5.0,3.0,10.0,2.0,6.0,Gender
2020-06-26,15.0,5.0,3.0,9.0,2.0,6.0,Gender
2020-06-27,16.0,5.0,3.0,9.0,2.0,5.0,Gender
2020-06-28,16.0,5.0,3.0,9.0,2.0,5.0,Gender
2020-06-29,16.0,5.0,3.0,9.0,2.0,5.0,Gender
2020-06-30,20.0,5.0,3.0,9.0,2.0,6.0,Gender
2020-07-01,20.0,6.0,3.0,9.0,3.0,6.0,Gender
2020-07-02,20.0,6.0,3.0,9.0,3.0,6.0,Gender
2020-07-03,21.0,6.0,3.0,8.0,3.0,6.0,Gender
2020-07-04,21.0,6.0,3.0,8.0,3.0,6.0,Gender
2020-07-05,20.0,6.0,2.0,8.0,3.0,6.0,Gender
2020-07-06,20.0,6.0,2.0,8.0,3.0,6.0,Gender
2020-07-07,20.0,6.0,2.0,8.0,3.0,7.0,Gender
2020-07-08,22.0,6.0,2.0,8.0,3.0,7.0,Gender
2020-07-09,22.0,6.0,2.0,9.0,3.0,7.0,Gender
2020-07-10,23.0,6.0,2.0,10.0,3.0,7.0,Gender
2020-07-11,23.0,6.0,2.0,9.0,3.0,7.0,Gender
2020-07-12,22.0,6.0,2.0,9.0,3.0,7.0,Gender
2020-07-13,23.0,6.0,2.0,9.0,3.0,7.0,Gender
2020-07-14,24.0,6.0,2.0,9.0,3.0,7.0,Gender
2020-07-15,25.0,6.0,2.0,8.0,3.0,7.0,Gender
2020-07-16,25.0,6.0,2.0,8.0,3.0,7.0,Gender
2020-07-17,24.0,6.0,2.0,8.0,3.0,7.0,Gender
2020-07-18,24.0,6.0,2.0,8.0,3.0,5.0,Gender
2020-07-19,24.0,6.0,2.0,8.0,3.0,5.0,Gender
2020-07-20,24.0,6.0,2.0,8.0,3.0,5.0,Gender
2020-07-21,25.0,7.0,2.0,8.0,3.0,5.0,Gender
2020-07-22,25.0,7.0,2.0,8.0,3.0,6.0,Gender
2020-07-23,23.0,7.0,2.0,8.0,3.0,6.0,Gender
2020-07-24,23.0,7.0,2.0,8.0,3.0,6.0,Gender
2020-07-25,23.0,7.0,2.0,7.0,3.0,5.0,Gender
2020-07-26,23.0,7.0,2.0,7.0,3.0,4.0,Gender
2020-07-27,23.0,7.0,2.0,7.0,3.0,4.0,Gender
2020-07-28,23.0,7.0,2.0,7.0,4.0,5.0,Gender
2020-07-29,23.0,7.0,2.0,7.0,4.0,5.0,Gender
2020-07-30,22.0,6.0,2.0,7.0,4.0,5.0,Gender
2020-07-31,22.0,5.0,1.0,6.0,4.0,5.0,Gender
2020-08-01,22.0,5.0,1.0,6.0,4.0,5.0,Gender
2020-08-02,22.0,5.0,1.0,8.0,4.0,6.0,Gender
2020-08-03,22.0,5.0,2.0,8.0,4.0,7.0,Gender
2020-08-04,23.0,4.0,2.0,5.0,3.0,7.0,Gender
2020-08-05,23.0,4.0,2.0,5.0,3.0,7.0,Gender
2020-08-06,23.0,4.0,2.0,5.0,3.0,7.0,Gender
2020-08-07,23.0,4.0,1.0,5.0,3.0,7.0,Gender
2020-08-08,23.0,4.0,1.0,5.0,3.0,7.0,Gender
2020-08-09,23.0,4.0,1.0,5.0,3.0,7.0,Gender
2020-08-10,23.0,4.0,1.0,5.0,5.0,7.0,Gender
2020-08-11,22.0,4.0,1.0,5.0,5.0,7.0,Gender
2020-08-12,22.0,4.0,2.0,5.0,5.0,7.0,Gender
2020-08-13,22.0,3.0,2.0,5.0,5.0,7.0,Gender
2020-08-14,23.0,3.0,2.0,5.0,5.0,7.0,Gender
2020-08-15,22.0,3.0,2.0,5.0,5.0,7.0,Gender
2020-08-16,22.0,3.0,2.0,6.0,5.0,7.0,Gender
2020-08-17,22.0,3.0,2.0,5.0,5.0,7.0,Gender
2020-08-18,22.0,3.0,2.0,5.0,4.0,7.0,Gender
2020-08-19,22.0,3.0,2.0,5.0,4.0,7.0,Gender
2020-08-20,22.0,4.0,2.0,5.0,4.0,7.0,Gender
2020-08-21,22.0,4.0,2.0,5.0,4.0,7.0,Gender
2020-08-22,22.0,4.0,2.0,5.0,4.0,7.0,Gender
2020-08-23,21.0,4.0,2.0,5.0,4.0,7.0,Gender
2020-08-24,21.0,4.0,2.0,5.0,4.0,6.0,Gender
2020-08-25,20.0,4.0,2.0,5.0,4.0,6.0,Gender
2020-08-26,19.0,4.0,2.0,5.0,4.0,6.0,Gender
2020-08-27,21.0,4.0,2.0,5.0,4.0,6.0,Gender
2020-08-28,21.0,4.0,2.0,5.0,4.0,6.0,Gender
2020-08-29,17.0,4.0,2.0,5.0,4.0,5.0,Gender
2020-08-30,16.0,3.0,2.0,5.0,3.0,5.0,Gender
2020-08-31,16.0,3.0,2.0,5.0,3.0,5.0,Gender
2020-09-01,15.0,3.0,2.0,5.0,3.0,5.0,Gender
2020-09-02,15.0,3.0,2.0,5.0,3.0,5.0,Gender
2020-09-03,15.0,3.0,2.0,5.0,3.0,5.0,Gender
2020-09-04,16.0,3.0,2.0,5.0,3.0,5.0,Gender
2020-09-05,16.0,3.0,2.0,5.0,3.0,4.0,Gender
2020-09-06,14.0,3.0,2.0,5.0,4.0,4.0,Gender
2020-09-07,14.0,3.0,2.0,4.0,4.0,4.0,Gender
2020-09-08,14.0,3.0,3.0,3.0,4.0,4.0,Gender
2020-09-09,14.0,3.0,3.0,3.0,4.0,4.0,Gender
2020-09-10,14.0,3.0,3.0,3.0,4.0,4.0,Gender
2020-09-11,13.0,6.0,3.0,3.0,4.0,4.0,Gender
2020-09-12,12.0,6.0,5.0,3.0,4.0,4.0,Gender
2020-09-13,11.0,6.0,7.0,3.0,4.0,4.0,Gender
2020-09-14,11.0,6.0,7.0,3.0,4.0,4.0,Gender
2020-09-15,13.0,6.0,7.0,3.0,4.0,4.0,Gender
2020-09-16,13.0,6.0,7.0,3.0,4.0,4.0,Gender
2020-09-17,13.0,6.0,7.0,3.0,5.0,4.0,Gender
2020-09-18,13.0,6.0,8.0,3.0,6.0,4.0,Gender
2020-09-19,12.0,5.0,8.0,4.0,6.0,4.0,Gender
2020-09-20,12.0,5.0,8.0,4.0,6.0,3.0,Gender
2020-09-21,13.0,5.0,8.0,4.0,6.0,3.0,Gender
2020-09-22,14.0,5.0,8.0,4.0,6.0,3.0,Gender
2020-09-23,14.0,5.0,8.0,4.0,7.0,3.0,Gender
2020-09-24,14.0,5.0,9.0,4.0,8.0,3.0,Gender
2020-09-25,14.0,5.0,9.0,5.0,11.0,3.0,Gender
2020-09-26,14.0,5.0,9.0,5.0,10.0,2.0,Gender
2020-09-27,14.0,5.0,9.0,5.0,10.0,2.0,Gender
2020-09-28,14.0,5.0,9.0,5.0,10.0,2.0,Gender
2020-09-29,14.0,5.0,9.0,7.0,11.0,2.0,Gender
2020-09-30,14.0,5.0,9.0,7.0,12.0,2.0,Gender
2020-10-01,14.0,5.0,9.0,5.0,12.0,1.0,Gender
2020-10-02,13.0,5.0,8.0,5.0,12.0,0.0,Gender
2020-10-03,12.0,5.0,8.0,5.0,12.0,0.0,Gender
2020-10-04,12.0,5.0,8.0,5.0,12.0,0.0,Gender
2020-10-05,12.0,5.0,8.0,5.0,12.0,0.0,Gender
2020-10-06,12.0,5.0,8.0,5.0,12.0,0.0,Gender
2020-10-07,12.0,6.0,8.0,5.0,12.0,0.0,Gender
2020-10-08,12.0,6.0,8.0,5.0,12.0,0.0,Gender
2020-10-09,11.0,6.0,8.0,5.0,10.0,1.0,Gender
2020-10-10,11.0,6.0,8.0,5.0,10.0,1.0,Gender
2020-10-11,10.0,6.0,7.0,5.0,11.0,1.0,Gender
2020-10-12,10.0,5.0,7.0,6.0,11.0,1.0,Gender
2020-10-13,10.0,5.0,7.0,7.0,13.0,2.0,Gender
2020-10-14,10.0,5.0,7.0,7.0,14.0,2.0,Gender
2020-10-15,10.0,5.0,7.0,6.0,14.0,3.0,Gender
2020-10-16,10.0,5.0,7.0,6.0,14.0,3.0,Gender
2020-10-17,10.0,5.0,7.0,6.0,14.0,3.0,Gender
2020-10-18,11.0,5.0,7.0,6.0,14.0,3.0,Gender
2020-10-19,11.0,4.0,7.0,6.0,14.0,3.0,Gender
2020-10-20,11.0,4.0,7.0,6.0,14.0,3.0,Gender
2020-10-21,11.0,4.0,7.0,6.0,14.0,3.0,Gender
2020-10-22,11.0,4.0,7.0,6.0,15.0,3.0,Gender
2020-10-23,12.0,4.0,7.0,6.0,15.0,3.0,Gender
2020-10-24,12.0,4.0,7.0,7.0,15.0,3.0,Gender
2020-10-25,12.0,4.0,7.0,7.0,15.0,3.0,Gender
2020-10-26,10.0,4.0,7.0,7.0,15.0,3.0,Gender
2020-10-27,10.0,4.0,7.0,7.0,15.0,3.0,Gender
2020-10-28,10.0,4.0,7.0,7.0,15.0,3.0,Gender
2020-10-29,10.0,4.0,7.0,7.0,15.0,3.0,Gender
2020-10-30,10.0,4.0,7.0,7.0,15.0,3.0,Gender
2020-10-31,10.0,4.0,7.0,7.0,15.0,3.0,Gender
2020-11-01,10.0,4.0,7.0,7.0,15.0,3.0,Gender
2020-11-02,10.0,4.0,7.0,7.0,15.0,3.0,Gender
2020-11-03,9.0,4.0,7.0,8.0,15.0,3.0,Gender
2020-11-04,9.0,4.0,7.0,8.0,15.0,3.0,Gender
2020-11-05,10.0,4.0,7.0,8.0,14.0,3.0,Gender
2020-11-06,10.0,5.0,7.0,8.0,14.0,3.0,Gender
2020-11-07,10.0,5.0,6.0,8.0,14.0,3.0,Gender
2020-11-08,10.0,5.0,6.0,8.0,14.0,3.0,Gender
2020-11-09,10.0,5.0,6.0,8.0,14.0,3.0,Gender
2020-11-10,11.0,2.0,6.0,9.0,14.0,4.0,Gender
2020-11-11,11.0,2.0,4.0,9.0,14.0,4.0,Gender
2020-11-12,14.0,2.0,2.0,9.0,14.0,4.0,Gender
2020-11-13,14.0,2.0,2.0,9.0,14.0,4.0,Gender
2020-11-14,12.0,2.0,2.0,9.0,14.0,4.0,Gender
2020-11-15,12.0,2.0,2.0,10.0,14.0,4.0,Gender
2020-11-16,12.0,2.0,2.0,10.0,13.0,4.0,Gender
2020-11-17,12.0,2.0,1.0,10.0,12.0,4.0,Gender
2020-11-18,12.0,2.0,1.0,9.0,12.0,4.0,Gender
2020-11-19,12.0,2.0,1.0,9.0,13.0,5.0,Gender
2020-11-20,11.0,2.0,1.0,9.0,13.0,6.0,Gender
2020-11-21,10.0,2.0,1.0,9.0,13.0,6.0,Gender
2020-11-22,10.0,2.0,1.0,9.0,12.0,6.0,Gender
2020-11-23,10.0,3.0,0.0,9.0,11.0,6.0,Gender
2020-11-24,11.0,3.0,0.0,8.0,8.0,7.0,Gender
2020-11-25,13.0,3.0,0.0,8.0,8.0,7.0,Gender
2020-11-26,14.0,3.0,0.0,8.0,8.0,7.0,Gender
2020-11-27,14.0,3.0,0.0,8.0,8.0,7.0,Gender
2020-11-28,14.0,3.0,0.0,6.0,8.0,7.0,Gender
2020-11-29,14.0,3.0,0.0,6.0,7.0,7.0,Gender
2020-11-30,14.0,3.0,0.0,6.0,7.0,7.0,Gender
2020-12-01,14.0,3.0,0.0,6.0,7.0,7.0,Gender
2020-12-02,14.0,3.0,0.0,6.0,7.0,7.0,Gender
2020-12-03,15.0,3.0,0.0,6.0,7.0,7.0,Gender
2020-12-04,15.0,3.0,0.0,6.0,7.0,7.0,Gender
2020-12-05,15.0,3.0,0.0,6.0,7.0,7.0,Gender
2020-12-06,15.0,3.0,0.0,6.0,7.0,7.0,Gender
2020-12-07,16.0,3.0,0.0,6.0,7.0,7.0,Gender
2020-12-08,17.0,3.0,0.0,8.0,7.0,6.0,Gender
2020-12-09,18.0,3.0,0.0,9.0,7.0,7.0,Gender
2020-12-10,18.0,3.0,0.0,9.0,6.0,7.0,Gender
2020-12-11,18.0,3.0,0.0,8.0,6.0,7.0,Gender
2020-12-12,17.0,4.0,0.0,7.0,4.0,6.0,Gender
2020-12-13,17.0,4.0,0.0,7.0,3.0,6.0,Gender
2020-12-14,17.0,4.0,0.0,7.0,3.0,5.0,Gender
2020-12-15,17.0,4.0,0.0,7.0,3.0,5.0,Gender
2020-12-16,17.0,4.0,0.0,7.0,3.0,7.0,Gender
2020-12-17,16.0,4.0,1.0,7.0,4.0,7.0,Gender
2020-12-18,16.0,5.0,1.0,8.0,7.0,7.0,Gender
2020-12-19,16.0,5.0,1.0,8.0,7.0,7.0,Gender
2020-12-20,16.0,5.0,1.0,8.0,7.0,7.0,Gender
2020-12-21,16.0,5.0,1.0,9.0,6.0,7.0,Gender
2020-12-22,16.0,5.0,1.0,9.0,6.0,7.0,Gender
2020-12-23,16.0,5.0,1.0,8.0,6.0,7.0,Gender
2020-12-24,16.0,5.0,1.0,8.0,7.0,7.0,Gender
2020-12-25,16.0,5.0,1.0,8.0,7.0,7.0,Gender
2020-12-26,16.0,5.0,1.0,8.0,7.0,7.0,Gender
2020-12-27,16.0,5.0,1.0,8.0,7.0,7.0,Gender
2020-12-28,16.0,5.0,1.0,8.0,7.0,7.0,Gender
2020-12-29,16.0,7.0,1.0,8.0,7.0,7.0,Gender
2020-12-30,16.0,7.0,1.0,8.0,7.0,7.0,Gender
2020-12-31,16.0,7.0,1.0,8.0,7.0,7.0,Gender
2021-01-01,16.0,7.0,1.0,8.0,7.0,7.0,Gender
2021-01-02,20.0,7.0,1.0,7.0,7.0,7.0,Gender
2021-01-03,20.0,7.0,1.0,7.0,7.0,7.0,Gender
2021-01-04,23.0,7.0,2.0,7.0,7.0,7.0,Gender
2021-01-05,24.0,6.0,2.0,8.0,7.0,7.0,Gender
2021-01-06,23.0,6.0,2.0,8.0,7.0,7.0,Gender
2021-01-07,23.0,6.0,2.0,8.0,7.0,7.0,Gender
2021-01-08,25.0,7.0,2.0,8.0,8.0,8.0,Gender
2021-01-09,24.0,10.0,2.0,7.0,8.0,7.0,Gender
2021-01-10,24.0,10.0,2.0,7.0,8.0,7.0,Gender
2021-01-11,21.0,10.0,2.0,7.0,8.0,7.0,Gender
2021-01-12,22.0,10.0,2.0,7.0,8.0,7.0,Gender
2021-01-13,22.0,10.0,2.0,7.0,8.0,7.0,Gender
2021-01-14,23.0,10.0,2.0,6.0,8.0,7.0,Gender
2021-01-15,24.0,10.0,2.0,6.0,8.0,7.0,Gender
2021-01-16,24.0,11.0,2.0,6.0,8.0,7.0,Gender
2021-01-17,24.0,11.0,2.0,6.0,8.0,7.0,Gender
2021-01-18,27.0,12.0,2.0,6.0,7.0,6.0,Gender
2021-01-19,28.0,25.0,2.0,6.0,7.0,5.0,Gender
2021-01-20,29.0,25.0,2.0,6.0,7.0,5.0,Gender
2021-01-21,29.0,25.0,2.0,6.0,7.0,6.0,Gender
2021-01-22,29.0,25.0,2.0,6.0,7.0,6.0,Gender
2021-01-23,28.0,25.0,2.0,6.0,7.0,5.0,Gender
2021-01-24,26.0,25.0,2.0,6.0,7.0,5.0,Gender
2021-01-25,25.0,25.0,2.0,6.0,7.0,5.0,Gender
2021-01-26,26.0,25.0,2.0,6.0,7.0,5.0,Gender
2021-01-27,27.0,25.0,2.0,6.0,6.0,5.0,Gender
2021-01-28,27.0,25.0,2.0,6.0,6.0,5.0,Gender
2021-01-29,30.0,25.0,2.0,6.0,6.0,5.0,Gender
2021-01-30,30.0,25.0,2.0,6.0,6.0,5.0,Gender
2021-01-31,30.0,25.0,2.0,6.0,7.0,5.0,Gender
2021-02-01,29.0,25.0,2.0,6.0,7.0,5.0,Gender
2021-02-02,29.0,25.0,2.0,6.0,7.0,5.0,Gender
2021-02-03,29.0,26.0,3.0,6.0,8.0,5.0,Gender
2021-02-04,30.0,25.0,4.0,6.0,8.0,5.0,Gender
2021-02-05,29.0,25.0,4.0,6.0,8.0,5.0,Gender
2021-02-06,28.0,25.0,4.0,4.0,8.0,5.0,Gender
2021-02-07,28.0,27.0,5.0,3.0,8.0,4.0,Gender
2021-02-08,28.0,27.0,5.0,3.0,9.0,4.0,Gender
2021-02-09,28.0,27.0,5.0,3.0,9.0,4.0,Gender
2021-02-10,28.0,26.0,5.0,3.0,10.0,4.0,Gender
2021-02-11,28.0,26.0,5.0,3.0,12.0,4.0,Gender
2021-02-12,28.0,26.0,5.0,3.0,12.0,4.0,Gender
2021-02-13,28.0,26.0,5.0,3.0,12.0,4.0,Gender
2021-02-14,29.0,26.0,6.0,3.0,12.0,2.0,Gender
2021-02-15,29.0,26.0,5.0,3.0,11.0,2.0,Gender
2021-02-16,28.0,26.0,5.0,2.0,8.0,2.0,Gender
2021-02-17,28.0,26.0,5.0,2.0,8.0,2.0,Gender
2021-02-18,28.0,27.0,5.0,2.0,8.0,2.0,Gender
2021-02-19,29.0,27.0,5.0,1.0,8.0,3.0,Gender
2021-02-20,28.0,27.0,5.0,1.0,8.0,4.0,Gender
2021-02-21,29.0,28.0,5.0,1.0,8.0,4.0,Gender
2021-02-22,29.0,28.0,5.0,1.0,7.0,4.0,Gender
2021-02-23,29.0,28.0,5.0,1.0,7.0,4.0,Gender
2021-02-24,29.0,28.0,5.0,1.0,8.0,4.0,Gender
2021-02-25,32.0,28.0,5.0,1.0,8.0,4.0,Gender
2021-02-26,32.0,28.0,5.0,1.0,9.0,4.0,Gender
2021-02-27,32.0,26.0,5.0,1.0,9.0,4.0,Gender
2021-02-28,32.0,26.0,5.0,1.0,9.0,4.0,Gender
2021-03-01,32.0,26.0,5.0,1.0,10.0,4.0,Gender
2021-03-02,33.0,26.0,6.0,5.0,11.0,4.0,Gender
2021-03-03,29.0,26.0,6.0,5.0,11.0,4.0,Gender
