hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
auf,7,0,1,1,2,1,2
these,7,1,0,2,0,4,0
thread,7,0,1,3,0,3,0
thw,7,1,3,0,0,3,0
verletzte,7,3,1,1,0,0,2
niedersachsen,7,1,1,1,0,4,0
antwort,7,0,2,2,0,1,2
belegen,7,1,1,2,1,2,0
neu,7,2,1,2,0,0,2
abgeordnete,7,1,2,3,0,1,0
erheben,7,0,2,3,0,2,0
diese,7,1,1,2,0,2,1
gute,7,1,0,1,0,5,0
verbieten,7,0,0,3,3,1,0
entscheiden,7,0,1,2,1,1,2
auflösen,7,0,2,1,4,0,0
dsgvo,7,0,1,0,0,6,0
kein,7,0,1,5,1,0,0
umgehen,7,0,0,4,1,0,2
beenden,7,0,2,2,2,0,1
klar,7,3,1,2,0,0,1
000,7,0,0,3,3,1,0
dass,7,1,1,4,0,1,0
konsequent,7,2,1,3,0,0,1
verurteilen,7,0,1,3,2,0,1
abstehen,7,0,0,5,1,1,0
twitter,7,1,0,2,1,1,2
fast,7,1,1,3,1,1,0
denn,7,3,1,1,1,0,1
gg,7,0,3,2,1,1,0
ander,7,0,0,1,3,2,1
schwarz,7,1,0,4,0,0,2
schreiten,7,1,1,2,1,1,1
co,7,0,0,3,0,2,2
schlecht,7,0,1,4,0,1,1
10,7,0,0,4,0,3,0
öffnen,7,2,0,5,0,0,0
schaffen,7,1,1,3,0,1,1
hinweisen,7,0,3,3,1,0,0
sache,7,2,2,0,1,1,1
rechtsextremismus,7,0,3,2,0,0,2
artikel,7,0,0,1,0,5,1
politische,7,1,0,3,1,0,2
polizeigewalt,7,0,2,5,0,0,0
rufen,7,0,1,1,5,0,0
ändern,7,0,1,2,0,4,0
aktivist,7,1,0,5,0,1,0
aktion,7,1,0,4,0,1,1
offen,7,0,0,4,1,1,1
hausen,7,0,1,2,0,4,0
privat,7,2,0,2,1,2,0
studie,7,2,0,1,0,4,0
stoppen,7,1,0,3,2,0,1
bundesweit,7,1,0,5,0,0,1
folgen,7,0,0,5,0,2,0
angesichts,7,0,2,4,0,0,1
staatstrojaner,7,0,0,5,0,0,2
impfen,7,4,0,0,0,2,1
skandal,7,0,2,4,1,0,0
16,7,0,2,2,2,0,1
grundlage,7,1,1,1,0,4,0
funktionieren,7,0,2,1,0,4,0
zollen,7,1,5,1,0,0,0
leipzig,6,0,1,1,4,0,0
betroffene,6,0,0,3,0,3,0
leider,6,1,1,0,1,3,0
coronawarnapp,6,0,1,5,0,0,0
bildung,6,1,2,1,0,0,2
demokratische,6,0,1,3,0,1,1
kurz,6,1,0,2,1,2,0
bekämpfung,6,1,2,1,0,1,1
danke,6,1,1,1,0,3,0
bereich,6,2,2,2,0,0,0
dabei,6,0,0,3,1,1,1
bürgerin,6,0,2,0,0,2,2
deswegen,6,2,0,1,1,2,0
kämpfen,6,0,2,4,0,0,0
hand,6,0,0,5,1,0,0
ks2003,6,0,0,6,0,0,0
häufig,6,3,0,2,1,0,0
immerhin,6,0,0,3,2,1,0
freiwillig,6,0,1,2,0,0,3
immer,6,0,0,1,2,3,0
fällen,6,0,2,2,1,1,0
idee,6,0,0,2,0,3,1
gefährder,6,1,0,2,3,0,0
außerdem,6,0,0,2,2,0,2
behörde,6,0,0,4,0,2,0
geplant,6,0,0,5,0,0,1
gerade,6,1,0,3,0,2,0
gewerkschaft,6,1,2,1,2,0,0
hessen,6,0,1,2,0,3,0
grundgesetz,6,0,0,1,4,1,0
gruppe,6,2,2,2,0,0,0
fiu,6,1,0,5,0,0,0
interview,6,0,0,3,0,1,2
facebook,6,1,0,2,2,0,1
europäisch,6,2,0,1,0,1,2
erreichen,6,1,1,3,0,1,0
ernst,6,1,0,1,1,3,0
erneut,6,0,1,3,1,1,0
erleben,6,0,1,4,0,1,0
beamte,6,0,0,5,0,0,1
einzelfall,6,1,1,3,0,1,0
einheit,6,1,1,3,0,1,0
eher,6,0,1,3,1,1,0
klimaschutz,6,1,1,2,0,2,0
kollege,6,0,2,0,1,2,1
beginnen,6,0,0,5,0,1,0
durch,6,1,0,4,0,1,0
aufklären,6,0,5,1,0,0,0
ganz,6,1,0,0,3,1,1
betreffen,6,0,2,4,0,0,0
würzburg,6,2,0,1,0,0,3
ziehen,6,1,2,1,2,0,0
zulassen,6,2,0,0,1,1,2
sammeln,6,0,0,0,0,3,3
pressefreiheit,6,0,2,3,0,1,0
warnen,6,0,0,3,0,2,1
s0304,6,0,0,5,0,1,0
umsetzung,6,0,5,0,0,1,0
mitglied,6,0,0,4,1,1,0
runter,6,1,1,2,1,1,0
richtig,6,2,1,1,0,2,0
stimmen,6,0,2,3,0,1,0
mord,6,0,0,4,2,0,0
respekt,6,0,0,0,0,6,0
voll,6,1,0,0,2,2,1
oder,6,1,0,1,2,2,0
absurd,6,0,2,2,1,1,0
abend,6,0,2,3,0,1,0
nachricht,6,1,1,2,0,0,2
unglaublich,6,0,2,0,3,0,1
versammlungsfreiheit,6,0,1,4,1,0,0
treffen,6,1,1,1,1,0,2
versagen,6,0,1,3,0,1,1
noch,6,1,0,0,2,2,1
umsetzen,6,1,0,1,1,2,1
rechtsstaats,6,0,2,1,0,2,1
offenbaren,6,1,0,4,0,0,1
melden,6,0,2,1,2,1,0
scheinen,6,1,1,3,0,0,1
30,6,0,2,3,1,0,0
überwachung,6,0,1,2,2,1,0
standard,6,0,3,0,0,2,1
türkei,6,0,0,5,1,0,0
sicherheitslücken,6,0,0,6,0,0,0
planen,6,0,2,3,1,0,0
von,6,1,1,1,0,2,1
übergriff,6,0,3,2,0,1,0
überall,6,0,1,2,2,1,0
partei,6,0,2,1,2,0,1
argument,6,0,1,1,0,2,2
selbstverständlich,6,0,0,3,0,3,0
arbeiten,6,0,3,1,0,2,0
seit,6,0,2,2,1,0,1
öffentlich,6,2,1,0,1,1,1
technisch,6,0,3,0,0,1,2
vorschieben,6,0,0,2,0,3,1
zuständig,6,1,2,0,0,2,1
vorschlag,6,0,2,1,0,3,0
schnell,6,1,1,1,0,2,1
man,6,0,1,1,2,2,0
schule,6,1,4,0,0,1,0
hart,5,1,1,1,0,1,1
racialprofiling,5,1,2,2,0,0,0
faschist,5,0,0,3,1,1,0
grüne,5,3,0,0,2,0,0
verzichten,5,0,0,2,1,2,0
demokratie,5,1,0,2,1,1,0
helfer,5,0,2,1,1,1,0
deutsch,5,0,0,2,1,2,0
verstoßen,5,0,0,3,1,0,1
rechtfertigen,5,0,1,1,1,0,2
polizistin,5,2,1,0,0,0,2
polizeilich,5,0,1,3,0,0,1
präsident,5,1,2,1,0,1,0
protest,5,0,1,1,0,1,2
verwenden,5,0,1,0,0,4,0
via,5,0,0,2,1,1,1
privatsphäre,5,0,0,1,0,0,4
eltern,5,1,0,0,2,1,1
fassungslos,5,1,1,3,0,0,0
professor,5,0,1,2,0,1,1
rechtlich,5,1,0,2,1,1,0
genannt,5,1,0,3,0,0,1
geltend,5,0,1,3,1,0,0
folge,5,0,1,3,0,1,0
autoritär,5,0,0,4,0,1,0
geld,5,1,2,2,0,0,0
verantwortlich,5,0,0,1,1,2,1
stattfinden,5,0,1,1,1,2,0
schlimm,5,0,0,1,1,1,2
gast,5,0,0,1,3,1,0
