,AFD,CDUCSU,FDP,GRUENE,LINKE,SPD,topic
2020-12-06,7.0,7.0,12.0,134.0,133.0,70.0,tweet_genders
2020-12-07,8.0,7.0,12.0,139.0,132.0,67.0,tweet_genders
2020-12-08,9.0,6.0,12.0,139.0,138.0,67.0,tweet_genders
2020-12-09,8.0,6.0,10.0,138.0,143.0,67.0,tweet_genders
2020-12-10,8.0,7.0,10.0,139.0,150.0,78.0,tweet_genders
2020-12-11,8.0,9.0,9.0,142.0,148.0,77.0,tweet_genders
2020-12-12,8.0,10.0,9.0,139.0,143.0,78.0,tweet_genders
2020-12-13,7.0,10.0,7.0,138.0,145.0,83.0,tweet_genders
2020-12-14,7.0,10.0,7.0,134.0,149.0,85.0,tweet_genders
2020-12-15,8.0,10.0,8.0,133.0,152.0,86.0,tweet_genders
2020-12-16,8.0,11.0,7.0,135.0,149.0,93.0,tweet_genders
2020-12-17,6.0,12.0,7.0,141.0,153.0,94.0,tweet_genders
2020-12-18,5.0,13.0,7.0,139.0,150.0,89.0,tweet_genders
2020-12-19,5.0,14.0,7.0,135.0,144.0,93.0,tweet_genders
2020-12-20,5.0,14.0,7.0,131.0,138.0,86.0,tweet_genders
2020-12-21,6.0,14.0,7.0,124.0,136.0,86.0,tweet_genders
2020-12-22,6.0,14.0,7.0,118.0,133.0,86.0,tweet_genders
2020-12-23,5.0,14.0,7.0,119.0,129.0,86.0,tweet_genders
2020-12-24,5.0,13.0,6.0,114.0,129.0,83.0,tweet_genders
2020-12-25,5.0,13.0,2.0,107.0,125.0,82.0,tweet_genders
2020-12-26,5.0,13.0,2.0,104.0,120.0,80.0,tweet_genders
2020-12-27,5.0,12.0,2.0,98.0,113.0,79.0,tweet_genders
2020-12-28,5.0,12.0,2.0,93.0,114.0,80.0,tweet_genders
2020-12-29,5.0,12.0,2.0,90.0,117.0,83.0,tweet_genders
2020-12-30,7.0,12.0,4.0,92.0,118.0,83.0,tweet_genders
2020-12-31,7.0,11.0,4.0,83.0,113.0,81.0,tweet_genders
2021-01-01,7.0,11.0,5.0,81.0,104.0,82.0,tweet_genders
2021-01-02,7.0,11.0,4.0,77.0,98.0,80.0,tweet_genders
2021-01-03,7.0,10.0,4.0,77.0,97.0,77.0,tweet_genders
2021-01-04,8.0,10.0,5.0,77.0,94.0,78.0,tweet_genders
2021-01-05,8.0,14.0,5.0,80.0,97.0,78.0,tweet_genders
2021-01-06,8.0,14.0,6.0,84.0,98.0,77.0,tweet_genders
2021-01-07,7.0,15.0,7.0,90.0,99.0,75.0,tweet_genders
2021-01-08,7.0,16.0,7.0,90.0,99.0,78.0,tweet_genders
2021-01-09,8.0,15.0,7.0,86.0,90.0,66.0,tweet_genders
2021-01-10,8.0,13.0,7.0,80.0,87.0,64.0,tweet_genders
2021-01-11,8.0,12.0,7.0,81.0,90.0,66.0,tweet_genders
2021-01-12,9.0,12.0,7.0,81.0,91.0,64.0,tweet_genders
2021-01-13,9.0,12.0,7.0,86.0,93.0,65.0,tweet_genders
2021-01-14,8.0,13.0,6.0,88.0,96.0,73.0,tweet_genders
2021-01-15,8.0,12.0,6.0,87.0,98.0,70.0,tweet_genders
2021-01-16,9.0,11.0,6.0,77.0,91.0,66.0,tweet_genders
2021-01-17,9.0,8.0,6.0,67.0,87.0,66.0,tweet_genders
2021-01-18,9.0,7.0,6.0,70.0,88.0,63.0,tweet_genders
2021-01-19,10.0,7.0,6.0,79.0,95.0,65.0,tweet_genders
2021-01-20,9.0,7.0,6.0,83.0,94.0,69.0,tweet_genders
2021-01-21,9.0,8.0,6.0,86.0,100.0,70.0,tweet_genders
2021-01-22,9.0,9.0,6.0,87.0,102.0,75.0,tweet_genders
2021-01-23,9.0,9.0,6.0,92.0,100.0,76.0,tweet_genders
2021-01-24,9.0,9.0,6.0,99.0,102.0,77.0,tweet_genders
2021-01-25,9.0,9.0,6.0,105.0,107.0,81.0,tweet_genders
2021-01-26,8.0,9.0,6.0,106.0,111.0,83.0,tweet_genders
2021-01-27,8.0,9.0,6.0,110.0,109.0,91.0,tweet_genders
2021-01-28,8.0,9.0,7.0,114.0,109.0,95.0,tweet_genders
2021-01-29,6.0,10.0,5.0,114.0,108.0,98.0,tweet_genders
2021-01-30,6.0,10.0,5.0,116.0,109.0,97.0,tweet_genders
2021-01-31,6.0,10.0,4.0,119.0,109.0,96.0,tweet_genders
2021-02-01,6.0,10.0,4.0,125.0,109.0,99.0,tweet_genders
2021-02-02,6.0,10.0,4.0,128.0,116.0,104.0,tweet_genders
2021-02-03,5.0,10.0,3.0,129.0,120.0,113.0,tweet_genders
2021-02-04,5.0,6.0,3.0,136.0,122.0,121.0,tweet_genders
2021-02-05,4.0,6.0,6.0,129.0,122.0,119.0,tweet_genders
2021-02-06,5.0,5.0,5.0,122.0,117.0,121.0,tweet_genders
2021-02-07,5.0,4.0,5.0,121.0,115.0,118.0,tweet_genders
2021-02-08,5.0,4.0,6.0,125.0,121.0,134.0,tweet_genders
2021-02-09,5.0,4.0,6.0,136.0,123.0,139.0,tweet_genders
2021-02-10,6.0,4.0,7.0,139.0,123.0,137.0,tweet_genders
2021-02-11,5.0,4.0,7.0,143.0,122.0,139.0,tweet_genders
2021-02-12,5.0,4.0,7.0,154.0,121.0,136.0,tweet_genders
2021-02-13,5.0,3.0,7.0,151.0,116.0,128.0,tweet_genders
2021-02-14,5.0,3.0,7.0,148.0,113.0,125.0,tweet_genders
2021-02-15,4.0,3.0,7.0,147.0,116.0,129.0,tweet_genders
2021-02-16,4.0,3.0,9.0,154.0,118.0,131.0,tweet_genders
2021-02-17,5.0,3.0,9.0,157.0,122.0,134.0,tweet_genders
2021-02-18,4.0,5.0,10.0,151.0,117.0,135.0,tweet_genders
2021-02-19,4.0,7.0,10.0,151.0,120.0,131.0,tweet_genders
2021-02-20,4.0,6.0,10.0,151.0,120.0,131.0,tweet_genders
2021-02-21,4.0,5.0,10.0,150.0,119.0,125.0,tweet_genders
2021-02-22,5.0,5.0,11.0,151.0,121.0,128.0,tweet_genders
2021-02-23,5.0,6.0,11.0,145.0,120.0,129.0,tweet_genders
2021-02-24,5.0,6.0,12.0,148.0,120.0,128.0,tweet_genders
2021-02-25,6.0,9.0,12.0,150.0,118.0,128.0,tweet_genders
2021-02-26,6.0,10.0,12.0,156.0,122.0,120.0,tweet_genders
2021-02-27,6.0,10.0,11.0,151.0,124.0,114.0,tweet_genders
2021-02-28,6.0,9.0,11.0,150.0,135.0,111.0,tweet_genders
2021-03-01,6.0,9.0,11.0,153.0,138.0,116.0,tweet_genders
2021-03-02,6.0,9.0,11.0,156.0,142.0,119.0,tweet_genders
2021-03-03,6.0,10.0,11.0,154.0,147.0,113.0,tweet_genders
2021-03-04,6.0,11.0,11.0,159.0,147.0,110.0,tweet_genders
2021-03-05,7.0,12.0,11.0,169.0,149.0,103.0,tweet_genders
2021-03-06,7.0,12.0,11.0,158.0,153.0,96.0,tweet_genders
2021-03-07,8.0,12.0,7.0,158.0,151.0,96.0,tweet_genders
2021-03-08,7.0,14.0,7.0,160.0,151.0,95.0,tweet_genders
2021-03-09,7.0,14.0,7.0,158.0,152.0,95.0,tweet_genders
2021-03-10,6.0,14.0,6.0,158.0,154.0,82.0,tweet_genders
2021-03-11,6.0,14.0,6.0,154.0,155.0,77.0,tweet_genders
2021-03-12,5.0,14.0,5.0,154.0,153.0,77.0,tweet_genders
2021-03-13,5.0,14.0,6.0,148.0,155.0,73.0,tweet_genders
2021-03-14,5.0,14.0,6.0,142.0,161.0,70.0,tweet_genders
2021-03-15,5.0,14.0,6.0,145.0,164.0,70.0,tweet_genders
2021-03-16,5.0,14.0,6.0,152.0,164.0,73.0,tweet_genders
2021-03-17,5.0,15.0,6.0,156.0,172.0,73.0,tweet_genders
2021-03-18,5.0,15.0,4.0,157.0,175.0,72.0,tweet_genders
2021-03-19,5.0,16.0,4.0,157.0,174.0,72.0,tweet_genders
2021-03-20,6.0,14.0,3.0,160.0,176.0,71.0,tweet_genders
2021-03-21,6.0,12.0,3.0,162.0,176.0,72.0,tweet_genders
2021-03-22,7.0,12.0,4.0,166.0,169.0,79.0,tweet_genders
2021-03-23,8.0,12.0,5.0,172.0,170.0,81.0,tweet_genders
2021-03-24,7.0,13.0,4.0,174.0,175.0,84.0,tweet_genders
2021-03-25,7.0,12.0,5.0,180.0,175.0,88.0,tweet_genders
2021-03-26,7.0,12.0,5.0,179.0,175.0,88.0,tweet_genders
2021-03-27,6.0,9.0,5.0,175.0,178.0,84.0,tweet_genders
2021-03-28,6.0,8.0,5.0,167.0,176.0,84.0,tweet_genders
2021-03-29,6.0,8.0,5.0,172.0,175.0,84.0,tweet_genders
2021-03-30,6.0,8.0,6.0,172.0,165.0,82.0,tweet_genders
2021-03-31,6.0,8.0,6.0,168.0,167.0,80.0,tweet_genders
2021-04-01,6.0,8.0,6.0,166.0,165.0,79.0,tweet_genders
2021-04-02,6.0,7.0,6.0,162.0,160.0,80.0,tweet_genders
2021-04-03,6.0,6.0,9.0,153.0,152.0,80.0,tweet_genders
2021-04-04,5.0,5.0,9.0,141.0,146.0,78.0,tweet_genders
2021-04-05,5.0,5.0,9.0,143.0,140.0,77.0,tweet_genders
2021-04-06,5.0,5.0,9.0,143.0,140.0,79.0,tweet_genders
2021-04-07,5.0,3.0,10.0,143.0,142.0,82.0,tweet_genders
2021-04-08,5.0,3.0,10.0,151.0,142.0,81.0,tweet_genders
2021-04-09,5.0,3.0,10.0,148.0,143.0,78.0,tweet_genders
2021-04-10,6.0,3.0,10.0,143.0,141.0,77.0,tweet_genders
2021-04-11,6.0,3.0,10.0,139.0,139.0,79.0,tweet_genders
2021-04-12,7.0,3.0,11.0,143.0,136.0,80.0,tweet_genders
2021-04-13,7.0,3.0,12.0,142.0,130.0,92.0,tweet_genders
2021-04-14,7.0,4.0,13.0,146.0,130.0,100.0,tweet_genders
2021-04-15,7.0,4.0,13.0,144.0,143.0,100.0,tweet_genders
2021-04-16,7.0,3.0,13.0,146.0,149.0,99.0,tweet_genders
2021-04-17,8.0,3.0,13.0,138.0,143.0,96.0,tweet_genders
2021-04-18,8.0,2.0,13.0,132.0,141.0,93.0,tweet_genders
2021-04-19,8.0,2.0,19.0,133.0,136.0,95.0,tweet_genders
2021-04-20,9.0,3.0,21.0,134.0,140.0,97.0,tweet_genders
2021-04-21,8.0,5.0,20.0,132.0,145.0,94.0,tweet_genders
2021-04-22,7.0,5.0,19.0,132.0,150.0,99.0,tweet_genders
2021-04-23,8.0,4.0,19.0,127.0,158.0,97.0,tweet_genders
2021-04-24,8.0,4.0,19.0,121.0,160.0,93.0,tweet_genders
2021-04-25,8.0,4.0,19.0,116.0,156.0,91.0,tweet_genders
2021-04-26,8.0,4.0,21.0,121.0,159.0,94.0,tweet_genders
2021-04-27,8.0,4.0,22.0,121.0,156.0,97.0,tweet_genders
2021-04-28,9.0,4.0,22.0,124.0,156.0,103.0,tweet_genders
2021-04-29,9.0,4.0,22.0,125.0,166.0,103.0,tweet_genders
2021-04-30,9.0,4.0,23.0,130.0,166.0,101.0,tweet_genders
2021-05-01,9.0,4.0,23.0,130.0,173.0,102.0,tweet_genders
2021-05-02,9.0,4.0,23.0,132.0,174.0,101.0,tweet_genders
2021-05-03,9.0,4.0,20.0,139.0,184.0,102.0,tweet_genders
2021-05-04,9.0,4.0,21.0,144.0,186.0,105.0,tweet_genders
2021-05-05,9.0,4.0,21.0,147.0,195.0,109.0,tweet_genders
2021-05-06,8.0,5.0,21.0,148.0,199.0,107.0,tweet_genders
2021-05-07,9.0,6.0,20.0,148.0,203.0,105.0,tweet_genders
2021-05-08,9.0,6.0,20.0,140.0,205.0,108.0,tweet_genders
2021-05-09,9.0,6.0,20.0,138.0,198.0,113.0,tweet_genders
2021-05-10,8.0,6.0,20.0,139.0,204.0,115.0,tweet_genders
2021-05-11,9.0,6.0,20.0,140.0,207.0,114.0,tweet_genders
2021-05-12,8.0,6.0,18.0,138.0,211.0,121.0,tweet_genders
2021-05-13,8.0,6.0,17.0,134.0,213.0,113.0,tweet_genders
2021-05-14,10.0,5.0,16.0,133.0,220.0,108.0,tweet_genders
2021-05-15,10.0,5.0,22.0,131.0,212.0,104.0,tweet_genders
2021-05-16,11.0,5.0,23.0,130.0,196.0,102.0,tweet_genders
2021-05-17,10.0,5.0,24.0,130.0,198.0,104.0,tweet_genders
2021-05-18,11.0,6.0,25.0,130.0,199.0,103.0,tweet_genders
2021-05-19,10.0,6.0,19.0,133.0,204.0,104.0,tweet_genders
2021-05-20,10.0,5.0,18.0,127.0,206.0,102.0,tweet_genders
2021-05-21,11.0,3.0,18.0,129.0,205.0,102.0,tweet_genders
2021-05-22,11.0,4.0,18.0,122.0,199.0,98.0,tweet_genders
2021-05-23,12.0,4.0,18.0,124.0,186.0,97.0,tweet_genders
2021-05-24,12.0,4.0,17.0,124.0,181.0,96.0,tweet_genders
2021-05-25,13.0,4.0,16.0,123.0,184.0,105.0,tweet_genders
2021-05-26,13.0,4.0,14.0,123.0,179.0,107.0,tweet_genders
2021-05-27,16.0,4.0,13.0,123.0,186.0,105.0,tweet_genders
2021-05-28,15.0,4.0,13.0,117.0,187.0,99.0,tweet_genders
2021-05-29,15.0,4.0,12.0,113.0,177.0,105.0,tweet_genders
2021-05-30,15.0,4.0,11.0,110.0,172.0,106.0,tweet_genders
2021-05-31,15.0,4.0,12.0,108.0,165.0,111.0,tweet_genders
2021-06-01,15.0,5.0,12.0,110.0,171.0,112.0,tweet_genders
2021-06-02,15.0,5.0,12.0,107.0,166.0,113.0,tweet_genders
2021-06-03,15.0,5.0,11.0,107.0,166.0,111.0,tweet_genders
2021-06-04,15.0,5.0,12.0,107.0,159.0,108.0,tweet_genders
2021-06-05,15.0,4.0,12.0,106.0,154.0,109.0,tweet_genders
2021-06-06,15.0,3.0,12.0,107.0,147.0,108.0,tweet_genders
2021-06-07,15.0,3.0,14.0,110.0,144.0,107.0,tweet_genders
2021-06-08,16.0,3.0,14.0,116.0,148.0,113.0,tweet_genders
2021-06-09,16.0,4.0,14.0,117.0,148.0,118.0,tweet_genders
2021-06-10,15.0,4.0,14.0,122.0,150.0,120.0,tweet_genders
2021-06-11,15.0,4.0,14.0,122.0,145.0,113.0,tweet_genders
2021-06-12,15.0,4.0,14.0,124.0,140.0,110.0,tweet_genders
2021-06-13,13.0,4.0,14.0,122.0,129.0,107.0,tweet_genders
2021-06-14,13.0,4.0,8.0,125.0,124.0,107.0,tweet_genders
2021-06-15,12.0,4.0,7.0,129.0,127.0,113.0,tweet_genders
2021-06-16,13.0,4.0,7.0,134.0,128.0,112.0,tweet_genders
2021-06-17,12.0,3.0,6.0,135.0,126.0,112.0,tweet_genders
2021-06-18,12.0,3.0,6.0,127.0,124.0,109.0,tweet_genders
2021-06-19,11.0,3.0,6.0,132.0,116.0,111.0,tweet_genders
2021-06-20,10.0,3.0,6.0,128.0,113.0,105.0,tweet_genders
2021-06-21,10.0,2.0,6.0,130.0,116.0,104.0,tweet_genders
2021-06-22,8.0,3.0,6.0,131.0,131.0,108.0,tweet_genders
2021-06-23,9.0,3.0,6.0,137.0,137.0,111.0,tweet_genders
2021-06-24,8.0,3.0,6.0,145.0,137.0,103.0,tweet_genders
2021-06-25,8.0,3.0,7.0,146.0,141.0,104.0,tweet_genders
2021-06-26,6.0,3.0,7.0,145.0,134.0,102.0,tweet_genders
2021-06-27,6.0,3.0,7.0,146.0,128.0,101.0,tweet_genders
2021-06-28,6.0,4.0,7.0,156.0,128.0,96.0,tweet_genders
2021-06-29,6.0,4.0,7.0,155.0,129.0,96.0,tweet_genders
2021-06-30,7.0,5.0,7.0,155.0,133.0,91.0,tweet_genders
2021-07-01,9.0,4.0,7.0,156.0,128.0,94.0,tweet_genders
2021-07-02,9.0,4.0,7.0,153.0,123.0,92.0,tweet_genders
2021-07-03,10.0,4.0,7.0,151.0,120.0,91.0,tweet_genders
2021-07-04,11.0,4.0,6.0,150.0,115.0,92.0,tweet_genders
2021-07-05,11.0,4.0,6.0,154.0,119.0,90.0,tweet_genders
2021-07-06,11.0,4.0,7.0,153.0,121.0,94.0,tweet_genders
2021-07-07,11.0,4.0,5.0,153.0,121.0,95.0,tweet_genders
2021-07-08,11.0,4.0,6.0,154.0,116.0,86.0,tweet_genders
2021-07-09,12.0,3.0,6.0,156.0,113.0,81.0,tweet_genders
2021-07-10,12.0,3.0,6.0,150.0,109.0,79.0,tweet_genders
2021-07-11,12.0,3.0,6.0,147.0,107.0,81.0,tweet_genders
2021-07-12,12.0,3.0,6.0,144.0,110.0,81.0,tweet_genders
2021-07-13,12.0,3.0,6.0,143.0,112.0,82.0,tweet_genders
2021-07-14,12.0,3.0,6.0,141.0,111.0,83.0,tweet_genders
2021-07-15,12.0,3.0,6.0,139.0,115.0,78.0,tweet_genders
2021-07-16,11.0,3.0,5.0,139.0,113.0,77.0,tweet_genders
2021-07-17,10.0,3.0,5.0,138.0,116.0,77.0,tweet_genders
2021-07-18,10.0,3.0,5.0,141.0,114.0,76.0,tweet_genders
2021-07-19,11.0,3.0,5.0,138.0,114.0,74.0,tweet_genders
2021-07-20,11.0,3.0,5.0,137.0,113.0,78.0,tweet_genders
2021-07-21,11.0,3.0,5.0,139.0,113.0,77.0,tweet_genders
2021-07-22,13.0,2.0,5.0,137.0,97.0,70.0,tweet_genders
2021-07-23,12.0,2.0,5.0,134.0,94.0,71.0,tweet_genders
2021-07-24,12.0,2.0,5.0,126.0,94.0,70.0,tweet_genders
2021-07-25,13.0,2.0,4.0,125.0,88.0,66.0,tweet_genders
2021-07-26,13.0,2.0,4.0,125.0,88.0,68.0,tweet_genders
2021-07-27,13.0,2.0,4.0,124.0,90.0,68.0,tweet_genders
2021-07-28,13.0,1.0,4.0,120.0,94.0,70.0,tweet_genders
2021-07-29,13.0,1.0,4.0,127.0,95.0,71.0,tweet_genders
2021-07-30,12.0,0.0,3.0,129.0,90.0,69.0,tweet_genders
2021-07-31,11.0,0.0,3.0,123.0,91.0,65.0,tweet_genders
2021-08-01,11.0,0.0,3.0,122.0,91.0,63.0,tweet_genders
2021-08-02,10.0,1.0,3.0,120.0,92.0,64.0,tweet_genders
2021-08-03,9.0,1.0,3.0,119.0,96.0,61.0,tweet_genders
2021-08-04,9.0,1.0,3.0,118.0,93.0,63.0,tweet_genders
2021-08-05,8.0,1.0,2.0,121.0,92.0,60.0,tweet_genders
2021-08-06,8.0,1.0,2.0,118.0,91.0,59.0,tweet_genders
2021-08-07,7.0,1.0,1.0,114.0,93.0,59.0,tweet_genders
2021-08-08,6.0,1.0,1.0,110.0,91.0,58.0,tweet_genders
2021-08-09,6.0,1.0,1.0,113.0,89.0,59.0,tweet_genders
2021-08-10,6.0,1.0,1.0,118.0,100.0,56.0,tweet_genders
2021-08-11,6.0,1.0,1.0,120.0,98.0,57.0,tweet_genders
2021-08-12,6.0,1.0,2.0,120.0,97.0,55.0,tweet_genders
2021-08-13,6.0,1.0,3.0,119.0,102.0,57.0,tweet_genders
2021-08-14,7.0,1.0,3.0,124.0,96.0,59.0,tweet_genders
2021-08-15,7.0,1.0,3.0,123.0,98.0,59.0,tweet_genders
2021-08-16,8.0,1.0,3.0,130.0,96.0,62.0,tweet_genders
2021-08-17,9.0,1.0,4.0,136.0,99.0,68.0,tweet_genders
2021-08-18,10.0,1.0,3.0,136.0,100.0,67.0,tweet_genders
2021-08-19,10.0,1.0,3.0,137.0,106.0,64.0,tweet_genders
2021-08-20,11.0,1.0,9.0,138.0,105.0,64.0,tweet_genders
2021-08-21,10.0,1.0,9.0,136.0,109.0,63.0,tweet_genders
2021-08-22,10.0,1.0,9.0,134.0,107.0,58.0,tweet_genders
2021-08-23,11.0,1.0,11.0,141.0,107.0,57.0,tweet_genders
2021-08-24,11.0,1.0,12.0,141.0,109.0,57.0,tweet_genders
2021-08-25,10.0,1.0,13.0,146.0,110.0,57.0,tweet_genders
2021-08-26,10.0,2.0,13.0,152.0,113.0,63.0,tweet_genders
2021-08-27,11.0,2.0,13.0,153.0,108.0,60.0,tweet_genders
2021-08-28,11.0,2.0,13.0,147.0,106.0,58.0,tweet_genders
2021-08-29,11.0,2.0,15.0,156.0,104.0,61.0,tweet_genders
2021-08-30,10.0,2.0,16.0,159.0,103.0,63.0,tweet_genders
2021-08-31,10.0,2.0,17.0,163.0,108.0,65.0,tweet_genders
2021-09-01,10.0,1.0,17.0,163.0,110.0,64.0,tweet_genders
2021-09-02,12.0,1.0,17.0,174.0,109.0,65.0,tweet_genders
2021-09-03,13.0,1.0,17.0,176.0,111.0,66.0,tweet_genders
2021-09-04,13.0,1.0,17.0,174.0,110.0,65.0,tweet_genders
2021-09-05,14.0,1.0,17.0,172.0,107.0,63.0,tweet_genders
2017-10-24,,,,,,,Feminismus
2017-10-25,,,,,,,Feminismus
2017-10-26,,,,,,,Feminismus
2017-10-27,,,,,,,Feminismus
2017-10-28,,,,,,,Feminismus
2017-10-29,,,,,,,Feminismus
2017-10-30,,,,,,,Feminismus
2017-10-31,,,,,,,Feminismus
2017-11-01,,,,,,,Feminismus
2017-11-02,,,,,,,Feminismus
2017-11-03,,,,,,,Feminismus
2017-11-04,,,,,,,Feminismus
2017-11-05,,,,,,,Feminismus
2017-11-06,,,,,,,Feminismus
2017-11-07,,,,,,,Feminismus
2017-11-08,,,,,,,Feminismus
2017-11-09,,,,,,,Feminismus
2017-11-10,,,,,,,Feminismus
2017-11-11,,,,,,,Feminismus
2017-11-12,,,,,,,Feminismus
2017-11-13,,,,,,,Feminismus
2017-11-14,,,,,,,Feminismus
2017-11-15,,,,,,,Feminismus
2017-11-16,,,,,,,Feminismus
2017-11-17,,,,,,,Feminismus
2017-11-18,,,,,,,Feminismus
2017-11-19,,,,,,,Feminismus
2017-11-20,,,,,,,Feminismus
2017-11-21,,,,,,,Feminismus
2017-11-22,0.0,1.0,0.0,0.0,2.0,0.0,Feminismus
2017-11-23,0.0,1.0,0.0,0.0,2.0,0.0,Feminismus
2017-11-24,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2017-11-25,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2017-11-26,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2017-11-27,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2017-11-28,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2017-11-29,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2017-11-30,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2017-12-01,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2017-12-02,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-03,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-04,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-05,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-06,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-07,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-08,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-09,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-10,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-11,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-12,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-13,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-14,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-15,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-16,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-17,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-18,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-19,0.0,0.0,0.0,1.0,3.0,0.0,Feminismus
2017-12-20,0.0,0.0,0.0,1.0,3.0,0.0,Feminismus
2017-12-21,0.0,0.0,0.0,1.0,3.0,0.0,Feminismus
2017-12-22,0.0,0.0,0.0,1.0,3.0,0.0,Feminismus
2017-12-23,0.0,0.0,0.0,1.0,3.0,0.0,Feminismus
2017-12-24,0.0,0.0,0.0,1.0,3.0,0.0,Feminismus
2017-12-25,0.0,0.0,0.0,1.0,3.0,0.0,Feminismus
2017-12-26,0.0,0.0,0.0,1.0,3.0,0.0,Feminismus
2017-12-27,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-28,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2017-12-29,0.0,0.0,0.0,1.0,3.0,0.0,Feminismus
2017-12-30,0.0,0.0,0.0,1.0,3.0,0.0,Feminismus
2017-12-31,0.0,0.0,0.0,1.0,2.0,0.0,Feminismus
2018-01-01,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2018-01-02,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2018-01-03,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2018-01-04,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2018-01-05,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2018-01-06,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2018-01-07,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2018-01-08,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2018-01-09,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2018-01-10,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2018-01-11,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2018-01-12,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2018-01-13,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2018-01-14,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2018-01-15,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2018-01-16,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2018-01-17,0.0,0.0,0.0,0.0,3.0,0.0,Feminismus
2018-01-18,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2018-01-19,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2018-01-20,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2018-01-21,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2018-01-22,0.0,0.0,0.0,0.0,2.0,0.0,Feminismus
2018-01-23,0.0,0.0,1.0,0.0,2.0,0.0,Feminismus
2018-01-24,0.0,0.0,1.0,0.0,2.0,0.0,Feminismus
2018-01-25,0.0,0.0,1.0,0.0,2.0,0.0,Feminismus
2018-01-26,0.0,0.0,1.0,0.0,2.0,0.0,Feminismus
2018-01-27,0.0,0.0,1.0,0.0,2.0,0.0,Feminismus
2018-01-28,0.0,0.0,1.0,0.0,1.0,0.0,Feminismus
2018-01-29,0.0,0.0,1.0,0.0,1.0,0.0,Feminismus
2018-01-30,0.0,0.0,1.0,0.0,1.0,0.0,Feminismus
2018-01-31,0.0,0.0,1.0,0.0,1.0,0.0,Feminismus
2018-02-01,0.0,0.0,1.0,0.0,1.0,0.0,Feminismus
2018-02-02,0.0,0.0,1.0,0.0,2.0,0.0,Feminismus
2018-02-03,0.0,0.0,1.0,0.0,2.0,0.0,Feminismus
2018-02-04,0.0,0.0,1.0,0.0,1.0,0.0,Feminismus
2018-02-05,0.0,0.0,1.0,0.0,1.0,0.0,Feminismus
2018-02-06,0.0,0.0,1.0,1.0,1.0,0.0,Feminismus
2018-02-07,0.0,0.0,1.0,1.0,1.0,0.0,Feminismus
2018-02-08,0.0,0.0,1.0,1.0,1.0,0.0,Feminismus
2018-02-09,0.0,0.0,1.0,1.0,1.0,0.0,Feminismus
2018-02-10,0.0,0.0,1.0,1.0,1.0,0.0,Feminismus
