hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
unbehelligt,3,0,3,0,0,0,0,0
vorbereiten,3,3,0,0,0,0,0,0
absperren,3,0,2,1,0,0,0,0
verstoßen,3,1,1,0,0,1,0,0
versfg,3,3,0,0,0,0,0,0
verlassen,3,3,0,0,0,0,0,0
verhindern,3,1,1,1,0,0,0,0
vergessen,3,1,1,0,0,0,0,1
verfassungsschutz,3,0,1,1,1,0,0,0
aktuell,3,0,0,1,0,0,2,0
verbieten,3,1,0,0,0,1,1,0
allerdings,3,0,0,1,0,1,1,0
regel,3,0,1,2,0,0,0,0
einhaltung,3,0,3,0,0,0,0,0
parlamentarisch,3,3,0,0,0,0,0,0
bar,3,0,0,0,3,0,0,0
rassismus,3,2,0,1,0,0,0,0
r94,3,0,0,0,3,0,0,0
beauftragte,3,1,0,2,0,0,0,0
platzen,3,2,0,1,0,0,0,0
oliver,3,0,0,0,3,0,0,0
organisierte,3,0,0,1,2,0,0,0
querdenker,3,0,1,1,1,0,0,0
offen,3,1,1,0,1,0,0,0
rathaus,3,3,0,0,0,0,0,0
nötigen,3,1,0,2,0,0,0,0
polizeikräften,3,3,0,0,0,0,0,0
priorität,3,2,0,0,1,0,0,0
park,3,0,2,1,0,0,0,0
wasserwerfer,2,1,1,0,0,0,0,0
gedenken,2,0,1,1,0,0,0,0
gefährden,2,0,0,2,0,0,0,0
wegschicken,2,0,0,1,0,1,0,0
gefährlich,2,0,0,2,0,0,0,0
geplant,2,1,0,1,0,0,0,0
vorher,2,0,0,2,0,0,0,0
gegen,2,1,0,1,0,0,0,0
vorkommen,2,2,0,0,0,0,0,0
gelten,2,2,0,0,0,0,0,0
nachfragen,2,0,0,1,0,1,0,0
wahlrecht,2,0,0,2,0,0,0,0
vorschlag,2,0,0,1,1,0,0,0
geld,2,0,0,0,2,0,0,0
vs,2,0,0,0,2,0,0,0
gehts,2,0,0,0,2,0,0,0
von,2,2,0,0,0,0,0,0
gegenstand,2,0,0,0,0,0,2,0
völlig,2,0,0,1,1,0,0,0
waffe,2,0,0,0,0,1,1,0
vor,2,2,0,0,0,0,0,0
volk,2,1,1,0,0,0,0,0
gerne,2,1,0,0,1,0,0,0
versammlung,2,1,0,0,0,0,1,0
verbrecher,2,0,2,0,0,0,0,0
guter,2,0,0,1,1,0,0,0
guten,2,0,0,0,2,0,0,0
parallelgesellschaften,2,0,2,0,0,0,0,0
gute,2,1,0,0,1,0,0,0
mobilitätswende,2,0,0,2,0,0,0,0
moderation,2,0,0,0,2,0,0,0
verlangen,2,2,0,0,0,0,0,0
