hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
nachhaltigkeit,4,0,3,0,0,1,0
aktion,4,1,1,0,0,1,1
opfer,4,1,1,2,0,0,0
friede,4,0,1,3,0,0,0
mehrer,4,0,3,1,0,0,0
soldat,4,2,0,0,0,0,2
jugendliche,4,1,2,0,0,1,0
standort,4,2,1,0,0,1,0
durchsetzen,4,2,1,0,0,1,0
beraten,4,1,1,2,0,0,0
vielfältig,4,0,3,0,0,1,0
regel,4,1,2,0,0,0,1
bitten,4,0,2,2,0,0,0
opfern,4,2,1,0,0,1,0
team,4,1,1,2,0,0,0
16,4,0,1,2,0,0,1
countries,4,0,0,4,0,0,0
organisation,4,1,1,1,1,0,0
humanitär,4,0,0,2,0,2,0
ja,4,0,1,2,0,1,0
belarus,4,0,1,0,0,0,3
bekämpfen,4,0,2,2,0,0,0
zu,4,0,0,1,0,1,2
agenda,4,0,1,1,0,2,0
hinweisen,4,0,0,4,0,0,0
mann,4,3,1,0,0,0,0
markt,4,1,0,2,0,0,1
äußern,4,0,1,2,0,0,1
warum,4,0,2,0,0,1,1
marktwirtschaft,4,0,0,4,0,0,0
frankreich,4,0,1,2,0,1,0
video,4,1,1,0,0,2,0
on,4,0,0,1,0,3,0
18,4,1,2,0,0,1,0
maßnahme,4,0,1,2,0,1,0
freue,4,3,0,0,0,1,0
nach,4,0,1,0,0,2,1
online,4,1,0,1,0,2,0
holen,4,0,1,2,0,1,0
drucken,4,1,1,2,0,0,0
14,4,1,3,0,0,0,0
demokrat,4,0,1,0,0,2,1
straße,4,0,1,3,0,0,0
vielzutun,4,0,0,0,0,0,4
verpflichten,4,1,2,0,0,1,0
for,4,2,0,0,0,2,0
seit,4,0,1,2,0,0,1
antisemitismus,4,0,0,4,0,0,0
persönlich,4,0,0,2,0,0,2
ausbauen,4,2,1,0,0,1,0
noafd,4,0,0,2,0,2,0
as,4,1,0,3,0,0,0
bewerbung,4,2,1,0,0,1,0
ausbildung,4,3,0,0,0,0,1
spannend,4,1,0,0,0,2,1
with,4,0,0,0,0,4,0
perspektive,4,0,1,2,0,1,0
absolut,4,1,2,1,0,0,0
ausdrücklich,4,3,0,1,0,0,0
nicht,4,0,2,0,0,0,2
programm,4,1,0,1,0,2,0
leute,4,0,0,2,0,1,1
30,4,0,1,1,0,2,0
gründen,4,1,1,2,0,0,0
hartziv,4,0,0,3,0,1,0
legislaturperiode,4,2,1,1,0,0,0
kümmern,4,3,0,0,0,1,0
plenum,4,0,2,1,0,0,1
staatlich,4,0,1,3,0,0,0
können,4,1,1,1,0,0,1
bureg,4,1,0,2,0,0,1
einladen,4,1,0,2,1,0,0
erklären,4,0,0,2,0,1,1
digitale,4,1,1,1,0,0,1
stunde,4,0,2,1,0,0,1
nazi,4,0,1,3,0,0,0
leider,4,0,0,1,1,2,0
bürger,4,0,2,2,0,0,0
wohnungsmarkt,4,0,1,2,0,0,1
kuba,4,0,0,4,0,0,0
böse,4,0,0,0,0,0,4
ts,4,0,0,0,0,0,4
unterschrieben,4,0,0,3,0,1,0
tollen,4,1,2,1,0,0,0
projekt,4,1,1,1,0,1,0
ganz,4,1,2,1,0,0,0
gesetzliche,4,0,2,0,0,1,1
großartige,4,0,1,2,0,1,0
dies,4,1,0,3,0,0,0
geht,4,0,0,1,1,2,0
schöne,4,0,1,3,0,0,0
kollegin,4,2,0,1,0,1,0
groß,4,0,2,1,0,1,0
schön,4,1,2,0,0,0,1
21,4,0,2,2,0,0,0
queere,4,0,3,1,0,0,0
siehe,4,1,1,1,0,1,0
mio,4,0,1,0,0,3,0
welt,4,1,0,1,0,2,0
mitmachen,4,0,1,1,0,2,0
groko,4,0,2,2,0,0,0
weiß,4,0,0,2,1,1,0
unterzeichnen,4,1,1,2,0,0,0
laschet,4,0,3,0,0,1,0
fortsetzen,4,2,1,0,0,0,1
fast,4,0,2,2,0,0,0
um,4,0,0,1,0,3,0
lieferkettengesetz,4,0,2,1,0,1,0
new,4,0,2,0,0,2,0
formen,4,1,0,1,0,0,2
februar,4,0,1,2,0,1,0
bieten,4,1,1,0,0,1,1
triefen,4,0,3,0,0,1,0
zahlen,4,0,1,0,0,0,3
aussetzung,4,0,0,4,0,0,0
unterstützt,4,0,1,3,0,0,0
austausch,4,0,2,0,0,2,0
sagen,4,2,1,0,0,1,0
toleranz,4,0,1,0,0,2,1
werben,4,1,2,0,0,1,0
patent,4,0,0,4,0,0,0
impfung,4,0,1,0,0,1,2
impfen,3,0,2,0,0,0,1
demonstrieren,3,0,1,0,0,0,2
us,3,0,0,3,0,0,0
solidarische,3,0,0,3,0,0,0
dafür,3,0,0,0,0,3,0
dessau,3,0,0,3,0,0,0
dann,3,1,2,0,0,0,0
deutlich,3,1,0,0,0,1,1
verbrechen,3,1,2,0,0,0,0
unter,3,3,0,0,0,0,0
bidens,3,0,1,0,0,2,0
schirach,3,0,2,1,0,0,0
volksbegehren,3,1,0,1,0,0,1
demonstration,3,0,2,1,0,0,0
gewerkschaft,3,0,0,2,0,1,0
dabei,3,0,2,1,0,0,0
immer,3,1,0,1,0,0,1
