,Gender,Geschlecht,tweet_genders,Feminismus,Frauen,Männer,party
2018-05-12,2.0,9.0,73.0,7.0,61.0,10.0,GRUENE
2018-05-13,1.0,9.0,73.0,6.0,60.0,9.0,GRUENE
2018-05-14,1.0,11.0,74.0,5.0,60.0,9.0,GRUENE
2018-05-15,1.0,11.0,76.0,5.0,61.0,10.0,GRUENE
2018-05-16,1.0,11.0,75.0,5.0,55.0,9.0,GRUENE
2018-05-17,1.0,12.0,78.0,5.0,53.0,9.0,GRUENE
2018-05-18,1.0,11.0,80.0,4.0,52.0,9.0,GRUENE
2018-05-19,1.0,13.0,74.0,4.0,53.0,9.0,GRUENE
2018-05-20,1.0,13.0,71.0,4.0,48.0,8.0,GRUENE
2018-05-21,1.0,13.0,70.0,4.0,48.0,8.0,GRUENE
2018-05-22,1.0,13.0,69.0,4.0,49.0,8.0,GRUENE
2018-05-23,1.0,15.0,69.0,4.0,48.0,7.0,GRUENE
2018-05-24,2.0,14.0,69.0,4.0,47.0,6.0,GRUENE
2018-05-25,2.0,14.0,66.0,4.0,48.0,7.0,GRUENE
2018-05-26,3.0,13.0,67.0,4.0,48.0,7.0,GRUENE
2018-05-27,3.0,12.0,67.0,4.0,46.0,7.0,GRUENE
2018-05-28,3.0,12.0,68.0,4.0,45.0,7.0,GRUENE
2018-05-29,3.0,12.0,73.0,4.0,45.0,7.0,GRUENE
2018-05-30,3.0,13.0,76.0,4.0,46.0,7.0,GRUENE
2018-05-31,3.0,13.0,76.0,5.0,45.0,7.0,GRUENE
2018-06-01,3.0,13.0,73.0,5.0,44.0,7.0,GRUENE
2018-06-02,3.0,13.0,70.0,1.0,40.0,6.0,GRUENE
2018-06-03,3.0,13.0,71.0,1.0,37.0,6.0,GRUENE
2018-06-04,3.0,12.0,72.0,2.0,34.0,6.0,GRUENE
2018-06-05,3.0,12.0,72.0,2.0,32.0,4.0,GRUENE
2018-06-06,3.0,12.0,70.0,2.0,32.0,4.0,GRUENE
2018-06-07,3.0,12.0,67.0,2.0,36.0,4.0,GRUENE
2018-06-08,3.0,13.0,63.0,2.0,36.0,4.0,GRUENE
2018-06-09,3.0,12.0,62.0,2.0,37.0,4.0,GRUENE
2018-06-10,3.0,12.0,61.0,2.0,37.0,4.0,GRUENE
2018-06-11,4.0,13.0,61.0,2.0,33.0,3.0,GRUENE
2018-06-12,4.0,13.0,63.0,2.0,31.0,3.0,GRUENE
2018-06-13,4.0,14.0,64.0,2.0,33.0,6.0,GRUENE
2018-06-14,4.0,14.0,69.0,2.0,33.0,6.0,GRUENE
2018-06-15,4.0,14.0,73.0,2.0,35.0,5.0,GRUENE
2018-06-16,4.0,13.0,71.0,2.0,36.0,5.0,GRUENE
2018-06-17,4.0,13.0,69.0,2.0,37.0,7.0,GRUENE
2018-06-18,4.0,11.0,70.0,2.0,37.0,9.0,GRUENE
2018-06-19,4.0,11.0,71.0,2.0,37.0,9.0,GRUENE
2018-06-20,4.0,12.0,73.0,2.0,39.0,9.0,GRUENE
2018-06-21,4.0,12.0,76.0,2.0,39.0,9.0,GRUENE
2018-06-22,4.0,11.0,76.0,2.0,40.0,10.0,GRUENE
2018-06-23,4.0,11.0,75.0,2.0,42.0,13.0,GRUENE
2018-06-24,4.0,10.0,73.0,2.0,40.0,13.0,GRUENE
2018-06-25,3.0,10.0,67.0,2.0,36.0,13.0,GRUENE
2018-06-26,3.0,10.0,68.0,3.0,36.0,13.0,GRUENE
2018-06-27,3.0,10.0,70.0,3.0,37.0,13.0,GRUENE
2018-06-28,3.0,10.0,71.0,3.0,38.0,13.0,GRUENE
2018-06-29,3.0,9.0,69.0,3.0,38.0,13.0,GRUENE
2018-06-30,3.0,10.0,68.0,2.0,36.0,13.0,GRUENE
2018-07-01,3.0,10.0,67.0,2.0,37.0,15.0,GRUENE
2018-07-02,3.0,10.0,71.0,2.0,38.0,18.0,GRUENE
2018-07-03,4.0,10.0,71.0,2.0,41.0,18.0,GRUENE
2018-07-04,4.0,12.0,72.0,1.0,42.0,18.0,GRUENE
2018-07-05,4.0,13.0,72.0,1.0,42.0,19.0,GRUENE
2018-07-06,4.0,13.0,72.0,1.0,41.0,19.0,GRUENE
2018-07-07,4.0,14.0,74.0,1.0,38.0,20.0,GRUENE
2018-07-08,4.0,13.0,73.0,1.0,37.0,20.0,GRUENE
2018-07-09,4.0,13.0,73.0,1.0,36.0,20.0,GRUENE
2018-07-10,4.0,13.0,74.0,2.0,36.0,20.0,GRUENE
2018-07-11,2.0,12.0,73.0,2.0,36.0,20.0,GRUENE
2018-07-12,2.0,12.0,72.0,2.0,37.0,21.0,GRUENE
2018-07-13,2.0,11.0,68.0,2.0,38.0,18.0,GRUENE
2018-07-14,2.0,11.0,62.0,2.0,38.0,18.0,GRUENE
2018-07-15,2.0,11.0,57.0,2.0,37.0,18.0,GRUENE
2018-07-16,2.0,11.0,56.0,2.0,36.0,18.0,GRUENE
2018-07-17,2.0,11.0,53.0,2.0,35.0,16.0,GRUENE
2018-07-18,2.0,12.0,54.0,2.0,36.0,14.0,GRUENE
2018-07-19,3.0,12.0,54.0,2.0,37.0,14.0,GRUENE
2018-07-20,3.0,11.0,54.0,2.0,35.0,14.0,GRUENE
2018-07-21,3.0,11.0,52.0,2.0,34.0,14.0,GRUENE
2018-07-22,3.0,10.0,48.0,2.0,33.0,13.0,GRUENE
2018-07-23,2.0,10.0,46.0,2.0,31.0,11.0,GRUENE
2018-07-24,2.0,10.0,45.0,2.0,29.0,10.0,GRUENE
2018-07-25,2.0,10.0,45.0,3.0,30.0,11.0,GRUENE
2018-07-26,2.0,10.0,43.0,3.0,30.0,11.0,GRUENE
2018-07-27,2.0,10.0,41.0,3.0,30.0,11.0,GRUENE
2018-07-28,2.0,11.0,36.0,3.0,31.0,11.0,GRUENE
2018-07-29,2.0,11.0,34.0,3.0,31.0,11.0,GRUENE
2018-07-30,2.0,10.0,35.0,3.0,33.0,12.0,GRUENE
2018-07-31,2.0,10.0,33.0,3.0,32.0,10.0,GRUENE
2018-08-01,2.0,11.0,29.0,3.0,31.0,7.0,GRUENE
2018-08-02,1.0,11.0,27.0,3.0,28.0,7.0,GRUENE
2018-08-03,1.0,9.0,26.0,3.0,27.0,7.0,GRUENE
2018-08-04,1.0,7.0,25.0,3.0,27.0,6.0,GRUENE
2018-08-05,1.0,7.0,24.0,3.0,27.0,6.0,GRUENE
2018-08-06,1.0,6.0,22.0,3.0,26.0,5.0,GRUENE
2018-08-07,1.0,6.0,22.0,3.0,26.0,5.0,GRUENE
2018-08-08,1.0,6.0,23.0,3.0,26.0,5.0,GRUENE
2018-08-09,1.0,6.0,24.0,2.0,27.0,5.0,GRUENE
2018-08-10,1.0,7.0,23.0,2.0,26.0,5.0,GRUENE
2018-08-11,1.0,8.0,23.0,2.0,25.0,4.0,GRUENE
2018-08-12,1.0,6.0,23.0,2.0,22.0,4.0,GRUENE
2018-08-13,2.0,7.0,22.0,2.0,23.0,5.0,GRUENE
2018-08-14,2.0,7.0,24.0,2.0,22.0,5.0,GRUENE
2018-08-15,2.0,8.0,27.0,2.0,23.0,5.0,GRUENE
2018-08-16,2.0,9.0,27.0,2.0,22.0,5.0,GRUENE
2018-08-17,2.0,8.0,28.0,2.0,20.0,5.0,GRUENE
2018-08-18,1.0,9.0,26.0,2.0,19.0,5.0,GRUENE
2018-08-19,1.0,9.0,27.0,2.0,19.0,6.0,GRUENE
2018-08-20,1.0,9.0,28.0,2.0,19.0,6.0,GRUENE
2018-08-21,1.0,9.0,34.0,2.0,20.0,6.0,GRUENE
2018-08-22,1.0,9.0,36.0,2.0,19.0,5.0,GRUENE
2018-08-23,4.0,9.0,38.0,2.0,20.0,5.0,GRUENE
2018-08-24,4.0,9.0,38.0,1.0,19.0,4.0,GRUENE
2018-08-25,4.0,9.0,40.0,0.0,19.0,4.0,GRUENE
2018-08-26,5.0,9.0,40.0,0.0,20.0,5.0,GRUENE
2018-08-27,5.0,8.0,41.0,0.0,19.0,5.0,GRUENE
2018-08-28,5.0,8.0,47.0,0.0,19.0,5.0,GRUENE
2018-08-29,5.0,8.0,47.0,1.0,19.0,4.0,GRUENE
2018-08-30,5.0,9.0,48.0,1.0,21.0,4.0,GRUENE
2018-08-31,5.0,8.0,49.0,1.0,23.0,5.0,GRUENE
2018-09-01,6.0,8.0,50.0,1.0,25.0,5.0,GRUENE
2018-09-02,6.0,8.0,51.0,1.0,24.0,5.0,GRUENE
2018-09-03,6.0,9.0,56.0,1.0,25.0,5.0,GRUENE
2018-09-04,6.0,9.0,58.0,1.0,25.0,5.0,GRUENE
2018-09-05,6.0,9.0,61.0,1.0,26.0,5.0,GRUENE
2018-09-06,6.0,8.0,62.0,1.0,26.0,6.0,GRUENE
2018-09-07,6.0,8.0,62.0,3.0,31.0,7.0,GRUENE
2018-09-08,6.0,8.0,60.0,5.0,37.0,7.0,GRUENE
2018-09-09,6.0,7.0,60.0,6.0,37.0,7.0,GRUENE
2018-09-10,6.0,6.0,62.0,6.0,37.0,7.0,GRUENE
2018-09-11,6.0,6.0,66.0,6.0,38.0,7.0,GRUENE
2018-09-12,5.0,5.0,72.0,6.0,35.0,5.0,GRUENE
2018-09-13,5.0,5.0,74.0,6.0,38.0,5.0,GRUENE
2018-09-14,5.0,4.0,72.0,6.0,38.0,5.0,GRUENE
2018-09-15,5.0,3.0,73.0,6.0,40.0,5.0,GRUENE
2018-09-16,5.0,3.0,71.0,6.0,40.0,5.0,GRUENE
2018-09-17,5.0,2.0,74.0,6.0,42.0,5.0,GRUENE
2018-09-18,5.0,3.0,75.0,6.0,42.0,5.0,GRUENE
2018-09-19,5.0,3.0,75.0,6.0,43.0,5.0,GRUENE
2018-09-20,5.0,3.0,74.0,6.0,41.0,6.0,GRUENE
2018-09-21,5.0,3.0,75.0,6.0,44.0,7.0,GRUENE
2018-09-22,2.0,3.0,76.0,6.0,43.0,7.0,GRUENE
2018-09-23,2.0,5.0,76.0,6.0,43.0,7.0,GRUENE
2018-09-24,2.0,5.0,77.0,6.0,44.0,7.0,GRUENE
2018-09-25,1.0,6.0,82.0,6.0,45.0,6.0,GRUENE
2018-09-26,1.0,6.0,86.0,6.0,48.0,7.0,GRUENE
2018-09-27,1.0,8.0,88.0,6.0,49.0,7.0,GRUENE
2018-09-28,2.0,10.0,93.0,5.0,50.0,7.0,GRUENE
2018-09-29,2.0,10.0,96.0,5.0,50.0,7.0,GRUENE
2018-09-30,2.0,10.0,95.0,5.0,51.0,6.0,GRUENE
2018-10-01,1.0,11.0,100.0,5.0,49.0,6.0,GRUENE
2018-10-02,1.0,11.0,101.0,5.0,49.0,7.0,GRUENE
2018-10-03,1.0,10.0,98.0,5.0,49.0,7.0,GRUENE
2018-10-04,1.0,10.0,98.0,5.0,50.0,7.0,GRUENE
2018-10-05,1.0,10.0,100.0,5.0,55.0,8.0,GRUENE
2018-10-06,2.0,10.0,104.0,8.0,59.0,8.0,GRUENE
2018-10-07,2.0,11.0,103.0,6.0,56.0,7.0,GRUENE
2018-10-08,2.0,14.0,105.0,6.0,55.0,9.0,GRUENE
2018-10-09,2.0,17.0,106.0,5.0,60.0,10.0,GRUENE
2018-10-10,4.0,17.0,110.0,5.0,69.0,12.0,GRUENE
2018-10-11,4.0,19.0,110.0,5.0,73.0,13.0,GRUENE
2018-10-12,4.0,21.0,110.0,5.0,78.0,15.0,GRUENE
2018-10-13,4.0,21.0,108.0,6.0,78.0,15.0,GRUENE
2018-10-14,4.0,22.0,109.0,7.0,81.0,15.0,GRUENE
2018-10-15,4.0,23.0,110.0,7.0,82.0,15.0,GRUENE
2018-10-16,5.0,23.0,110.0,7.0,83.0,15.0,GRUENE
2018-10-17,7.0,23.0,113.0,7.0,83.0,16.0,GRUENE
2018-10-18,7.0,22.0,116.0,8.0,86.0,15.0,GRUENE
2018-10-19,7.0,23.0,114.0,8.0,86.0,15.0,GRUENE
2018-10-20,7.0,24.0,114.0,8.0,92.0,15.0,GRUENE
2018-10-21,7.0,24.0,112.0,8.0,91.0,14.0,GRUENE
2018-10-22,7.0,24.0,110.0,8.0,90.0,14.0,GRUENE
2018-10-23,7.0,22.0,110.0,9.0,91.0,14.0,GRUENE
2018-10-24,8.0,23.0,110.0,9.0,92.0,14.0,GRUENE
2018-10-25,8.0,22.0,109.0,9.0,90.0,14.0,GRUENE
2018-10-26,8.0,22.0,105.0,9.0,86.0,13.0,GRUENE
2018-10-27,8.0,21.0,98.0,9.0,85.0,14.0,GRUENE
2018-10-28,7.0,19.0,98.0,9.0,83.0,15.0,GRUENE
2018-10-29,7.0,18.0,95.0,9.0,85.0,18.0,GRUENE
2018-10-30,7.0,19.0,97.0,10.0,87.0,18.0,GRUENE
2018-10-31,8.0,18.0,95.0,11.0,92.0,19.0,GRUENE
2018-11-01,8.0,18.0,91.0,11.0,93.0,19.0,GRUENE
2018-11-02,8.0,18.0,92.0,12.0,94.0,19.0,GRUENE
2018-11-03,8.0,19.0,90.0,12.0,93.0,19.0,GRUENE
2018-11-04,8.0,19.0,87.0,12.0,86.0,18.0,GRUENE
2018-11-05,7.0,19.0,85.0,9.0,84.0,18.0,GRUENE
2018-11-06,7.0,18.0,87.0,9.0,84.0,18.0,GRUENE
2018-11-07,7.0,16.0,89.0,7.0,84.0,18.0,GRUENE
2018-11-08,7.0,13.0,94.0,7.0,81.0,17.0,GRUENE
2018-11-09,5.0,13.0,88.0,7.0,75.0,15.0,GRUENE
2018-11-10,5.0,11.0,88.0,7.0,76.0,15.0,GRUENE
2018-11-11,5.0,9.0,85.0,7.0,72.0,14.0,GRUENE
2018-11-12,5.0,10.0,84.0,7.0,88.0,16.0,GRUENE
2018-11-13,5.0,10.0,84.0,6.0,86.0,16.0,GRUENE
2018-11-14,5.0,9.0,83.0,6.0,84.0,16.0,GRUENE
2018-11-15,4.0,9.0,83.0,6.0,86.0,17.0,GRUENE
2018-11-16,2.0,9.0,78.0,6.0,87.0,16.0,GRUENE
2018-11-17,2.0,9.0,72.0,5.0,85.0,16.0,GRUENE
2018-11-18,2.0,8.0,73.0,5.0,84.0,16.0,GRUENE
2018-11-19,3.0,7.0,72.0,5.0,80.0,15.0,GRUENE
2018-11-20,3.0,8.0,73.0,5.0,83.0,15.0,GRUENE
2018-11-21,3.0,8.0,80.0,5.0,84.0,15.0,GRUENE
2018-11-22,3.0,10.0,82.0,4.0,84.0,15.0,GRUENE
2018-11-23,2.0,9.0,86.0,4.0,83.0,16.0,GRUENE
2018-11-24,2.0,9.0,81.0,4.0,83.0,16.0,GRUENE
2018-11-25,2.0,11.0,81.0,4.0,88.0,17.0,GRUENE
2018-11-26,2.0,12.0,83.0,4.0,90.0,16.0,GRUENE
2018-11-27,3.0,12.0,81.0,4.0,94.0,15.0,GRUENE
2018-11-28,3.0,13.0,83.0,4.0,91.0,12.0,GRUENE
2018-11-29,3.0,12.0,83.0,3.0,87.0,14.0,GRUENE
2018-11-30,2.0,13.0,85.0,2.0,85.0,14.0,GRUENE
2018-12-01,2.0,14.0,87.0,2.0,87.0,13.0,GRUENE
2018-12-02,2.0,14.0,84.0,1.0,87.0,13.0,GRUENE
2018-12-03,2.0,14.0,85.0,1.0,87.0,13.0,GRUENE
2018-12-04,2.0,14.0,88.0,1.0,88.0,13.0,GRUENE
2018-12-05,3.0,14.0,87.0,2.0,86.0,12.0,GRUENE
2018-12-06,4.0,14.0,87.0,2.0,86.0,13.0,GRUENE
2018-12-07,4.0,13.0,84.0,3.0,88.0,13.0,GRUENE
2018-12-08,4.0,13.0,81.0,3.0,86.0,13.0,GRUENE
2018-12-09,4.0,13.0,81.0,4.0,84.0,14.0,GRUENE
2018-12-10,4.0,13.0,82.0,4.0,81.0,13.0,GRUENE
2018-12-11,4.0,13.0,81.0,4.0,82.0,12.0,GRUENE
2018-12-12,4.0,13.0,84.0,3.0,71.0,10.0,GRUENE
2018-12-13,4.0,13.0,88.0,3.0,76.0,10.0,GRUENE
2018-12-14,4.0,13.0,92.0,3.0,76.0,11.0,GRUENE
2018-12-15,4.0,13.0,90.0,3.0,74.0,10.0,GRUENE
2018-12-16,4.0,13.0,90.0,3.0,71.0,10.0,GRUENE
2018-12-17,4.0,13.0,89.0,3.0,71.0,10.0,GRUENE
2018-12-18,8.0,14.0,91.0,3.0,71.0,11.0,GRUENE
2018-12-19,7.0,14.0,87.0,4.0,69.0,12.0,GRUENE
2018-12-20,7.0,14.0,86.0,4.0,65.0,13.0,GRUENE
2018-12-21,7.0,14.0,82.0,4.0,64.0,13.0,GRUENE
2018-12-22,7.0,12.0,79.0,4.0,63.0,13.0,GRUENE
2018-12-23,7.0,12.0,73.0,4.0,62.0,13.0,GRUENE
2018-12-24,7.0,12.0,76.0,4.0,62.0,13.0,GRUENE
2018-12-25,7.0,10.0,74.0,4.0,57.0,12.0,GRUENE
2018-12-26,7.0,8.0,72.0,4.0,54.0,12.0,GRUENE
2018-12-27,6.0,8.0,68.0,4.0,49.0,12.0,GRUENE
2018-12-28,6.0,7.0,66.0,4.0,48.0,12.0,GRUENE
2018-12-29,6.0,7.0,64.0,4.0,47.0,11.0,GRUENE
2018-12-30,6.0,6.0,58.0,4.0,44.0,10.0,GRUENE
2018-12-31,6.0,5.0,56.0,4.0,41.0,10.0,GRUENE
2019-01-01,6.0,6.0,58.0,4.0,40.0,11.0,GRUENE
2019-01-02,6.0,5.0,57.0,4.0,40.0,11.0,GRUENE
2019-01-03,6.0,5.0,52.0,4.0,39.0,11.0,GRUENE
2019-01-04,5.0,6.0,50.0,3.0,39.0,11.0,GRUENE
2019-01-05,4.0,6.0,47.0,3.0,37.0,10.0,GRUENE
2019-01-06,4.0,6.0,47.0,2.0,29.0,8.0,GRUENE
2019-01-07,4.0,7.0,45.0,2.0,30.0,8.0,GRUENE
2019-01-08,4.0,7.0,46.0,1.0,30.0,7.0,GRUENE
2019-01-09,4.0,7.0,45.0,1.0,29.0,7.0,GRUENE
2019-01-10,4.0,8.0,45.0,1.0,29.0,7.0,GRUENE
2019-01-11,4.0,7.0,45.0,1.0,21.0,7.0,GRUENE
2019-01-12,4.0,6.0,39.0,1.0,15.0,7.0,GRUENE
2019-01-13,4.0,6.0,39.0,3.0,15.0,6.0,GRUENE
2019-01-14,4.0,6.0,45.0,3.0,18.0,6.0,GRUENE
2019-01-15,4.0,7.0,49.0,3.0,20.0,7.0,GRUENE
2019-01-16,4.0,8.0,53.0,3.0,28.0,7.0,GRUENE
2019-01-17,0.0,8.0,52.0,4.0,60.0,7.0,GRUENE
2019-01-18,0.0,8.0,56.0,3.0,61.0,6.0,GRUENE
2019-01-19,1.0,7.0,55.0,3.0,63.0,5.0,GRUENE
2019-01-20,1.0,7.0,51.0,3.0,63.0,6.0,GRUENE
2019-01-21,1.0,7.0,53.0,7.0,70.0,6.0,GRUENE
2019-01-22,2.0,7.0,56.0,7.0,70.0,5.0,GRUENE
2019-01-23,2.0,7.0,53.0,7.0,70.0,5.0,GRUENE
2019-01-24,3.0,7.0,55.0,8.0,76.0,6.0,GRUENE
2019-01-25,3.0,7.0,61.0,8.0,77.0,6.0,GRUENE
2019-01-26,3.0,7.0,62.0,9.0,81.0,6.0,GRUENE
2019-01-27,3.0,7.0,61.0,9.0,81.0,6.0,GRUENE
2019-01-28,3.0,7.0,62.0,9.0,82.0,5.0,GRUENE
2019-01-29,5.0,8.0,67.0,9.0,85.0,5.0,GRUENE
2019-01-30,5.0,8.0,73.0,9.0,86.0,5.0,GRUENE
2019-01-31,5.0,7.0,76.0,9.0,90.0,4.0,GRUENE
2019-02-01,5.0,7.0,77.0,9.0,95.0,5.0,GRUENE
2019-02-02,5.0,7.0,80.0,9.0,96.0,7.0,GRUENE
2019-02-03,5.0,6.0,83.0,9.0,110.0,10.0,GRUENE
2019-02-04,6.0,6.0,88.0,9.0,117.0,10.0,GRUENE
2019-02-05,7.0,6.0,90.0,9.0,119.0,11.0,GRUENE
2019-02-06,7.0,5.0,92.0,9.0,125.0,11.0,GRUENE
2019-02-07,7.0,5.0,92.0,9.0,126.0,12.0,GRUENE
2019-02-08,7.0,5.0,94.0,9.0,126.0,14.0,GRUENE
2019-02-09,7.0,4.0,96.0,9.0,127.0,14.0,GRUENE
2019-02-10,7.0,4.0,94.0,9.0,132.0,14.0,GRUENE
2019-02-11,7.0,4.0,94.0,9.0,134.0,14.0,GRUENE
2019-02-12,7.0,4.0,98.0,7.0,135.0,16.0,GRUENE
2019-02-13,7.0,4.0,96.0,7.0,133.0,18.0,GRUENE
2019-02-14,7.0,4.0,95.0,7.0,135.0,18.0,GRUENE
2019-02-15,7.0,3.0,99.0,7.0,135.0,18.0,GRUENE
2019-02-16,7.0,2.0,99.0,6.0,104.0,17.0,GRUENE
2019-02-17,7.0,2.0,96.0,6.0,105.0,17.0,GRUENE
2019-02-18,6.0,2.0,98.0,6.0,105.0,17.0,GRUENE
2019-02-19,6.0,4.0,104.0,6.0,110.0,18.0,GRUENE
2019-02-20,6.0,4.0,104.0,2.0,109.0,21.0,GRUENE
2019-02-21,5.0,4.0,105.0,2.0,114.0,22.0,GRUENE
2019-02-22,6.0,4.0,110.0,2.0,125.0,25.0,GRUENE
2019-02-23,5.0,4.0,109.0,1.0,120.0,24.0,GRUENE
2019-02-24,5.0,4.0,103.0,2.0,122.0,24.0,GRUENE
2019-02-25,5.0,4.0,105.0,1.0,119.0,24.0,GRUENE
2019-02-26,5.0,4.0,107.0,1.0,122.0,26.0,GRUENE
2019-02-27,5.0,4.0,107.0,1.0,124.0,26.0,GRUENE
2019-02-28,3.0,3.0,103.0,1.0,121.0,26.0,GRUENE
2019-03-01,3.0,3.0,99.0,1.0,123.0,26.0,GRUENE
2019-03-02,3.0,3.0,95.0,1.0,118.0,27.0,GRUENE
2019-03-03,4.0,5.0,99.0,1.0,114.0,26.0,GRUENE
2019-03-04,4.0,7.0,99.0,1.0,116.0,27.0,GRUENE
2019-03-05,4.0,7.0,99.0,1.0,108.0,25.0,GRUENE
2019-03-06,5.0,7.0,96.0,1.0,105.0,26.0,GRUENE
2019-03-07,5.0,7.0,93.0,1.0,113.0,25.0,GRUENE
2019-03-08,5.0,10.0,92.0,6.0,152.0,30.0,GRUENE
2019-03-09,5.0,10.0,91.0,6.0,157.0,30.0,GRUENE
2019-03-10,5.0,10.0,92.0,6.0,156.0,29.0,GRUENE
2019-03-11,5.0,10.0,90.0,6.0,153.0,29.0,GRUENE
2019-03-12,6.0,11.0,96.0,6.0,156.0,29.0,GRUENE
2019-03-13,7.0,11.0,100.0,6.0,156.0,29.0,GRUENE
2019-03-14,7.0,12.0,97.0,6.0,154.0,27.0,GRUENE
2019-03-15,8.0,12.0,108.0,6.0,160.0,26.0,GRUENE
2019-03-16,8.0,12.0,104.0,6.0,156.0,25.0,GRUENE
2019-03-17,8.0,12.0,97.0,6.0,151.0,25.0,GRUENE
2019-03-18,13.0,12.0,101.0,6.0,164.0,29.0,GRUENE
2019-03-19,13.0,12.0,100.0,7.0,161.0,29.0,GRUENE
2019-03-20,13.0,12.0,105.0,7.0,160.0,29.0,GRUENE
2019-03-21,13.0,10.0,101.0,7.0,154.0,27.0,GRUENE
2019-03-22,13.0,10.0,102.0,7.0,148.0,24.0,GRUENE
2019-03-23,13.0,10.0,99.0,7.0,143.0,23.0,GRUENE
2019-03-24,12.0,10.0,97.0,7.0,136.0,20.0,GRUENE
2019-03-25,12.0,10.0,102.0,7.0,135.0,20.0,GRUENE
2019-03-26,12.0,10.0,102.0,6.0,133.0,20.0,GRUENE
2019-03-27,12.0,10.0,101.0,6.0,133.0,20.0,GRUENE
2019-03-28,12.0,11.0,102.0,6.0,136.0,20.0,GRUENE
2019-03-29,12.0,11.0,103.0,6.0,133.0,21.0,GRUENE
2019-03-30,12.0,11.0,102.0,6.0,133.0,21.0,GRUENE
2019-03-31,12.0,11.0,101.0,6.0,130.0,21.0,GRUENE
2019-04-01,13.0,12.0,105.0,6.0,130.0,20.0,GRUENE
2019-04-02,12.0,10.0,104.0,6.0,132.0,21.0,GRUENE
2019-04-03,12.0,9.0,103.0,6.0,129.0,18.0,GRUENE
2019-04-04,12.0,9.0,107.0,6.0,125.0,18.0,GRUENE
2019-04-05,10.0,9.0,106.0,6.0,121.0,18.0,GRUENE
2019-04-06,9.0,10.0,108.0,6.0,113.0,18.0,GRUENE
2019-04-07,9.0,8.0,109.0,1.0,67.0,13.0,GRUENE
2019-04-08,11.0,8.0,109.0,1.0,60.0,12.0,GRUENE
2019-04-09,11.0,8.0,104.0,1.0,59.0,11.0,GRUENE
2019-04-10,12.0,9.0,104.0,1.0,61.0,11.0,GRUENE
2019-04-11,12.0,9.0,97.0,1.0,55.0,12.0,GRUENE
2019-04-12,11.0,9.0,100.0,1.0,55.0,12.0,GRUENE
2019-04-13,11.0,8.0,94.0,2.0,56.0,12.0,GRUENE
2019-04-14,10.0,8.0,82.0,2.0,50.0,11.0,GRUENE
2019-04-15,10.0,7.0,83.0,2.0,50.0,12.0,GRUENE
2019-04-16,10.0,7.0,83.0,2.0,48.0,14.0,GRUENE
2019-04-17,5.0,7.0,80.0,2.0,35.0,10.0,GRUENE
2019-04-18,5.0,7.0,82.0,1.0,35.0,10.0,GRUENE
2019-04-19,5.0,7.0,75.0,1.0,34.0,10.0,GRUENE
2019-04-20,5.0,7.0,74.0,1.0,34.0,10.0,GRUENE
2019-04-21,5.0,7.0,70.0,1.0,34.0,10.0,GRUENE
2019-04-22,5.0,7.0,68.0,1.0,34.0,10.0,GRUENE
2019-04-23,5.0,8.0,67.0,1.0,31.0,10.0,GRUENE
2019-04-24,5.0,8.0,65.0,1.0,31.0,10.0,GRUENE
2019-04-25,5.0,8.0,66.0,1.0,30.0,10.0,GRUENE
2019-04-26,6.0,8.0,67.0,1.0,29.0,10.0,GRUENE
2019-04-27,6.0,7.0,65.0,1.0,24.0,8.0,GRUENE
2019-04-28,6.0,7.0,64.0,1.0,24.0,7.0,GRUENE
2019-04-29,7.0,7.0,68.0,1.0,25.0,7.0,GRUENE
2019-04-30,7.0,7.0,69.0,1.0,26.0,7.0,GRUENE
2019-05-01,6.0,6.0,65.0,1.0,27.0,7.0,GRUENE
2019-05-02,6.0,6.0,62.0,1.0,25.0,6.0,GRUENE
2019-05-03,6.0,5.0,64.0,1.0,26.0,6.0,GRUENE
2019-05-04,6.0,5.0,57.0,1.0,25.0,5.0,GRUENE
2019-05-05,6.0,5.0,57.0,1.0,26.0,4.0,GRUENE
2019-05-06,6.0,4.0,57.0,1.0,26.0,6.0,GRUENE
2019-05-07,6.0,3.0,56.0,1.0,26.0,7.0,GRUENE
2019-05-08,4.0,3.0,57.0,1.0,29.0,8.0,GRUENE
2019-05-09,4.0,6.0,56.0,1.0,31.0,8.0,GRUENE
2019-05-10,3.0,7.0,59.0,1.0,32.0,8.0,GRUENE
2019-05-11,2.0,6.0,61.0,1.0,30.0,8.0,GRUENE
2019-05-12,2.0,7.0,55.0,1.0,27.0,8.0,GRUENE
2019-05-13,2.0,7.0,58.0,0.0,27.0,8.0,GRUENE
2019-05-14,2.0,7.0,56.0,0.0,27.0,8.0,GRUENE
2019-05-15,2.0,8.0,58.0,0.0,29.0,7.0,GRUENE
2019-05-16,2.0,11.0,60.0,0.0,27.0,6.0,GRUENE
2019-05-17,2.0,12.0,57.0,0.0,28.0,6.0,GRUENE
2019-05-18,2.0,13.0,57.0,0.0,31.0,8.0,GRUENE
2019-05-19,3.0,14.0,57.0,0.0,32.0,10.0,GRUENE
2019-05-20,3.0,15.0,60.0,0.0,33.0,10.0,GRUENE
2019-05-21,3.0,15.0,62.0,0.0,34.0,10.0,GRUENE
2019-05-22,3.0,15.0,64.0,0.0,38.0,10.0,GRUENE
2019-05-23,3.0,14.0,65.0,0.0,36.0,11.0,GRUENE
