hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
führen,192,27,33,45,23,25,39
15,191,27,36,29,31,33,35
spielen,191,35,29,44,19,44,20
mitte,191,58,30,30,9,23,41
ander,191,28,30,44,20,36,33
richtig,190,37,33,31,19,34,36
nachricht,190,40,28,30,8,47,37
malen,189,27,36,47,15,39,25
opfern,188,28,29,42,29,45,15
lösung,188,33,34,34,12,31,44
ziehen,187,23,35,42,24,39,24
abend,187,36,49,31,23,24,24
stimme,186,24,65,33,10,25,29
maßnahme,186,27,28,38,16,26,51
wohnung,184,19,15,65,6,29,50
kollege,184,41,18,17,23,50,35
berliner,183,46,17,37,13,34,36
gerechtigkeit,183,9,65,80,1,23,5
mitglied,182,39,28,29,28,29,29
digitalisierung,182,31,48,18,6,20,59
oder,182,16,24,42,24,47,29
september,181,32,30,36,27,36,20
sache,181,24,34,39,16,26,42
fehlen,181,22,33,19,14,38,55
fraktion,180,16,29,34,51,31,19
glauben,179,28,29,40,22,30,30
menschenrechte,179,14,53,44,14,39,15
baden,177,19,31,29,7,17,74
kennen,177,23,18,50,21,31,34
wohnen,177,18,36,63,14,26,20
anfragen,176,1,49,68,20,8,30
verdienen,176,22,27,49,15,35,28
weil,176,16,28,38,19,45,30
schnell,176,32,36,20,10,27,51
lieb,175,18,50,31,16,28,32
wähler,174,24,24,20,49,18,39
massiv,174,14,52,36,14,29,29
scheinen,173,15,57,33,10,33,25
lang,172,19,32,35,14,41,31
19,172,22,48,37,21,13,31
interview,171,32,34,38,21,21,25
demokratisch,169,19,38,30,22,36,24
einig,169,14,31,40,22,39,23
von,169,25,36,39,19,22,28
co2,168,32,24,27,9,18,58
polizei,168,20,30,45,38,16,19
politiker,168,27,22,42,42,13,22
wort,166,34,31,33,20,26,22
hart,166,22,35,30,14,37,28
16,166,25,58,29,20,16,18
noafd,166,16,44,64,0,17,25
also,165,23,20,51,10,38,23
links,165,14,8,93,25,5,20
vielzutun,165,0,1,0,0,0,164
einsetzen,165,31,40,34,8,35,17
programm,164,24,31,33,18,20,38
diskussion,163,35,51,24,10,20,23
söder,163,9,42,26,25,16,45
lernen,162,25,38,28,15,23,33
prozent,162,22,14,63,13,21,29
hab,161,44,29,35,8,32,13
dringen,161,10,52,31,12,25,31
lesen,160,20,27,45,10,25,33
meinung,160,29,13,23,29,41,25
seit,159,24,39,34,17,26,19
mio,159,94,11,18,5,21,10
israel,159,36,18,18,18,37,32
bundeswehr,159,41,14,49,13,21,21
gerade,159,26,37,33,6,30,27
