hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
gesundheit,10,5,0,0,2,1,2
forderung,10,1,2,0,2,2,3
polizei,10,1,0,1,7,0,1
notstand,10,0,0,0,10,0,0
bundesverfassungsgericht,10,0,7,0,1,0,2
via,10,2,0,0,1,0,7
ganz,10,0,2,0,6,2,0
glückwunsch,10,1,1,1,2,1,4
überall,10,3,1,1,1,3,1
thema,10,1,2,0,0,2,5
volk,10,4,0,2,3,1,0
freuen,10,2,0,0,2,2,4
gewalt,10,1,2,0,3,1,3
virus,10,2,2,0,3,0,3
verstehen,10,2,1,0,0,4,3
covid19,10,1,1,1,6,0,1
massiv,10,1,4,0,4,0,1
lage,10,2,0,0,2,1,5
eintreten,10,3,3,1,2,0,1
mahnen,10,2,3,2,0,2,1
an,10,2,2,1,2,1,2
mai,10,4,0,0,3,2,1
siegen,10,0,1,1,5,1,2
altenburgerland,10,0,0,0,10,0,0
kretschmann,10,0,3,0,3,0,4
ander,10,1,0,2,2,3,2
coronavirus,10,0,0,0,8,1,1
respekt,10,2,2,0,0,4,2
dass,10,0,1,0,1,3,5
letzt,10,1,1,1,3,1,3
impfzwang,10,0,0,0,10,0,0
lernen,10,2,0,2,0,1,5
zerstören,10,0,0,3,5,1,1
helfen,10,2,0,0,0,3,5
heimat,10,0,1,0,2,4,3
rot,10,2,0,0,4,0,4
durchsetzen,10,2,0,1,2,2,3
ausgangssperren,10,0,2,0,6,0,2
vergessen,10,0,1,2,2,2,3
baerbock,10,0,5,0,1,0,4
diskriminierung,10,0,3,1,2,2,2
verhindern,10,0,3,2,2,1,2
erklären,10,0,0,1,2,0,7
unterstützung,9,0,2,0,0,1,6
nawalny,9,2,3,1,0,0,3
oder,9,5,0,0,0,1,3
schreiten,9,4,0,1,1,3,0
unterstützen,9,1,2,1,2,1,2
test,9,3,1,0,4,0,1
lasst,9,1,1,0,2,2,3
parlament,9,1,0,1,0,2,5
über,9,0,3,0,1,0,5
lang,9,1,0,0,2,2,4
richtig,9,1,0,0,2,2,4
bernhard,9,0,0,0,9,0,0
100,9,2,2,0,0,3,2
besuchen,9,4,2,0,2,0,1
eigenverantwortlich,9,0,0,0,9,0,0
bargeld,9,2,0,0,2,0,5
gerade,9,0,1,0,1,1,6
kraft,9,1,1,0,1,1,5
gestern,9,1,1,0,5,0,2
gesellschaftlich,9,2,1,1,1,1,3
juni,9,4,0,0,2,0,3
einig,9,2,1,1,1,2,2
eng,9,1,1,0,0,1,6
kultur,9,0,1,0,2,2,4
können,9,0,0,0,1,3,5
derzeit,9,1,0,0,0,2,6
unrecht,9,3,0,1,0,4,1
erreichen,9,2,0,1,1,2,3
daher,9,4,0,0,2,0,3
herausforderung,9,2,1,0,0,1,5
vertrauen,9,0,0,0,0,0,9
spalten,9,1,1,1,1,4,1
pressefreiheit,9,2,4,1,0,1,1
50,9,0,1,1,2,2,3
halten,9,1,1,0,4,0,3
umso,9,1,0,1,0,1,6
sinnen,9,1,2,0,2,0,4
hoffnung,9,6,1,0,1,0,1
macht,9,0,2,0,5,0,2
ermorden,9,1,2,3,0,2,1
koalition,9,0,0,0,2,1,6
lehren,9,0,0,1,1,2,5
wissenschaft,9,0,2,0,4,3,0
thüringen,9,1,0,0,8,0,0
ungeimpfte,9,3,0,0,3,3,0
leisten,9,3,0,1,3,1,1
weltweit,8,2,2,1,0,1,2
wirtschaftlich,8,0,1,0,0,0,7
gedanke,8,1,4,0,0,0,3
europäisch,8,0,3,0,1,3,1
wahlkampf,8,0,0,0,4,1,3
beschränkung,8,7,0,0,0,0,1
täglich,8,2,0,1,2,1,2
bevölkerung,8,1,1,0,1,1,4
treten,8,1,0,1,4,0,2
triell,8,2,2,0,0,0,4
faschismus,8,0,1,4,0,3,0
wettbewerb,8,0,0,0,0,1,7
ergebnis,8,1,1,2,1,0,3
bundeswehr,8,5,0,0,0,2,1
demo,8,1,0,1,6,0,0
friedlich,8,1,3,0,1,2,1
tagderbefreiung,8,1,1,3,0,1,2
digitalisierung,8,0,2,0,0,0,6
co,8,0,1,1,3,2,1
erwachsene,8,2,1,0,0,1,4
unternehmen,8,2,0,0,2,0,4
einheit,8,4,1,0,0,0,3
bürgerlich,8,1,0,0,4,0,3
einzig,8,0,1,0,4,1,2
erinnerung,8,1,2,0,1,1,3
aufgabe,8,2,1,0,0,0,5
bedrohen,8,2,1,0,2,1,2
freilassen,8,2,4,1,0,1,0
warum,8,0,1,1,3,1,2
leiden,8,1,0,1,0,3,3
lösung,8,1,1,0,1,2,3
steuer,8,0,0,1,0,0,7
zukünftig,8,2,3,0,1,0,2
kommentar,8,0,0,0,2,1,5
22,8,2,3,0,1,1,1
schnellen,8,4,1,0,0,0,3
wünschen,8,1,1,0,0,2,4
hart,8,2,0,1,0,1,4
markt,8,0,1,2,0,0,5
zurückgeben,8,1,0,0,5,0,2
rassismus,8,0,2,1,0,4,1
modern,8,0,2,0,0,1,5
sachsen,8,0,0,0,2,0,6
russland,8,3,1,1,1,1,1
kitsch,8,0,0,0,0,1,7
rufen,8,1,1,0,1,2,3
herzliche,8,1,1,0,2,1,3
abgeordnete,8,0,1,1,1,1,4
standwithbelarus,8,1,6,1,0,0,0
reisen,8,2,2,0,2,1,1
klimaschutzgesetz,8,0,6,0,0,1,1
platzen,8,2,0,0,0,1,5
schule,8,3,1,0,1,0,3
sehr,8,4,1,0,0,0,3
17,8,3,0,0,3,0,2
märz,8,0,0,1,4,0,3
11,8,2,2,1,0,1,2
genauso,8,2,1,0,2,0,3
impfungen,8,2,1,0,3,0,2
herr,8,0,0,0,2,2,4
system,8,1,0,1,1,1,4
solidarisch,8,0,2,3,0,3,0
1953,8,4,0,0,2,0,2
hongkong,7,0,1,0,0,0,6
klimakrise,7,0,3,1,0,3,0
erst,7,1,0,0,5,0,1
sitzen,7,0,2,0,2,2,1
verfassungsrechtlich,7,5,0,0,2,0,0
drucken,7,2,1,0,0,1,3
willkür,7,0,1,0,5,1,0
engagieren,7,0,1,1,2,2,1
hängen,7,0,0,1,0,0,6
schauen,7,0,0,0,1,1,5
schlagen,7,0,2,1,1,0,3
also,7,1,0,1,2,1,2
aktiv,7,1,1,0,1,1,3
jahrestag,7,0,0,1,0,2,4
austausch,7,3,0,0,0,2,2
individuell,7,1,1,0,0,1,4
union,7,1,1,0,2,1,2
international,7,1,3,0,1,1,1
infektionsschutzgesetzes,7,0,0,0,6,1,0
schwer,7,2,0,1,2,2,0
