hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
team,4,3,0,1,0,0,0
von,4,1,0,1,0,1,1
veröffentlichen,4,0,0,1,1,1,1
überraschen,4,0,2,1,0,1,0
mehr,4,1,1,1,0,1,0
bahnen,4,0,1,2,0,1,0
bedeuten,4,0,1,0,0,2,1
klasse,4,1,0,1,0,1,1
buch,4,1,0,2,0,0,1
koalition,4,1,2,1,0,0,0
aha,4,2,1,0,0,1,0
maßnahme,4,0,1,2,0,0,1
direkt,4,0,1,1,0,2,0
also,4,0,0,2,0,1,1
machen,4,0,1,2,0,1,0
krise,4,0,2,1,0,0,1
allesistdrin,4,0,4,0,0,0,0
deutsch,4,0,1,1,0,0,2
damit,4,1,0,0,1,0,2
berliner,4,1,1,1,0,1,0
kurz,4,1,2,0,0,0,1
nrw,4,0,4,0,0,0,0
kämpfen,4,0,0,1,0,1,2
völlig,4,0,0,1,2,1,0
12,4,0,2,2,0,0,0
bestimmen,4,0,1,0,0,3,0
parteitag,4,3,1,0,0,0,0
demnächst,4,0,2,1,1,0,0
aktuell,4,0,3,1,0,0,0
alt,4,0,0,3,0,1,0
trauen,4,0,2,1,0,0,1
planen,4,1,0,0,1,2,0
einig,4,0,1,1,0,2,0
versprechen,4,0,0,3,0,0,1
tt,4,0,0,0,0,0,4
position,4,0,0,1,0,0,3
mail,4,0,0,1,0,0,3
vernehmung,4,1,0,2,1,0,0
warum,4,1,1,0,0,1,1
konkrete,4,1,2,1,0,0,0
chance,4,0,2,0,0,0,2
lösung,4,1,2,0,1,0,0
pandemie,4,0,1,2,1,0,0
warte,4,0,2,1,0,1,0
umgang,4,1,1,1,0,0,1
vorsitzender,4,0,1,2,0,1,0
wahrscheinlich,4,0,1,0,1,1,1
09,4,0,1,0,0,2,1
bmf,4,0,2,1,1,0,0
geld,4,0,1,1,0,1,1
anhörung,4,0,1,2,0,0,1
stellungnahme,4,0,1,2,0,0,1
fest,4,0,1,1,0,1,1
raus,4,0,2,1,0,1,0
26,4,0,3,0,0,1,0
finanzausschuss,4,0,2,2,0,0,0
setzen,4,0,0,1,0,2,1
25,4,0,2,1,0,1,0
führen,4,0,2,1,0,1,0
gute,4,1,0,2,0,1,0
sendung,4,1,0,1,0,2,0
stand,4,1,1,2,0,0,0
hoffentlich,4,1,1,0,0,2,0
grund,4,1,0,0,0,1,2
minister,4,1,0,2,0,1,0
sowas,4,0,0,1,1,2,0
regeln,4,0,0,3,1,0,0
sozial,4,0,0,3,0,1,0
schöne,4,2,0,1,0,0,1
forderung,4,0,0,3,0,0,1
ab,4,0,0,1,0,2,1
format,4,0,0,2,0,1,1
gewalt,4,0,2,0,0,1,1
reform,4,2,0,1,0,0,1
sport,4,3,1,0,0,0,0
freiheit,4,0,0,0,0,1,3
habeck,4,0,1,1,0,1,1
rede,4,2,2,0,0,0,0
kanzlerkandidatin,4,0,2,0,0,1,1
kanzler,4,1,1,1,0,0,1
rein,4,0,2,2,0,0,0
ex,4,0,1,1,0,1,1
insgesamt,4,0,3,0,1,0,0
innenministerium,4,0,0,1,2,0,1
europa,4,0,0,0,0,3,1
schaut,4,1,1,1,0,1,0
info,4,1,1,0,0,1,1
hier,4,0,4,0,0,0,0
genauso,4,0,0,0,1,3,0
kanzleramt,4,0,1,0,0,1,2
kanal,4,2,0,1,0,0,1
kampf,4,0,1,1,0,1,1
münchen,4,1,2,0,0,0,1
aussehen,4,1,0,1,1,0,1
super,4,1,0,2,0,1,0
qualität,4,0,1,2,0,0,1
stimmt,4,0,1,2,0,0,1
karre,4,0,0,1,0,2,1
merz,4,1,1,0,1,0,1
gg,3,1,0,0,1,0,1
verfügung,3,0,2,0,0,1,0
seehofer,3,0,1,1,1,0,0
china,3,1,1,0,0,0,1
kündigen,3,0,2,1,0,0,0
generation,3,1,1,0,0,0,1
vergeben,3,0,1,0,2,0,0
gerecht,3,0,0,2,0,0,1
gesundheit,3,0,2,0,0,1,0
verfolgen,3,1,0,2,0,0,0
coronawarnapp,3,0,1,2,0,0,0
zustimmung,3,0,0,1,1,1,0
covid19,3,0,3,0,0,0,0
richtung,3,1,0,2,0,0,0
sender,3,0,0,2,1,0,0
verdienen,3,0,0,1,1,0,1
genoss,3,0,0,2,0,1,0
lage,3,0,1,1,0,0,1
geschichte,3,1,1,1,0,0,0
sicherlich,3,0,0,0,2,1,0
datum,3,0,0,2,0,1,0
danke,3,0,2,0,0,1,0
respekt,3,0,3,0,0,0,0
dank,3,1,0,1,0,1,0
söder,3,0,1,0,0,0,2
ichbinhanna,3,0,1,2,0,0,0
bundesliga,3,0,1,0,1,1,0
guten,3,0,0,1,1,1,0
hab,3,0,1,1,0,1,0
scholzpacktdasan,3,0,0,0,0,3,0
handeln,3,0,1,1,0,1,0
hinterfragen,3,0,0,0,1,1,1
btw2021,3,1,1,1,0,0,0
linkebpt,3,0,0,3,0,0,0
olaf,3,1,1,0,0,0,1
brunsbüttel,3,0,0,3,0,0,0
schlagen,3,1,0,1,0,1,0
amt,3,0,0,1,1,1,0
ohne,3,1,1,0,0,0,1
video,3,1,0,2,0,0,0
an,3,1,2,0,0,0,0
haus,3,0,0,0,1,1,1
heutig,3,1,0,0,1,1,0
schauen,3,0,0,2,0,0,1
online,3,1,1,0,0,1,0
liegen,3,1,0,1,0,0,1
giffey,3,1,2,0,0,0,0
gruppe,3,0,0,0,1,2,0
cdukorruption,3,0,0,3,0,0,0
cducsu,3,0,0,1,0,2,0
häufig,3,0,0,3,0,0,0
lektüre,3,0,1,1,0,1,0
groko,3,0,1,0,0,0,2
gruene,3,0,0,0,0,1,2
verordnung,3,0,0,1,2,0,0
geldwäsche,3,0,1,2,0,0,0
bürger,3,0,3,0,0,0,0
bündnis,3,1,0,2,0,0,0
17,3,0,1,1,0,1,0
leute,3,0,1,0,0,0,2
gruenen,3,0,0,0,0,3,0
bundesverfassungsgericht,3,0,0,2,0,0,1
16,3,0,0,0,1,1,1
zielen,3,0,0,1,0,1,1
schule,3,0,1,1,0,1,0
bürgern,3,1,1,0,0,0,1
dielinke,3,0,0,3,0,0,0
sitzung,3,2,1,0,0,0,0
engagement,3,0,3,0,0,0,0
reaktion,3,0,1,0,0,1,1
klimawandel,3,0,1,1,0,1,0
empfehlung,3,0,2,1,0,0,0
total,3,0,1,1,0,0,1
tragen,3,2,1,0,0,0,0
einsetzen,3,0,2,1,0,0,0
stadt,3,0,1,0,0,1,1
eins,3,0,1,1,0,1,0
jan,3,1,0,0,0,2,0
einigen,3,0,1,0,0,1,1
staat,3,0,0,1,1,0,1
kollege,3,2,0,0,0,0,1
triell,3,1,1,0,0,1,0
überall,3,0,1,0,1,0,1
abstimmung,3,0,0,1,1,0,1
einbringen,3,0,1,0,0,2,0
einblick,3,1,0,1,0,1,0
klimaschutzgesetz,3,0,1,1,0,0,1
afd,3,0,0,1,2,0,0
köln,3,0,3,0,0,0,0
journalist,3,1,0,1,0,0,1
erreichen,3,1,2,0,0,0,0
ernsthaft,3,0,0,1,0,0,2
erneut,3,1,0,0,0,0,2
erläutern,3,1,0,1,0,0,1
tat,3,0,0,0,0,3,0
erkennen,3,1,1,0,0,1,0
erinnern,3,1,0,0,1,1,0
zukünftig,3,0,2,1,0,0,0
kanzlerkandidat,3,0,1,0,0,0,2
fahren,3,0,1,0,0,2,0
fairness,3,3,0,0,0,0,0
kampagne,3,0,1,1,0,1,0
