hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
deutsche,49,17,9,3,11,6,3
chance,49,16,11,3,3,4,12
link,49,5,2,26,9,5,2
abgeordnete,48,3,8,25,3,6,3
12,48,12,8,9,3,12,4
weiß,48,4,3,14,6,9,12
ziehen,48,7,5,10,10,8,8
impfungen,48,18,4,5,3,7,11
kosten,48,4,12,14,6,3,9
herr,48,4,9,10,7,10,8
schwarz,47,2,16,9,1,2,17
weil,47,3,7,6,5,15,11
lösung,47,11,6,5,1,6,18
funktionieren,47,10,9,6,1,6,15
spdbt,47,0,0,0,0,47,0
spdde,47,0,0,0,0,47,0
bundestagswahl,47,2,13,14,11,3,4
bundesweit,47,3,5,25,3,1,10
privat,47,5,5,12,5,8,12
dann,47,6,4,13,1,9,14
länder,47,7,11,8,7,1,13
meinung,47,12,9,3,12,6,5
überall,47,4,12,12,3,13,3
covid,47,10,6,4,3,21,3
fehlen,47,6,12,5,3,13,8
kritik,47,3,9,13,5,7,10
denken,47,5,16,8,1,8,9
demokratisch,47,3,7,11,5,9,12
von,47,6,8,6,5,12,10
tun,47,6,14,7,4,10,6
familie,46,9,12,4,6,9,6
digitalisierung,46,5,13,2,0,9,17
gewinnen,46,4,11,14,3,7,7
schnell,46,7,8,5,3,8,15
gemeinde,46,6,16,3,2,14,5
während,46,1,9,11,8,6,11
tragen,46,5,3,18,3,10,7
folge,46,4,16,7,6,6,7
scheinen,46,6,10,11,6,9,4
platzen,45,4,12,9,7,7,6
verhindern,45,7,7,9,6,5,11
pro,45,6,9,8,0,6,16
laut,45,4,10,7,8,3,13
zb,45,4,9,14,1,8,9
to,45,22,1,5,0,7,10
seit,45,7,5,7,7,14,5
and,45,27,1,3,0,8,6
direkt,45,11,7,6,5,10,6
projekt,45,8,10,6,2,12,7
kommen,45,2,7,8,17,6,5
nato,45,5,5,26,0,4,5
september,44,13,4,14,4,5,4
abend,44,7,8,11,1,9,8
armin,44,5,17,6,0,14,2
initiative,44,5,17,11,0,6,5
hochwasser,44,11,9,3,9,12,0
lang,44,5,5,4,6,16,8
toll,44,8,15,6,2,8,5
bitte,44,5,16,3,2,9,9
ministerpräsident,44,9,18,6,4,4,3
partner,44,21,6,4,0,10,3
gerecht,44,4,9,16,2,8,5
16,44,2,18,10,7,2,5
stoppen,44,2,8,17,4,6,7
einsetzen,44,11,5,10,5,8,5
studie,44,3,7,10,3,14,7
politische,44,8,8,10,7,5,6
steigen,44,3,4,9,3,16,9
verkehrswende,44,1,28,11,0,4,0
kraft,44,14,10,7,3,7,3
datum,43,2,3,15,1,14,8
folgen,43,6,3,13,4,11,6
entlasten,43,6,5,9,3,5,15
kritisieren,43,8,8,14,5,3,5
regel,43,3,10,9,5,12,4
scheitern,43,4,7,10,6,5,11
interview,43,11,9,13,2,4,4
glückwunsch,43,13,11,1,3,8,7
gehören,43,1,11,20,3,5,3
mpk,43,6,7,7,4,5,14
alle,43,6,7,10,9,7,4
ernst,43,10,9,8,0,5,11
antrag,43,2,10,21,2,1,7
co2,43,3,10,6,7,2,15
ändern,42,4,9,12,0,10,7
versagen,42,3,8,10,10,3,8
einzig,42,6,4,13,7,4,8
rot,42,22,2,6,6,3,3
assange,42,1,10,30,0,1,0
