hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
halt,44,5,9,16,6,2,6
respekt,44,7,4,7,2,17,7
schnell,44,4,19,4,3,7,7
regierungserklärung,44,10,6,6,3,1,18
locker,44,0,0,0,44,0,0
letzte,44,6,12,8,7,10,1
andi,44,2,24,13,1,2,2
ministerpräsident,44,2,13,11,9,7,2
beim,44,14,15,6,1,4,4
usa,43,4,13,13,3,6,4
deshalb,43,3,6,14,8,8,4
covid19,43,5,7,8,20,3,0
wann,43,1,9,14,13,1,5
hamburg,43,11,7,19,2,2,2
vergessen,43,4,10,13,8,6,2
verdienen,43,2,10,12,7,6,6
interesse,43,3,14,14,8,0,4
spät,43,1,20,7,6,4,5
100,42,2,15,6,9,3,7
name,42,1,11,18,9,0,3
kampf,42,6,13,4,5,7,7
gewinnerstadt,42,0,0,0,42,0,0
nochmal,42,4,5,15,7,4,7
fehlen,42,1,14,10,4,5,8
fest,42,1,19,9,4,5,4
hr,42,1,0,41,0,0,0
genauso,42,3,14,8,9,6,2
rede,42,5,8,3,19,4,3
persönlich,42,11,4,11,4,3,9
sollen,42,7,7,16,4,5,3
konzern,42,0,5,32,0,5,0
zu,42,6,4,10,9,9,4
medium,42,3,4,2,31,0,2
einig,42,9,7,11,8,3,4
vielleicht,42,2,12,9,3,7,9
strategie,41,0,11,8,4,8,10
steuer,41,4,4,14,9,4,6
maas,41,6,9,12,12,0,2
chance,41,4,7,10,4,12,4
wieso,41,19,9,7,2,1,3
bedeuten,41,1,10,11,5,6,8
erhalten,41,6,4,10,9,3,9
schlecht,41,0,19,6,4,3,9
september,41,6,3,7,12,8,5
gehen,41,1,9,11,1,14,5
bundeskanzler,41,6,3,8,4,18,2
scholzpacktdasan,41,2,0,0,0,39,0
ablehnen,40,1,18,14,2,3,2
osterruhe,40,5,5,11,7,1,11
gesellschaft,40,0,8,13,7,10,2
ex,40,9,4,21,3,0,3
hart,40,4,5,6,8,9,8
schnelltests,40,2,4,13,3,2,16
antworten,40,12,7,14,1,2,4
mehr,40,5,11,5,5,6,8
co2,40,0,19,12,5,3,1
aufklärung,40,14,14,4,1,3,4
längst,40,1,16,13,4,1,5
scheitern,39,2,11,9,4,5,8
raus,39,3,14,11,4,5,2
polizei,39,3,11,8,15,2,0
reform,39,3,24,7,0,2,3
schule,39,3,19,11,2,0,4
sehr,39,7,11,5,12,4,0
erfolgen,39,9,10,7,2,4,7
ministerpräsidenten,39,8,2,2,15,6,6
glückwunsch,39,4,4,3,7,10,11
ohne,39,5,6,9,7,6,6
vorwurf,39,5,10,12,1,1,10
unterstützen,39,2,14,8,11,3,1
finanzministerium,39,11,10,10,4,2,2
faktum,39,3,18,4,7,6,1
trump,39,2,16,4,8,4,5
ernsthaft,39,4,13,4,5,5,8
transparenz,39,6,19,9,0,2,3
emix,39,0,2,37,0,0,0
hand,39,4,8,8,11,5,3
cdurausausderregierung,39,0,0,39,0,0,0
beginnen,39,3,6,12,9,7,2
zerstören,39,0,13,8,11,5,2
cdupt21,39,8,2,12,6,6,5
anfragen,39,1,10,20,8,0,0
nun,39,1,9,11,13,2,3
taskforce,38,0,6,17,0,3,12
bitten,38,3,4,11,10,8,2
gespräch,38,6,7,5,11,5,4
unterstützung,38,7,8,5,7,6,5
wahlprogramm,38,1,12,7,1,10,7
steigen,38,1,9,21,2,3,2
