hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#datteln4,11,0,5,6,0,0,0
#zukunft,11,4,5,0,0,1,1
#brueckenlockdown,11,0,2,2,0,1,6
#baerbocklügt,11,0,0,0,11,0,0
#warburgbank,11,0,10,1,0,0,0
#kohle,11,0,11,0,0,0,0
#wahlarena,11,0,4,6,1,0,0
#klimakriseistjetzt,11,0,10,1,0,0,0
#diegruenen,11,0,0,1,2,0,8
#lobbyregister,11,0,3,4,0,4,0
#kretschmann,11,1,2,0,5,2,1
#bahn,11,0,5,5,0,1,0
#benzinpreis,11,0,4,5,1,0,1
#klimapolitik,10,0,5,3,1,1,0
#ramelow,10,0,1,2,5,0,2
#würzburg,10,0,0,0,10,0,0
#ostern,10,1,0,0,5,1,3
#staatsversagen,10,0,0,2,6,0,2
#soedervslaschet,10,2,0,0,1,5,2
#fünffürthüringen,10,0,0,0,10,0,0
#rtl,10,0,6,0,1,3,0
#energiewende,10,0,5,0,3,2,0
#meinungsfreiheit,10,0,0,0,10,0,0
#laschetruecktritt,10,0,1,9,0,0,0
#cduwahlprogramm,10,1,3,3,1,1,1
#maskenaffäre,10,0,6,1,1,1,1
#ichwaehlelinks,10,0,0,10,0,0,0
#ankündigungsolaf,10,10,0,0,0,0,0
#klöckner,10,0,8,2,0,0,0
#bundeswehr,10,1,1,3,5,0,0
#sachsenanhalt,10,2,0,0,7,1,0
#klimaschutzgesetz,10,1,7,1,0,1,0
#tandler,10,0,1,7,2,0,0
#ffp2masken,10,0,3,3,1,2,1
#insm,9,1,2,3,1,1,1
#hambibleibt,9,0,7,2,0,0,0
#aachen,9,0,9,0,0,0,0
#vertrauensfrage,9,0,1,0,3,1,4
#versuchskaninchen,9,4,1,0,2,0,2
#roettgen,9,2,1,2,2,0,2
#hambacherforst,9,0,1,8,0,0,0
#studierenwiebaerbock,9,0,0,0,8,1,0
#nawalny,9,0,5,1,1,0,2
#tempolimit,9,0,9,0,0,0,0
#maischberger,9,3,1,0,3,2,0
#polizei,9,1,1,4,3,0,0
#vonderleyen,9,0,2,5,1,0,1
#grammetal,9,0,0,0,9,0,0
#aserbaidschanconnection,9,0,0,0,0,9,0
#alledörferbleiben,9,0,7,2,0,0,0
#alledoerferbleiben,9,0,6,3,0,0,0
#ltwbw21,9,2,2,0,4,1,0
#bildung,9,0,5,2,1,1,0
#völkerrecht,9,1,0,0,8,0,0
#nocovid,9,0,2,2,5,0,0
#ffp2,9,0,0,3,4,0,2
#merkels,9,0,2,0,6,0,1
#löbel,9,0,4,2,2,0,1
#antifa,9,0,0,1,8,0,0
#machtdaslandgerecht,9,0,0,9,0,0,0
#bundesnotbremse,9,1,0,1,4,0,3
#transparenz,9,0,7,0,0,1,1
#osterlockdown,8,0,0,1,2,1,4
#niemehrcducsu,8,0,0,7,1,0,0
#wissenschaft,8,1,5,1,0,1,0
#badköstritz,8,0,0,0,8,0,0
#pkwmaut,8,0,1,0,0,0,7
#aufbruch,8,2,5,0,0,0,1
#rente,8,0,0,6,0,1,1
#annalenabaerbock,8,1,7,0,0,0,0
#maskengate,8,0,3,2,1,1,1
